,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
44,T45,T45,John Senden,94,8.32,565,47
45,T45,T45,Cameron Tringale,110,8.32,649,54
46,T47,T47,Brendon de Jonge,105,8.3,494,41
47,T47,T47,Rocco Mediate,53,8.3,241,20
48,T49,T49,Matt Jones,71,8.29,362,30
49,T49,T49,Mark Wilson,89,8.29,422,35
50,51,51,Brandt Jobe,100,8.27,520,43
51,52,52,Steven Bowditch,86,8.26,436,36
52,53,53,Stewart Cink,72,8.25,315,26
53,54,54,Lee Janzen,62,8.24,279,23
54,55,55,Vijay Singh,79,8.23,413,34
55,T56,T56,Billy Mayfair,94,8.18,550,45
56,T56,T56,Kevin Stadler,88,8.18,428,35
57,58,58,Carl Pettersson,95,8.17,526,43
58,59,59,Woody Austin,59,8.16,294,24
59,60,60,Sergio Garcia,61,8.08,260,21
60,61,61,Sung Kang,63,8.07,285,23
61,62,62,Greg Chalmers,88,8.05,435,35
62,63,63,Shaun Micheel,77,8.03,411,33
63,64,64,Chris Kirk,87,7.99,413,33
64,65,65,D.A. Points,89,7.94,441,35
65,66,66,Michael Putnam,67,7.89,342,27
66,67,67,Blake Adams,116,7.86,636,50
67,68,68,John Merrick,71,7.85,382,30
68,69,69,Robert Garrigus,83,7.79,385,30
69,T70,T70,Bio Kim,71,7.72,324,25
70,T70,T70,Martin Piller,63,7.72,298,23
71,72,72,Garrett Willis,71,7.71,363,28
72,T73,T73,Kevin Streelman,90,7.69,429,33
73,T73,T73,Bubba Watson,85,7.69,351,27
74,75,75,Chris Riley,76,7.58,396,30
75,76,76,Charl Schwartzel,58,7.55,265,20
76,77,77,Matt Bettencourt,84,7.53,425,32
77,T78,T78,Paul Goydos,81,7.45,376,28
78,T78,T78,Kevin Kisner,70,7.45,322,24
79,80,80,Freddie Jacobson,92,7.42,391,29
80,81,81,Jhonattan Vegas,84,7.41,459,34
81,T82,T82,Martin Laird,77,7.37,353,26
82,T82,T82,Nick Watney,80,7.37,353,26
83,T84,T84,Bill Lunde,92,7.34,477,35
84,T84,T84,David Mathis,83,7.34,395,29
85,86,86,Ryan Moore,79,7.29,343,25
86,87,87,Michael Thompson,79,7.28,426,31
87,88,88,Joe Ogilvie,75,7.23,318,23
88,89,89,Tim Herron,85,7.22,471,34
89,T90,T90,Retief Goosen,50,7.2,236,17
90,T90,T90,Bryce Molder,82,7.2,403,29
91,92,92,Ryuji Imada,83,7.18,432,31
92,T93,T93,Jeff Overton,92,7.16,433,31
93,T93,T93,Andres Romero,77,7.16,377,27
94,95,95,Colt Knost,80,7.14,420,30
95,96,96,Billy Horschel,75,7.12,365,26
96,T97,T97,Geoff Ogilvy,69,7.09,296,21
97,T97,T97,Adam Scott,60,7.09,282,20
98,99,99,Scott Piercy,78,7.08,367,26
99,100,100,Charley Hoffman,93,7.07,396,28
100,101,101,Jim Renner,65,7.05,298,21
101,102,102,Alexandre Rocha,65,7.02,356,25
102,103,103,William McGirt,103,6.99,601,42
103,T104,T104,Arjun Atwal,91,6.98,430,30
104,T104,T104,Marc Leishman,87,6.98,487,34
105,T104,T104,Phil Mickelson,79,6.98,301,21
106,T107,T107,Jason Bohn,74,6.97,373,26
107,T107,T107,David Hearn,88,6.97,445,31
108,T109,T109,Chris Couch,73,6.94,418,29
109,T109,T109,Steve Flesch,88,6.94,432,30
110,111,111,Kent Jones,76,6.92,419,29
111,112,112,Kyle Stanley,98,6.9,464,32
112,113,113,Ernie Els,71,6.85,365,25
113,114,114,Tommy Gainey,104,6.83,542,37
114,115,115,Michael Bradley,74,6.77,384,26
115,T116,T116,Robert Allenby,84,6.76,444,30
116,T116,T116,Matt Kuchar,94,6.76,370,25
117,118,118,Briny Baird,60,6.75,311,21
118,119,119,Stuart Appleby,65,6.71,343,23
119,120,120,Ángel Cabrera,50,6.67,210,14
120,121,121,Steve Stricker,70,6.64,286,19
121,122,122,Nathan Green,81,6.62,408,27
122,123,123,Trevor Immelman,84,6.6,470,31
123,124,124,Richard Johnson,64,6.59,349,23
124,125,125,Marc Turnesa,54,6.58,304,20
125,T126,T126,Chad Campbell,99,6.56,564,37
126,T126,T126,Charles Howell III,108,6.56,564,37
127,T126,T126,Bo Van Pelt,92,6.56,427,28
128,129,129,Rich Beem,53,6.43,249,16
129,130,130,Jim Furyk,87,6.41,421,27
130,131,131,Robert Karlsson,61,6.4,250,16
131,132,132,Sean O'Hair,71,6.36,346,22
132,133,133,Chris DiMarco,93,6.33,442,28
133,134,134,Charlie Wi,83,6.32,459,29
134,T135,T135,Anthony Kim,72,6.31,317,20
135,T135,T135,Justin Leonard,82,6.31,412,26
136,137,137,Joseph Bramlett,73,6.3,365,23
137,138,138,Chris Stroud,88,6.28,478,30
138,139,139,George McNeill,69,6.23,337,21
139,140,140,Troy Matteson,91,6.22,466,29
140,T141,T141,Ian Poulter,52,6.17,227,14
141,T141,T141,Josh Teater,104,6.17,567,35
142,143,143,Jimmy Walker,79,6.12,441,27
143,144,144,Bill Haas,93,6.11,458,28
144,145,145,Joe Durant,71,6.08,378,23
145,146,146,D.J. Trahan,91,6.04,497,30
146,147,147,Heath Slocum,89,6.03,448,27
147,148,148,K.J. Choi,77,6.01,316,19
148,149,149,Zack Miller,86,5.99,451,27
149,150,150,Ben Crane,76,5.91,389,23
150,151,151,Jonathan Byrd,83,5.9,407,24
151,152,152,J.J. Henry,96,5.83,532,31
152,153,153,Bobby Gates,82,5.82,395,23
153,T154,T154,Michael Connell,76,5.73,419,24
154,T154,T154,J.B. Holmes,57,5.73,262,15
155,156,156,Gary Woodland,93,5.72,437,25
156,157,157,Daniel Summerhays,75,5.7,386,22
157,158,158,Justin Rose,79,5.68,370,21
158,T159,T159,Keegan Bradley,91,5.61,446,25
159,T159,T159,Scott Gutschewski,67,5.61,303,17
160,161,161,Vaughn Taylor,89,5.53,470,26
161,162,162,Jerry Kelly,85,5.49,419,23
162,163,163,Davis Love III,70,5.45,330,18
163,164,164,Jarrod Lyle,83,5.44,441,24
164,165,165,Dustin Johnson,72,5.43,276,15
165,166,166,Scott Stallings,84,5.41,425,23
166,T167,T167,Ricky Barnes,78,5.4,389,21
167,T167,T167,Derek Lamely,65,5.4,352,19
168,169,169,Spencer Levin,113,5.39,557,30
169,T170,T170,Troy Merritt,63,5.35,355,19
170,T170,T170,Ryan Palmer,82,5.35,355,19
171,172,172,Brian Davis,105,5.33,507,27
172,173,173,Jason Dufner,78,5.32,376,20
173,174,174,Boo Weekley,66,5.25,381,20
174,175,175,Steve Elkington,50,5.24,267,14
175,176,176,Justin Hicks,60,5.22,268,14
176,177,177,Jim Herman,69,5.16,368,19
177,178,178,Ben Curtis,66,5.08,374,19
178,179,179,James Driscoll,71,4.99,361,18
179,180,180,Alex Prugh,82,4.87,431,21
180,181,181,Alex Cejka,59,4.65,258,12
181,T182,T182,Rory Sabbatini,85,4.6,326,15
182,T182,T182,Brendan Steele,89,4.6,500,23
183,184,184,Tom Gillis,55,3.56,309,11
184,185,185,Andres Gonzales,60,3.52,284,10
185,186,186,Zach Johnson,79,3.45,348,12
