,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
167,T167,T167,Anthony Kim,72,0.46,1.0,219,99.5
168,T167,T167,Camilo Villegas,69,0.46,1.0,218,99.5
169,T170,T170,Davis Love III,70,0.47,1.0,211,99.5
170,T170,T170,Geoff Ogilvy,69,0.47,1.0,215,99.5
171,172,172,Boo Weekley,66,0.5,1.0,200,99.5
172,173,173,Robert Karlsson,61,0.51,1.0,196,99.4
173,174,174,Ernie Els,71,0.53,1.0,187,99.4
174,175,175,Aron Price,58,0.55,1.0,181,99.4
175,176,176,Cameron Tringale,110,0.58,2.0,342,99.4
176,T177,T177,Steven Bowditch,86,0.63,2.0,315,99.3
177,T177,T177,Kyle Stanley,98,0.63,2.0,317,99.3
178,179,179,Tag Ridings,87,0.65,2.0,307,99.3
179,180,180,Justin Hicks,60,0.66,1.0,151,99.3
180,181,181,Nick O'Hern,89,0.69,2.0,288,99.3
181,182,182,Michael Thompson,79,0.77,2.0,259,99.2
182,183,183,Heath Slocum,89,0.81,2.0,247,99.1
183,T184,T184,Charley Hoffman,93,1.04,3.0,289,98.9
184,T184,T184,Dustin Johnson,72,1.04,2.0,192,98.9
185,186,186,Tom Gillis,55,1.1,2.0,182,98.9
