,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
78,T75,T75,Bio Kim,71,0.56,40,71
79,T80,T80,Stephen Ames,69,0.55,38,69
80,T80,T80,Briny Baird,60,0.55,33,60
81,T80,T80,Matt Bettencourt,84,0.55,46,84
82,T80,T80,Kevin Chappell,78,0.55,43,78
83,T80,T80,James Driscoll,71,0.55,39,71
84,T80,T80,Lucas Glover,74,0.55,41,74
85,T80,T80,Retief Goosen,50,0.55,27,49
86,T80,T80,Jim Renner,65,0.55,36,65
87,T88,T88,Ángel Cabrera,50,0.54,27,50
88,T88,T88,Michael Connell,76,0.54,41,76
89,T88,T88,Rickie Fowler,84,0.54,44,81
90,T88,T88,Fabián Gómez,84,0.54,45,84
91,T88,T88,Marc Leishman,87,0.54,47,87
92,T88,T88,Troy Matteson,91,0.54,49,91
93,T88,T88,Alex Prugh,82,0.54,44,82
94,T88,T88,Jimmy Walker,79,0.54,43,79
95,T96,T96,Arjun Atwal,91,0.53,48,91
96,T96,T96,Stewart Cink,72,0.53,37,70
97,T96,T96,Andres Gonzales,60,0.53,32,60
98,T96,T96,Bill Haas,93,0.53,49,92
99,T96,T96,Billy Horschel,75,0.53,40,75
100,T96,T96,Ryuji Imada,83,0.53,44,83
101,T96,T96,Geoff Ogilvy,69,0.53,35,66
102,T96,T96,Heath Slocum,89,0.53,47,88
103,T96,T96,Johnson Wagner,81,0.53,43,81
104,T105,T105,Stuart Appleby,65,0.52,34,65
105,T105,T105,Nick O'Hern,89,0.52,46,89
106,T105,T105,Martin Piller,63,0.52,33,63
107,T105,T105,Andres Romero,77,0.52,40,77
108,T105,T105,Michael Thompson,79,0.52,41,79
109,T105,T105,Cameron Tringale,110,0.52,57,110
110,T105,T105,Mark Wilson,89,0.52,45,87
111,T112,T112,Jason Day,76,0.51,37,73
112,T112,T112,J.B. Holmes,57,0.51,27,53
113,T112,T112,Sung Kang,63,0.51,32,63
114,T112,T112,Davis Love III,70,0.51,36,70
115,T112,T112,Ben Martin,74,0.51,38,74
116,T112,T112,Scott McCarron,65,0.51,33,65
117,T112,T112,Rory Sabbatini,85,0.51,43,85
118,T112,T112,Kevin Stadler,88,0.51,45,88
119,T120,T120,Brian Davis,105,0.5,52,105
120,T120,T120,Jim Furyk,87,0.5,43,86
121,T120,T120,Charles Howell III,108,0.5,54,108
122,T120,T120,Ryan Palmer,82,0.5,40,80
123,T120,T120,Josh Teater,104,0.5,52,104
124,T125,T125,Tim Herron,85,0.49,42,85
125,T125,T125,Jeff Overton,92,0.49,45,91
126,T125,T125,Rod Pampling,72,0.49,35,72
127,T125,T125,John Senden,94,0.49,46,94
128,T125,T125,Kevin Streelman,90,0.49,44,90
129,T130,T130,Shane Bertsch,62,0.48,30,62
130,T130,T130,Chris DiMarco,93,0.48,45,93
131,T130,T130,David Hearn,88,0.48,42,88
132,T130,T130,Justin Leonard,82,0.48,39,82
133,T130,T130,David Mathis,83,0.48,40,83
134,T130,T130,William McGirt,103,0.48,49,103
135,T136,T136,Blake Adams,116,0.47,54,116
136,T136,T136,Keegan Bradley,91,0.47,43,91
137,T136,T136,Steve Flesch,88,0.47,41,88
138,T136,T136,Hunter Haas,96,0.47,45,96
139,T136,T136,Martin Laird,77,0.47,36,76
140,T136,T136,Matt McQuillan,59,0.47,28,59
141,T136,T136,Y.E. Yang,63,0.47,28,59
142,T143,T143,Jerry Kelly,85,0.46,39,85
143,T143,T143,Chris Kirk,87,0.46,40,87
144,T143,T143,Brandt Snedeker,85,0.46,39,85
145,T146,T146,Michael Bradley,74,0.45,33,74
146,T146,T146,Joe Ogilvie,75,0.45,34,75
147,T146,T146,Ian Poulter,52,0.45,23,51
148,T146,T146,Michael Putnam,67,0.45,30,67
149,T146,T146,Paul Stankowski,78,0.45,35,78
150,T146,T146,Brendan Steele,89,0.45,40,89
151,T152,T152,Aaron Baddeley,77,0.44,34,77
152,T152,T152,Steve Elkington,50,0.44,22,50
153,T152,T152,David Toms,78,0.44,34,78
154,T155,T155,Brian Gay,90,0.43,39,90
155,T155,T155,J.J. Henry,96,0.43,41,96
156,T155,T155,Ryan Moore,79,0.43,32,75
157,T155,T155,Tag Ridings,87,0.43,37,87
158,T155,T155,Nick Watney,80,0.43,33,77
159,T160,T160,Chris Couch,73,0.42,31,73
160,T160,T160,Trevor Immelman,84,0.42,35,84
161,T160,T160,Lee Janzen,62,0.42,26,62
162,T160,T160,Zach Johnson,79,0.42,33,78
163,T160,T160,Webb Simpson,98,0.42,41,98
164,T160,T160,Charlie Wi,83,0.42,35,83
165,T166,T166,Sergio Garcia,61,0.41,25,61
166,T166,T166,Matt Jones,71,0.41,29,71
167,T166,T166,Tim Petrovic,88,0.41,36,88
168,169,169,Kevin Na,84,0.4,34,84
169,T170,T170,Spencer Levin,113,0.39,44,113
170,T170,T170,Nate Smith,66,0.39,26,66
171,T170,T170,Steve Stricker,70,0.39,27,69
172,T170,T170,Vaughn Taylor,89,0.39,35,89
173,T170,T170,Dean Wilson,62,0.39,24,62
174,T175,T175,Brendon de Jonge,105,0.38,40,105
175,T175,T175,Richard Johnson,64,0.38,24,64
176,T175,T175,Colt Knost,80,0.38,30,80
177,T175,T175,Carl Pettersson,95,0.38,36,95
178,179,179,Jonathan Byrd,83,0.37,30,82
179,T180,T180,Kevin Kisner,70,0.36,25,70
180,T180,T180,George McNeill,69,0.36,25,69
181,T182,T182,Greg Chalmers,88,0.33,29,88
182,T182,T182,Bryce Molder,82,0.33,27,82
183,184,184,Matt Kuchar,94,0.32,28,88
184,185,185,Freddie Jacobson,92,0.3,28,92
185,186,186,Luke Donald,73,0.22,15,67
