,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
84,T85,T85,Steve Flesch,2.98,15,504
85,T85,T85,Charles Howell III,2.98,15,504
86,T85,T85,Matt Kuchar,2.98,15,504
87,T88,T88,Stephen Ames,2.99,14,468
88,T88,T88,Todd Hamilton,2.99,14,468
89,90,90,Bob Tway,3.01,13,432
90,91,91,Guy Boros,3.03,12,396
91,92,92,Justin Rose,3.06,11,360
92,93,93,Steve Lowery,3.09,15,486
93,94,94,Ted Purdy,3.1,19,612
94,T95,T95,Steve Allan,3.13,18,576
95,T95,T95,Spike McRoy,3.13,18,576
96,T97,T97,J.J. Henry,3.15,17,540
97,T97,T97,Jay Williamson,3.15,17,540
98,T99,T99,Deane Pappas,3.17,12,378
99,T99,T99,Mike Weir,3.17,12,378
100,101,101,Kent Jones,3.23,18,558
101,102,102,Harrison Frazar,3.24,14,432
102,103,103,Notah Begay III,3.28,13,396
103,104,104,Carl Pettersson,3.29,16,486
104,T105,T105,Joe Durant,3.33,15,450
105,T105,T105,Carlos Franco,3.33,15,450
106,T105,T105,Tim Herron,3.33,15,450
107,108,108,Jeff Brehaut,3.37,20,594
108,109,109,J.L. Lewis,3.41,19,558
109,110,110,Chad Campbell,3.42,16,468
110,111,111,Gene Sauers,3.45,18,522
111,112,112,Cliff Kresge,3.47,20,576
112,113,113,Jason Dufner,3.5,17,486
113,114,114,Dudley Hart,3.51,12,342
114,115,115,Hunter Mahan,3.52,19,540
115,T116,T116,Bart Bryant,3.54,14,396
116,T116,T116,Stephen Leaney,3.54,14,396
117,T116,T116,David Toms,3.54,14,396
118,T119,T119,Chris DiMarco,3.56,16,450
119,T119,T119,Kevin Sutherland,3.56,16,450
120,121,121,Bernhard Langer,3.57,9,252
121,122,122,Mathias Grönberg,3.58,20,558
122,123,123,Mark Calcavecchia,3.61,13,360
123,124,124,Jonathan Kaye,3.62,15,414
124,T125,T125,D.J. Brigman,3.63,17,468
125,T125,T125,David Frost,3.63,17,468
126,T127,T127,Arjun Atwal,3.64,19,522
127,T127,T127,David Branshaw,3.64,19,522
128,T127,T127,Ken Duke,3.64,19,522
129,130,130,Todd Fischer,3.65,21,576
130,T131,T131,Craig Bowden,3.7,18,486
131,T131,T131,Fred Couples,3.7,10,270
132,T131,T131,Steve Elkington,3.7,12,324
133,T131,T131,Tom Lehman,3.7,12,324
134,T131,T131,Brett Quigley,3.7,20,540
135,T131,T131,Andre Stolz,3.7,12,324
136,T131,T131,Grant Waite,3.7,18,486
137,T131,T131,Duffy Waldorf,3.7,14,378
138,139,139,Tom Carter,3.76,23,612
139,T140,T140,Olin Browne,3.77,19,504
140,T140,T140,Omar Uresti,3.77,19,504
141,142,142,Scott McCarron,3.78,17,450
142,143,143,Freddie Jacobson,3.79,15,396
143,144,144,Jeff Maggert,3.8,13,342
144,145,145,Lucas Glover,3.83,20,522
145,146,146,David Morland IV,3.85,18,468
146,147,147,Chris Couch,3.89,14,360
147,T148,T148,Robert Allenby,3.94,17,432
148,T148,T148,Billy Andrade,3.94,22,558
149,T150,T150,Luke Donald,3.97,15,378
150,T150,T150,Phil Mickelson,3.97,15,378
151,152,152,Ryan Palmer,3.99,23,576
152,153,153,Tripp Isenhour,4.01,13,324
153,154,154,Joe Ogilvie,4.02,21,522
154,T155,T155,Danny Briggs,4.06,19,468
155,T155,T155,Jonathan Byrd,4.06,19,468
156,T155,T155,Tim Clark,4.06,19,468
157,T155,T155,Craig Perks,4.06,19,468
158,T159,T159,Stuart Appleby,4.11,17,414
159,T159,T159,Roland Thatcher,4.11,17,414
160,T161,T161,Rory Sabbatini,4.17,18,432
161,T161,T161,Vijay Singh,4.17,21,504
162,T163,T163,Rich Beem,4.22,19,450
163,T163,T163,Jay Delsing,4.22,19,450
164,T163,T163,Frank Lickliter II,4.22,19,450
165,166,166,Kenny Perry,4.23,16,378
166,167,167,Joey Sindelar,4.26,23,540
167,168,168,Roger Tambellini,4.32,21,486
168,T169,T169,Kris Cox,4.44,20,450
169,T169,T169,Vaughn Taylor,4.44,20,450
170,T169,T169,Esteban Toledo,4.44,28,630
171,T172,T172,Alex Cejka,4.5,17,378
172,T172,T172,Russ Cochran,4.5,17,378
173,T172,T172,Kevin Muncrief,4.5,17,378
174,175,175,Rocco Mediate,4.51,13,288
175,176,176,John Rollins,4.53,22,486
176,177,177,Mark Brooks,4.56,23,504
177,T178,T178,Mike Heinen,4.58,14,306
178,T178,T178,Mark O'Meara,4.58,14,306
179,180,180,Brian Kortan,4.59,19,414
180,T181,T181,Rich Barcelo,4.63,20,432
181,T181,T181,Scott Simpson,4.63,15,324
182,183,183,David Gossett,4.67,21,450
183,184,184,Woody Austin,4.79,25,522
184,185,185,Dicky Pride,4.8,19,396
185,186,186,Neal Lancaster,4.81,26,540
186,187,187,Hirofumi Miyase,4.89,22,450
187,188,188,Niclas Fasth,5.03,19,378
188,189,189,Adam Scott,5.19,14,270
189,190,190,Chris Smith,5.39,32,594
190,T191,T191,Craig Barlow,5.56,24,432
191,T191,T191,Steve Pate,5.56,23,414
192,T191,T191,Pat Perez,5.56,30,540
193,194,194,Tommy Tolles,5.79,25,432
194,195,195,Scott Hend,6.17,30,486
195,196,196,John Huston,7.41,24,324
