,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
122,T122,T122,Duffy Waldorf,79,1.79,2.0,112,98.2
123,T124,T124,Cameron Beckman,99,1.8,3.0,167,98.2
124,T124,T124,Pat Perez,102,1.8,3.0,167,98.2
125,126,126,Davis Love III,85,1.82,2.0,110,98.1
126,127,127,Dean Wilson,99,1.86,3.0,161,98.1
127,128,128,Dennis Paulson,71,1.87,2.0,107,98.1
128,129,129,Notah Begay III,71,1.89,2.0,106,98.1
129,130,130,Stephen Leaney,84,1.9,2.0,105,98.1
130,T131,T131,Skip Kendall,99,1.96,3.0,153,98.0
131,T131,T131,Rod Pampling,98,1.96,3.0,153,98.0
132,133,133,Ted Purdy,114,1.97,4.0,203,98.0
133,134,134,Chris Riley,78,1.98,2.0,101,98.0
134,T135,T135,Stephen Ames,97,1.99,3.0,151,98.0
135,T135,T135,Rory Sabbatini,89,1.99,3.0,151,98.0
136,137,137,José Coceres,68,2.02,2.0,99,97.9
137,T138,T138,David Branshaw,84,2.04,3.0,147,97.9
138,T138,T138,Omar Uresti,85,2.04,3.0,147,97.9
139,T140,T140,Guy Boros,64,2.06,2.0,97,97.9
140,T140,T140,Joe Durant,85,2.06,4.0,194,97.9
141,142,142,Craig Barlow,80,2.13,3.0,141,97.8
142,143,143,Hank Kuehne,91,2.14,3.0,140,97.8
143,144,144,Vaughn Taylor,84,2.21,3.0,136,97.7
144,T145,T145,Daniel Chopra,108,2.26,4.0,177,97.7
145,T145,T145,Bob Tway,90,2.26,3.0,133,97.7
146,147,147,Tag Ridings,53,2.3,2.0,87,97.7
147,148,148,Hunter Mahan,94,2.31,4.0,173,97.6
148,149,149,Rich Barcelo,67,2.38,3.0,126,97.6
149,150,150,Brenden Pappas,111,2.41,4.0,166,97.5
150,151,151,Peter Lonard,68,2.48,3.0,121,97.5
151,T152,T152,Freddie Jacobson,83,2.5,3.0,120,97.5
152,T152,T152,Matt Kuchar,83,2.5,4.0,160,97.5
153,154,154,Olin Browne,92,2.52,4.0,159,97.4
154,155,155,David Morland IV,73,2.54,3.0,118,97.4
155,156,156,Justin Rose,77,2.55,4.0,157,97.4
156,T157,T157,Cliff Kresge,89,2.56,4.0,156,97.4
157,T157,T157,Rocco Mediate,53,2.56,2.0,78,97.4
158,159,159,Kevin Na,100,2.61,4.0,153,97.3
159,T160,T160,Brett Quigley,102,2.65,4.0,151,97.3
160,T160,T160,Patrick Sheehan,113,2.65,5.0,189,97.3
161,162,162,Mark Calcavecchia,79,2.7,3.0,111,97.3
162,163,163,D.J. Brigman,79,2.78,3.0,108,97.2
163,164,164,Niclas Fasth,61,2.83,3.0,106,97.1
164,T165,T165,Jason Dufner,79,2.84,4.0,141,97.1
165,T165,T165,Shigeki Maruyama,93,2.84,4.0,141,97.1
166,T165,T165,Spike McRoy,93,2.84,4.0,141,97.1
167,168,168,Alex Cejka,76,2.88,3.0,104,97.1
168,169,169,Scott Simpson,55,3.09,3.0,97,96.9
169,170,170,K.J. Choi,83,3.17,4.0,126,96.8
170,171,171,Steve Pate,71,3.19,3.0,94,96.8
171,172,172,Jonathan Byrd,85,3.25,4.0,123,96.7
172,173,173,Scott Hoch,52,3.41,3.0,88,96.5
173,174,174,Roland Thatcher,66,3.42,4.0,117,96.5
174,175,175,Craig Perks,75,3.45,4.0,116,96.5
175,176,176,Woody Austin,94,3.53,6.0,170,96.4
176,177,177,Jay Williamson,100,3.57,7.0,196,96.4
177,178,178,Kevin Muncrief,50,3.75,3.0,80,96.2
178,179,179,Dicky Pride,66,3.77,4.0,106,96.2
179,180,180,Roger Tambellini,81,3.85,5.0,130,96.1
180,181,181,Ryan Palmer,103,3.87,6.0,155,96.1
181,182,182,David Gossett,57,4.0,3.0,75,96.0
182,183,183,Luke Donald,72,4.07,5.0,123,95.9
183,T184,T184,John Huston,62,4.08,4.0,98,95.9
184,T184,T184,Kenny Perry,79,4.08,6.0,147,95.9
185,186,186,Corey Pavin,83,4.17,5.0,120,95.8
186,187,187,Jason Bohn,98,4.22,7.0,166,95.7
187,188,188,Tom Byrum,83,4.26,6.0,141,95.7
188,189,189,Steve Flesch,109,4.27,7.0,164,95.7
189,190,190,Tommy Tolles,67,4.39,5.0,114,95.6
190,191,191,Lucas Glover,95,4.43,7.0,158,95.5
191,192,192,Scott Hend,81,4.48,6.0,134,95.5
192,193,193,Deane Pappas,72,4.5,5.0,111,95.5
193,194,194,Craig Parry,52,5.0,3.0,60,95.0
194,195,195,Steve Lowery,91,5.48,8.0,146,94.5
195,196,196,Mark O'Meara,58,5.8,4.0,69,94.2
