,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
68,69,69,Russ Cochran,61,19.35,93,18
69,70,70,David Peoples,82,19.33,119,23
70,71,71,Spike McRoy,93,19.3,114,22
71,72,72,Chris DiMarco,105,19.29,140,27
72,73,73,Tommy Armour III,87,19.23,130,25
73,74,74,J.L. Lewis,106,19.08,152,29
74,75,75,Hirofumi Miyase,65,19.05,84,16
75,76,76,Danny Briggs,85,18.94,132,25
76,77,77,Harrison Frazar,86,18.92,111,21
77,78,78,Mark Hensby,97,18.9,127,24
78,79,79,Scott Verplank,92,18.87,106,20
79,80,80,J.J. Henry,103,18.84,138,26
80,81,81,Pat Perez,102,18.71,139,26
81,82,82,Steve Flesch,109,18.66,134,25
82,T83,T83,José María Olazábal,56,18.64,59,11
83,T83,T83,Kenny Perry,79,18.64,118,22
84,T85,T85,Arjun Atwal,85,18.6,86,16
85,T85,T85,Alex Cejka,76,18.6,86,16
86,T85,T85,Dean Wilson,99,18.6,129,24
87,88,88,Shigeki Maruyama,93,18.58,113,21
88,89,89,Kent Jones,99,18.57,140,26
89,90,90,John Huston,62,18.29,82,15
90,91,91,Arron Oberholser,77,18.27,104,19
91,92,92,Steve Lowery,91,18.26,115,21
92,93,93,Sergio Garcia,65,18.18,88,16
93,94,94,Hidemichi Tanaka,89,18.12,138,25
94,95,95,Ryan Palmer,103,18.1,116,21
95,96,96,Tommy Tolles,67,18.07,83,15
96,97,97,Jeff Maggert,60,18.06,72,13
97,98,98,Craig Bowden,83,18.05,133,24
98,99,99,Stephen Ames,97,18.03,122,22
99,100,100,Hank Kuehne,91,18.02,111,20
100,101,101,Tim Herron,84,18.0,100,18
101,102,102,Chris Riley,78,17.95,78,14
102,103,103,Bart Bryant,73,17.92,106,19
103,104,104,Craig Perks,75,17.89,95,17
104,105,105,Briny Baird,100,17.88,151,27
105,106,106,John Daly,79,17.82,101,18
106,107,107,Tom Byrum,83,17.8,118,21
107,108,108,Billy Mayfair,109,17.79,163,29
108,109,109,Omar Uresti,85,17.74,124,22
109,110,110,Kevin Muncrief,50,17.65,68,12
110,111,111,Rod Pampling,98,17.6,125,22
111,112,112,Mark Wilson,62,17.58,91,16
112,T113,T113,Robert Allenby,93,17.5,120,21
113,T113,T113,Brent Geiberger,94,17.5,120,21
114,115,115,Rory Sabbatini,89,17.46,126,22
115,T116,T116,Jason Dufner,79,17.39,115,20
116,T116,T116,Scott McCarron,88,17.39,115,20
117,118,118,Gene Sauers,83,17.31,104,18
118,119,119,Joey Sindelar,100,17.28,162,28
119,T120,T120,Mark Calcavecchia,79,17.2,93,16
120,T120,T120,Phil Mickelson,83,17.2,93,16
121,T122,T122,Corey Pavin,83,17.0,100,17
122,T122,T122,Duffy Waldorf,79,17.0,100,17
123,124,124,Kevin Na,100,16.94,124,21
124,125,125,Esteban Toledo,92,16.91,136,23
125,126,126,Jonathan Kaye,79,16.84,95,16
126,127,127,J.P. Hayes,79,16.83,101,17
127,128,128,David Branshaw,84,16.81,113,19
128,T129,T129,Paul Azinger,75,16.67,96,16
129,T129,T129,Aaron Baddeley,87,16.67,120,20
130,T129,T129,Rich Barcelo,67,16.67,102,17
131,T129,T129,K.J. Choi,83,16.67,108,18
132,T129,T129,Ben Curtis,56,16.67,60,10
133,T129,T129,Hunter Mahan,94,16.67,144,24
134,135,135,Luke Donald,72,16.5,103,17
135,136,136,Cliff Kresge,89,16.24,117,19
136,137,137,Brian Gay,96,16.15,130,21
137,138,138,Steve Allan,102,16.13,155,25
138,139,139,Todd Fischer,104,16.06,137,22
139,140,140,Guy Boros,64,16.05,81,13
140,141,141,Tom Carter,113,15.97,144,23
141,142,142,Jeff Sluman,98,15.91,132,21
142,143,143,Dudley Hart,60,15.79,95,15
143,144,144,Danny Ellis,81,15.74,108,17
144,145,145,John Senden,99,15.7,121,19
145,146,146,Steve Elkington,64,15.66,83,13
146,147,147,Notah Begay III,71,15.56,90,14
147,148,148,Carl Pettersson,100,15.52,116,18
148,149,149,Roland Thatcher,66,15.46,97,15
149,150,150,Rich Beem,81,15.45,110,17
150,151,151,Chad Campbell,100,15.38,104,16
151,T152,T152,Carlos Franco,99,15.29,157,24
152,T152,T152,Dennis Paulson,71,15.29,85,13
153,154,154,Bob Tway,90,15.09,106,16
154,155,155,Jay Delsing,76,14.95,107,16
155,T156,T156,Joe Durant,85,14.94,174,26
156,T156,T156,Stephen Leaney,84,14.94,87,13
157,158,158,Ernie Els,62,14.93,67,10
158,159,159,Tim Clark,84,14.88,121,18
159,160,160,Todd Hamilton,92,14.81,108,16
160,161,161,Jay Haas,84,14.71,102,15
161,162,162,Brian Kortan,65,14.47,76,11
162,163,163,Justin Leonard,90,14.42,104,15
163,164,164,Jason Bohn,98,14.39,132,19
164,T165,T165,Kris Cox,73,14.29,91,13
165,T165,T165,Charles Howell III,104,14.29,133,19
166,T165,T165,Tripp Isenhour,55,14.29,70,10
167,168,168,Jesper Parnevik,86,14.14,99,14
168,169,169,Fred Funk,97,14.06,128,18
169,T170,T170,Zach Johnson,109,13.92,158,22
170,T170,T170,Chris Smith,105,13.92,158,22
171,T172,T172,Retief Goosen,56,13.75,80,11
172,T172,T172,Dicky Pride,66,13.75,80,11
173,174,174,Patrick Sheehan,113,13.66,161,22
174,175,175,Fred Couples,54,13.64,66,9
175,176,176,Woody Austin,94,13.61,147,20
176,177,177,Glen Day,101,13.14,137,18
177,178,178,Grant Waite,79,13.13,99,13
178,179,179,Cameron Beckman,99,12.98,131,17
179,T180,T180,Mark Brooks,72,12.94,85,11
180,T180,T180,José Coceres,68,12.94,85,11
181,182,182,John Riegger,53,12.82,78,10
182,183,183,Robert Damron,92,12.8,125,16
183,184,184,Kevin Sutherland,86,12.62,103,13
184,185,185,Mathias Grönberg,91,12.6,127,16
185,186,186,Bob Burns,88,12.4,121,15
186,187,187,John Cook,57,12.2,82,10
187,188,188,Rocco Mediate,53,11.94,67,8
188,189,189,Roger Tambellini,81,11.7,94,11
189,190,190,Lucas Glover,95,11.29,124,14
190,191,191,Heath Slocum,92,10.71,140,15
191,192,192,Michael Allen,87,10.53,114,12
192,193,193,Tom Lehman,70,9.26,108,10
193,194,194,Scott Hoch,52,8.22,73,6
194,195,195,Bernhard Langer,59,7.14,56,4
195,196,196,Peter Lonard,68,6.19,97,6
