,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
121,122,122,David Peoples,82,51.26,119,61
122,123,123,Steve Pate,71,51.25,80,41
123,124,124,Roger Tambellini,81,51.24,121,62
124,125,125,Jason Dufner,79,51.22,123,63
125,126,126,Bernhard Langer,59,51.19,84,43
126,127,127,J.L. Lewis,106,51.09,184,94
127,128,128,Tommy Armour III,87,51.06,141,72
128,129,129,Jay Delsing,76,50.88,114,58
129,130,130,Rich Beem,81,50.78,128,65
130,131,131,Justin Rose,77,50.76,132,67
131,132,132,D.J. Brigman,79,50.44,113,57
132,133,133,Greg Chalmers,70,50.42,119,60
133,134,134,Dean Wilson,99,50.32,155,78
134,135,135,Ryan Palmer,103,50.3,169,85
135,136,136,Woody Austin,94,50.28,179,90
136,T137,T137,Robert Damron,92,50.0,152,76
137,T137,T137,Tim Herron,84,50.0,132,66
138,T137,T137,John Rollins,90,50.0,130,65
139,T137,T137,Kevin Sutherland,86,50.0,114,57
140,T137,T137,Hidemichi Tanaka,89,50.0,122,61
141,T142,T142,Ben Crane,92,49.57,115,57
142,T142,T142,Phil Mickelson,83,49.57,115,57
143,144,144,Vijay Singh,112,49.51,206,102
144,145,145,Robert Gamez,103,49.45,182,90
145,146,146,Tom Pernice Jr.,103,49.36,156,77
146,147,147,Spike McRoy,93,49.31,144,71
147,148,148,Kenny Perry,79,49.19,124,61
148,149,149,Andre Stolz,53,49.18,61,30
149,150,150,Justin Leonard,90,49.01,151,74
150,151,151,Kirk Triplett,88,48.97,145,71
151,152,152,Hirofumi Miyase,65,48.91,92,45
152,153,153,David Branshaw,84,48.8,125,61
153,154,154,Lucas Glover,95,48.77,162,79
154,155,155,Esteban Toledo,92,48.46,130,63
155,156,156,Nick Price,51,48.28,58,28
156,157,157,John Riegger,53,48.24,85,41
157,T158,T158,Jonathan Kaye,79,48.08,104,50
158,T158,T158,Mark Wilson,62,48.08,104,50
159,160,160,Gene Sauers,83,48.0,125,60
160,161,161,Jay Williamson,100,47.98,173,83
161,162,162,Vaughn Taylor,84,47.9,167,80
162,163,163,Omar Uresti,85,47.86,140,67
163,164,164,Craig Perks,75,47.79,113,54
164,165,165,Kris Cox,73,47.62,105,50
165,166,166,Dicky Pride,66,47.57,103,49
166,167,167,Arron Oberholser,77,47.32,112,53
167,168,168,Scott Hoch,52,47.27,110,52
168,T169,T169,Olin Browne,92,47.22,144,68
169,T169,T169,David Gossett,57,47.22,72,34
170,171,171,Jeff Maggert,60,47.13,87,41
171,172,172,Joe Durant,85,47.1,138,65
172,173,173,Jason Bohn,98,46.98,149,70
173,174,174,Craig Barlow,80,46.85,143,67
174,175,175,Joey Sindelar,100,46.84,158,74
175,176,176,Charles Howell III,104,46.56,131,61
176,177,177,Mark Brooks,72,46.51,86,40
177,178,178,Heath Slocum,92,46.41,181,84
178,T179,T179,Shaun Micheel,93,46.1,141,65
179,T179,T179,Bo Van Pelt,107,46.1,141,65
180,181,181,Mike Weir,75,45.38,119,54
181,182,182,Hank Kuehne,91,45.34,161,73
182,183,183,Grant Waite,79,45.28,106,48
183,184,184,Billy Mayfair,109,44.87,156,70
184,185,185,Mark O'Meara,58,44.62,65,29
185,186,186,Kevin Na,100,44.51,164,73
186,187,187,Steve Lowery,91,44.22,147,65
187,188,188,Scott Hend,81,43.97,116,51
188,189,189,Kevin Muncrief,50,43.9,82,36
189,190,190,Steve Allan,102,43.83,162,71
190,191,191,Tripp Isenhour,55,43.82,89,39
191,192,192,Ben Curtis,56,42.25,71,30
192,193,193,Rocco Mediate,53,41.18,68,28
193,194,194,Peter Lonard,68,40.57,106,43
194,195,195,John Huston,62,40.0,100,40
195,196,196,Bob Estes,73,39.42,104,41
