,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
182,183,183,Arjun Atwal,34.19,80,234
183,184,184,Robert Allenby,34.17,123,360
184,T185,T185,Lucas Glover,33.33,102,306
185,T185,T185,David Gossett,33.33,24,72
186,T187,T187,Fred Couples,32.83,65,198
187,T187,T187,Billy Mayfair,32.83,130,396
188,T187,T187,Roland Thatcher,32.83,65,198
189,190,190,John Riegger,32.78,59,180
190,191,191,Kenny Perry,32.64,94,288
191,192,192,Rich Beem,32.48,76,234
192,193,193,Joey Sindelar,31.58,108,342
193,194,194,John Senden,31.48,119,378
194,195,195,Chris Smith,31.39,113,360
195,196,196,Jason Dufner,29.06,68,234
