,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
115,116,116,Steve Flesch,109,30.53,226,69
116,117,117,Dudley Hart,60,30.47,128,39
117,T118,T118,Guy Boros,64,30.46,151,46
118,T118,T118,Gene Sauers,83,30.46,174,53
119,120,120,Justin Rose,77,30.43,161,49
120,121,121,Roger Tambellini,81,30.41,194,59
121,T122,T122,John Daly,79,30.39,181,55
122,T122,T122,Steve Stricker,81,30.39,181,55
123,124,124,Tom Pernice Jr.,103,30.29,241,73
124,T125,T125,Cameron Beckman,99,30.25,238,72
125,T125,T125,Ernie Els,62,30.25,119,36
126,127,127,Jeff Maggert,60,30.22,139,42
127,128,128,Geoff Ogilvy,91,30.21,192,58
128,129,129,Harrison Frazar,86,30.15,199,60
129,130,130,Ted Purdy,114,30.1,289,87
130,131,131,Hirofumi Miyase,65,29.93,137,41
131,132,132,Dennis Paulson,71,29.89,184,55
132,T133,T133,Luke Donald,72,29.88,164,49
133,T133,T133,Jay Williamson,100,29.88,251,75
134,T135,T135,J.P. Hayes,79,29.86,211,63
135,T135,T135,Rod Pampling,98,29.86,221,66
136,137,137,Kent Jones,99,29.8,255,76
137,138,138,Blaine McCallister,68,29.76,168,50
138,139,139,Tommy Armour III,87,29.67,209,62
139,140,140,Vijay Singh,112,29.5,261,77
140,141,141,Danny Briggs,85,29.36,218,64
141,142,142,Scott Verplank,92,29.27,205,60
142,143,143,Woody Austin,94,29.26,270,79
143,144,144,Pat Perez,102,29.11,237,69
144,145,145,Heath Slocum,92,29.03,217,63
145,146,146,Pat Bates,99,28.98,245,71
146,147,147,Peter Lonard,68,28.95,152,44
147,148,148,Joe Durant,85,28.9,218,63
148,149,149,Justin Leonard,90,28.73,181,52
149,150,150,Robert Allenby,93,28.72,195,56
150,T151,T151,Craig Bowden,83,28.71,202,58
151,T151,T151,Spike McRoy,93,28.71,209,60
152,T153,T153,Chris Couch,55,28.57,133,38
153,T153,T153,Grant Waite,79,28.57,196,56
154,155,155,Todd Fischer,104,28.51,249,71
155,156,156,Deane Pappas,72,28.49,179,51
156,157,157,Russ Cochran,61,28.48,165,47
157,158,158,Neal Lancaster,106,28.47,288,82
158,159,159,Fred Funk,97,28.46,246,70
159,160,160,Arron Oberholser,77,28.4,162,46
160,161,161,Bob Burns,88,28.31,219,62
161,162,162,Lee Janzen,84,28.25,177,50
162,163,163,Scott Hend,81,28.18,181,51
163,164,164,Jeff Brehaut,106,28.14,263,74
164,165,165,John Rollins,90,28.11,185,52
165,166,166,Scott Hoch,52,28.03,132,37
166,167,167,John Cook,57,27.94,136,38
167,168,168,Briny Baird,100,27.93,222,62
168,169,169,Bart Bryant,73,27.91,172,48
169,170,170,J.J. Henry,103,27.82,266,74
170,171,171,Chris DiMarco,105,27.73,220,61
171,172,172,Steve Pate,71,27.52,149,41
172,T173,T173,Chad Campbell,100,27.43,226,62
173,T173,T173,Dicky Pride,66,27.43,175,48
174,T173,T173,Jeff Sluman,98,27.43,237,65
175,176,176,Mathias Grönberg,91,27.41,197,54
176,177,177,Hank Kuehne,91,27.27,220,60
177,178,178,Rich Barcelo,67,27.22,158,43
178,179,179,Jonathan Kaye,79,27.17,173,47
179,180,180,Tim Herron,84,27.11,166,45
180,181,181,Roland Thatcher,66,27.01,174,47
181,182,182,Billy Mayfair,109,26.97,241,65
182,183,183,Bernhard Langer,59,26.67,120,32
183,184,184,Tim Clark,84,26.29,213,56
184,185,185,Hidemichi Tanaka,89,26.07,211,55
185,186,186,Robert Gamez,103,25.95,262,68
186,187,187,Steve Allan,102,25.85,236,61
187,188,188,Vaughn Taylor,84,25.51,243,62
188,189,189,J.L. Lewis,106,24.8,250,62
189,190,190,Rocco Mediate,53,24.77,109,27
190,191,191,Sergio Garcia,65,24.6,126,31
191,192,192,David Gossett,57,23.2,125,29
192,193,193,Jay Haas,84,23.03,152,35
193,T194,T194,Niclas Fasth,61,22.76,123,28
194,T194,T194,Kevin Muncrief,50,22.76,123,28
195,196,196,Rich Beem,81,20.25,158,32
