,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
48,T49,T49,Brent Geiberger,94,90.6,298,270
49,T49,T49,David Peoples,82,90.6,266,241
50,T49,T49,Scott Verplank,92,90.6,234,212
51,52,52,Brian Bateman,84,90.58,276,250
52,53,53,Tim Clark,84,90.52,306,277
53,54,54,Ernie Els,62,90.51,158,143
54,55,55,Bernhard Langer,59,90.48,147,133
55,56,56,Danny Ellis,81,90.46,262,237
56,57,57,Richard Johnson,102,90.36,332,300
57,T58,T58,Cliff Kresge,89,90.34,290,262
58,T58,T58,David Toms,80,90.34,207,187
59,60,60,Jeff Brehaut,106,90.33,362,327
60,61,61,Todd Fischer,104,90.26,308,278
61,62,62,Tim Petrovic,111,90.24,338,305
62,63,63,Brian Gay,96,90.07,302,272
63,64,64,Stephen Ames,97,89.93,288,259
64,T65,T65,Phil Mickelson,83,89.91,218,196
65,T65,T65,Joe Ogilvie,104,89.91,327,294
66,67,67,Ryan Palmer,103,89.89,376,338
67,68,68,Cameron Beckman,99,89.83,344,309
68,69,69,Tag Ridings,53,89.8,147,132
69,70,70,Guy Boros,64,89.75,244,219
70,71,71,Matt Gogel,86,89.67,271,243
71,72,72,Jesper Parnevik,86,89.66,261,234
72,73,73,Frank Lickliter II,89,89.63,328,294
73,74,74,Fred Funk,97,89.59,317,284
74,T75,T75,Daniel Chopra,108,89.58,355,318
75,T75,T75,Patrick Sheehan,113,89.58,355,318
76,77,77,Scott McCarron,88,89.53,277,248
77,78,78,Steve Flesch,109,89.52,372,333
78,79,79,Bob Burns,88,89.47,285,255
79,80,80,Vijay Singh,112,89.32,309,276
80,81,81,Luke Donald,72,89.3,215,192
81,82,82,Michael Allen,87,89.27,289,258
82,83,83,Billy Andrade,104,89.26,298,266
83,84,84,Chris DiMarco,105,89.25,279,249
84,T85,T85,Charles Howell III,104,89.2,250,223
85,T85,T85,Carl Pettersson,100,89.2,287,256
86,87,87,J.L. Lewis,106,89.16,323,288
87,88,88,Jay Williamson,100,89.03,310,276
88,89,89,Olin Browne,92,89.01,282,251
89,90,90,Paul Azinger,75,88.98,254,226
90,91,91,Geoff Ogilvy,91,88.97,272,242
91,T92,T92,Brian Kortan,65,88.89,207,184
92,T92,T92,Steve Pate,71,88.89,216,192
93,T94,T94,Arjun Atwal,85,88.85,305,271
94,T94,T94,Jeff Sluman,98,88.85,278,247
95,96,96,Darren Clarke,54,88.82,152,135
96,97,97,Jerry Kelly,113,88.79,321,285
97,T98,T98,D.J. Brigman,79,88.78,312,277
98,T98,T98,Ted Purdy,114,88.78,410,364
99,100,100,Bart Bryant,73,88.74,222,197
100,101,101,David Branshaw,84,88.7,292,259
101,102,102,Dudley Hart,60,88.64,176,156
102,103,103,Stewart Cink,103,88.6,272,241
103,T104,T104,Tom Byrum,83,88.52,244,216
104,T104,T104,Kirk Triplett,88,88.52,244,216
105,106,106,Arron Oberholser,77,88.46,234,207
106,107,107,José Coceres,68,88.43,216,191
107,108,108,Tom Pernice Jr.,103,88.42,311,275
108,T109,T109,Carlos Franco,99,88.4,319,282
109,T109,T109,Tommy Tolles,67,88.4,250,221
110,111,111,Briny Baird,100,88.36,292,258
111,112,112,Jay Delsing,76,88.34,223,197
112,113,113,Stuart Appleby,84,88.28,256,226
113,T114,T114,Jonathan Byrd,85,88.26,281,248
114,T114,T114,Glen Day,101,88.26,281,248
115,T114,T114,Peter Lonard,68,88.26,230,203
116,117,117,Mathias Grönberg,91,88.24,306,270
117,118,118,Heath Slocum,92,88.13,320,282
118,119,119,Rich Barcelo,67,88.11,227,200
119,120,120,Jason Dufner,79,88.1,294,259
120,121,121,Pat Perez,102,88.06,377,332
121,122,122,David Frost,78,88.05,251,221
122,123,123,Skip Kendall,99,87.95,249,219
123,124,124,Ben Curtis,56,87.86,173,152
124,125,125,Craig Barlow,80,87.84,255,224
125,126,126,Mark O'Meara,58,87.8,164,144
126,127,127,Kevin Sutherland,86,87.79,262,230
127,128,128,Deane Pappas,72,87.73,220,193
128,129,129,Dennis Paulson,71,87.71,236,207
129,130,130,Chris Smith,105,87.69,325,285
130,131,131,Mike Weir,75,87.56,217,190
131,132,132,Vaughn Taylor,84,87.54,281,246
132,133,133,Corey Pavin,83,87.5,232,203
133,134,134,David Morland IV,73,87.45,239,209
134,135,135,Freddie Jacobson,83,87.44,223,195
135,T136,T136,Davis Love III,85,87.38,214,187
136,T136,T136,John Senden,99,87.38,309,270
137,138,138,Rory Sabbatini,89,87.34,308,269
138,T139,T139,K.J. Choi,83,87.3,189,165
139,T139,T139,Roland Thatcher,66,87.3,252,220
140,141,141,Woody Austin,94,87.2,336,293
141,T142,T142,Niclas Fasth,61,87.19,203,177
142,T142,T142,Mark Wilson,62,87.19,203,177
143,144,144,Rich Beem,81,87.07,232,202
144,T145,T145,Danny Briggs,85,86.96,276,240
145,T145,T145,Jonathan Kaye,79,86.96,230,200
146,147,147,Kris Cox,73,86.92,237,206
147,148,148,Brett Quigley,102,86.91,359,312
148,149,149,Chris Riley,78,86.71,173,150
149,150,150,Notah Begay III,71,86.64,262,227
150,151,151,Steve Allan,102,86.57,335,290
151,152,152,Chris Couch,55,86.52,178,154
152,153,153,Grant Waite,79,86.47,266,230
153,154,154,Sergio Garcia,65,86.41,184,159
154,155,155,Duffy Waldorf,79,86.29,197,170
155,156,156,Joey Sindelar,100,86.27,306,264
156,157,157,Kenny Perry,79,86.26,211,182
157,158,158,Scott Hend,81,86.15,325,280
158,T159,T159,Shaun Micheel,93,85.97,278,239
159,T159,T159,Justin Rose,77,85.97,221,190
160,161,161,Dicky Pride,66,85.9,227,195
161,162,162,Lucas Glover,95,85.88,340,292
162,163,163,Scott Simpson,55,85.79,183,157
163,164,164,Dan Olsen,75,85.78,218,187
164,165,165,Alex Cejka,76,85.65,223,191
165,166,166,Spike McRoy,93,85.61,285,244
166,167,167,Esteban Toledo,92,85.56,284,243
167,168,168,Steve Lowery,91,85.53,304,260
168,169,169,Bob Tway,90,85.52,221,189
169,170,170,Joe Durant,85,85.39,267,228
170,171,171,Tripp Isenhour,55,85.38,171,146
171,172,172,Russ Cochran,61,85.28,163,139
172,173,173,Robert Allenby,93,85.24,271,231
173,174,174,Pat Bates,99,85.16,310,264
174,175,175,Ken Duke,89,85.12,289,246
175,176,176,Billy Mayfair,109,85.1,349,297
176,177,177,Andre Stolz,53,85.06,174,148
177,178,178,Mike Heinen,53,84.94,166,141
178,179,179,Neal Lancaster,106,84.92,358,304
179,180,180,Mark Brooks,72,84.85,231,196
180,181,181,Robert Damron,92,84.68,333,282
181,182,182,Mark Calcavecchia,79,84.52,252,213
182,183,183,Hirofumi Miyase,65,84.31,204,172
183,184,184,Rocco Mediate,53,84.25,127,107
184,185,185,Gene Sauers,83,83.95,299,251
185,186,186,Omar Uresti,85,83.85,260,218
186,187,187,Kevin Muncrief,50,83.83,167,140
187,188,188,Roger Tambellini,81,83.81,247,207
188,189,189,Steve Elkington,64,83.64,214,179
189,190,190,Jason Bohn,98,83.45,284,237
190,191,191,Tom Lehman,70,83.11,219,182
191,192,192,Blaine McCallister,68,83.02,212,176
192,193,193,David Gossett,57,82.47,194,160
193,194,194,Lee Janzen,84,82.18,303,249
194,195,195,Fred Couples,54,81.88,160,131
195,196,196,John Huston,62,79.78,178,142
