,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
35,T36,T36,Glen Day,101,7.35,728,99
36,T36,T36,Kirk Triplett,88,7.35,617,84
37,T38,T38,Hunter Mahan,94,7.34,690,94
38,T38,T38,David Morland IV,73,7.34,536,73
39,40,40,Geoff Ogilvy,91,7.32,637,87
40,T41,T41,Stuart Appleby,84,7.31,570,78
41,T41,T41,Ernie Els,62,7.31,424,58
42,T41,T41,Bob Estes,73,7.31,519,71
43,T41,T41,Richard Johnson,102,7.31,746,102
44,T45,T45,Daniel Chopra,108,7.3,774,106
45,T45,T45,Phil Mickelson,83,7.3,577,79
46,47,47,Michael Allen,87,7.29,620,85
47,T48,T48,Bob Burns,88,7.28,626,86
48,T48,T48,Tom Byrum,83,7.28,604,83
49,T48,T48,Mark Calcavecchia,79,7.28,568,78
50,51,51,Loren Roberts,81,7.27,574,79
51,52,52,Tim Clark,84,7.26,610,84
52,53,53,Niclas Fasth,61,7.25,435,60
53,T54,T54,Arjun Atwal,85,7.23,600,83
54,T54,T54,Kevin Na,100,7.23,694,96
55,56,56,Esteban Toledo,92,7.22,650,90
56,T57,T57,Deane Pappas,72,7.21,505,70
57,T57,T57,Rory Sabbatini,89,7.21,620,86
58,T59,T59,Robert Damron,92,7.2,662,92
59,T59,T59,Harrison Frazar,86,7.2,590,82
60,T59,T59,Frank Lickliter II,89,7.2,619,86
61,T59,T59,Chris Riley,78,7.2,533,74
62,T63,T63,Davis Love III,85,7.19,539,75
63,T63,T63,Rod Pampling,98,7.19,676,94
64,T65,T65,Danny Ellis,81,7.18,553,77
65,T65,T65,Zach Johnson,109,7.18,768,107
66,T65,T65,Craig Parry,52,7.18,359,50
67,T68,T68,Billy Andrade,104,7.16,745,104
68,T68,T68,Retief Goosen,56,7.16,394,55
69,T68,T68,Todd Hamilton,92,7.16,630,88
70,T68,T68,Scott Verplank,92,7.16,652,91
71,T72,T72,Notah Begay III,71,7.15,479,67
72,T72,T72,Bernhard Langer,59,7.15,393,55
73,T72,T72,David Peoples,82,7.15,572,80
74,T72,T72,Tim Petrovic,111,7.15,765,107
75,T76,T76,Cliff Kresge,89,7.14,621,87
76,T76,T76,Kevin Sutherland,86,7.14,578,81
77,T78,T78,Steve Flesch,109,7.12,748,105
78,T78,T78,J.P. Hayes,79,7.12,534,75
79,T78,T78,Scott McCarron,88,7.12,612,86
80,81,81,Steve Lowery,91,7.11,633,89
81,82,82,Mark Brooks,72,7.1,497,70
82,T83,T83,Brian Bateman,84,7.09,567,80
83,T83,T83,John Daly,79,7.09,560,79
84,T83,T83,Scott Simpson,55,7.09,390,55
85,T86,T86,Craig Bowden,83,7.08,588,83
86,T86,T86,Chris DiMarco,105,7.08,694,98
87,T88,T88,Jerry Kelly,113,7.07,771,109
88,T88,T88,Bob Tway,90,7.07,601,85
89,T90,T90,Todd Fischer,104,7.06,720,102
90,T90,T90,Robert Gamez,103,7.06,727,103
91,T90,T90,Ryan Palmer,103,7.06,706,100
92,T90,T90,Brett Quigley,102,7.06,692,98
93,T94,T94,Fred Funk,97,7.05,677,96
94,T94,T94,Lee Janzen,84,7.05,578,82
95,T96,T96,Cameron Beckman,99,7.04,676,96
96,T96,T96,Justin Leonard,90,7.04,598,85
97,T98,T98,Stephen Ames,97,7.03,668,95
98,T98,T98,Brent Geiberger,94,7.03,640,91
99,T100,T100,David Frost,78,7.01,547,78
100,T100,T100,Omar Uresti,85,7.01,596,85
101,T102,T102,Guy Boros,64,7.0,448,64
102,T102,T102,K.J. Choi,83,7.0,574,82
103,T102,T102,Mike Heinen,53,7.0,371,53
104,T102,T102,Neal Lancaster,106,7.0,721,103
105,T106,T106,Justin Rose,77,6.99,503,72
106,T106,T106,David Toms,80,6.99,517,74
107,108,108,Tom Pernice Jr.,103,6.98,691,99
108,109,109,Jay Williamson,100,6.97,683,98
109,110,110,Jay Delsing,76,6.96,508,73
110,T111,T111,Ken Duke,89,6.95,605,87
111,T111,T111,Dan Forsman,79,6.95,535,77
112,T111,T111,Jay Haas,84,6.95,549,79
113,T114,T114,Mathias Grönberg,91,6.94,604,87
114,T114,T114,Craig Perks,75,6.94,500,72
115,116,116,Duffy Waldorf,79,6.93,506,73
116,T117,T117,Andre Stolz,53,6.92,367,53
117,T117,T117,Bo Van Pelt,107,6.92,720,104
118,119,119,Pat Perez,102,6.9,690,100
119,T120,T120,Brian Kortan,65,6.89,427,62
120,T120,T120,Dan Olsen,75,6.89,503,73
121,T120,T120,Ted Purdy,114,6.89,772,112
122,123,123,Arron Oberholser,77,6.88,502,73
123,124,124,Matt Kuchar,83,6.87,570,83
124,125,125,John Huston,62,6.86,384,56
125,T126,T126,Jason Bohn,98,6.85,651,95
126,T126,T126,Jeff Maggert,60,6.85,411,60
127,T128,T128,Rich Barcelo,67,6.83,444,65
128,T128,T128,Tim Herron,84,6.83,567,83
129,130,130,Olin Browne,92,6.81,599,88
130,T131,T131,Alex Cejka,76,6.8,476,70
131,T131,T131,Kris Cox,73,6.8,483,71
132,T131,T131,J.L. Lewis,106,6.8,721,106
133,T131,T131,Gene Sauers,83,6.8,551,81
134,T135,T135,Steve Allan,102,6.79,672,99
135,T135,T135,David Gossett,57,6.79,387,57
136,T135,T135,Tom Lehman,70,6.79,448,66
137,T138,T138,Dudley Hart,60,6.78,393,58
138,T138,T138,Shaun Micheel,93,6.78,617,91
139,140,140,Spike McRoy,93,6.77,616,91
140,T141,T141,Tom Carter,113,6.75,742,110
141,T141,T141,Ben Curtis,56,6.75,351,52
142,T143,T143,Bart Bryant,73,6.74,465,69
143,T143,T143,John Cook,57,6.74,357,53
144,T145,T145,J.J. Henry,103,6.73,693,103
145,T145,T145,Hidemichi Tanaka,89,6.73,599,89
146,T145,T145,Vaughn Taylor,84,6.73,552,82
147,T148,T148,D.J. Brigman,79,6.72,511,76
148,T148,T148,Blaine McCallister,68,6.72,457,68
149,T150,T150,Jeff Brehaut,106,6.71,698,104
150,T150,T150,Scott Hoch,52,6.71,342,51
151,T150,T150,Charles Howell III,104,6.71,678,101
152,T150,T150,Dicky Pride,66,6.71,423,63
153,T154,T154,Steve Pate,71,6.7,462,69
154,T154,T154,Heath Slocum,92,6.7,603,90
155,T156,T156,Craig Barlow,80,6.69,522,78
156,T156,T156,Pat Bates,99,6.69,649,97
157,T158,T158,Steve Elkington,64,6.66,406,61
158,T158,T158,Scott Hend,81,6.66,526,79
159,T158,T158,Tripp Isenhour,55,6.66,353,53
160,T158,T158,Vijay Singh,112,6.66,733,110
161,162,162,Woody Austin,94,6.65,625,94
162,163,163,Danny Briggs,85,6.64,538,81
163,164,164,Jeff Sluman,98,6.63,643,97
164,T165,T165,David Branshaw,84,6.62,543,82
165,T165,T165,Kent Jones,99,6.62,642,97
166,T167,T167,Carlos Franco,99,6.61,654,99
167,T167,T167,Roland Thatcher,66,6.61,436,66
168,T169,T169,Tommy Armour III,87,6.6,574,87
169,T169,T169,Rich Beem,81,6.6,508,77
170,T169,T169,Rocco Mediate,53,6.6,317,48
171,T172,T172,Russ Cochran,61,6.59,402,61
172,T172,T172,Jason Dufner,79,6.59,521,79
173,T172,T172,Stephen Leaney,84,6.59,494,75
174,175,175,Jonathan Kaye,79,6.58,500,76
175,176,176,Hirofumi Miyase,65,6.57,414,63
176,T177,T177,Kenny Perry,79,6.54,497,76
177,T177,T177,Roger Tambellini,81,6.54,510,78
178,T179,T179,Fred Couples,54,6.52,339,52
179,T179,T179,Kevin Muncrief,50,6.52,326,50
180,T181,T181,Chad Campbell,100,6.47,602,93
181,T181,T181,Peter Lonard,68,6.47,427,66
182,T181,T181,Mark Wilson,62,6.47,401,62
183,T184,T184,Luke Donald,72,6.46,465,72
184,T184,T184,Joey Sindelar,100,6.46,633,98
185,T186,T186,Chris Couch,55,6.44,354,55
186,T186,T186,John Senden,99,6.44,618,96
187,T188,T188,Robert Allenby,93,6.43,566,88
188,T188,T188,John Riegger,53,6.43,341,53
189,T190,T190,Lucas Glover,95,6.42,584,91
190,T190,T190,Grant Waite,79,6.42,494,77
191,192,192,Sergio Garcia,65,6.3,403,64
192,193,193,Billy Mayfair,109,6.27,658,105
193,194,194,Joe Durant,85,6.25,531,85
194,195,195,Briny Baird,100,6.23,604,97
195,196,196,Chris Smith,105,6.1,641,105
