,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
166,167,167,Steve Elkington,64,0.49,1.0,206,99.5
167,T168,T168,K.J. Choi,83,0.5,1.0,199,99.5
168,T168,T168,Phil Mickelson,83,0.5,1.0,201,99.5
169,170,170,Alex Cejka,76,0.51,1.0,197,99.4
170,171,171,David Toms,80,0.53,1.0,187,99.4
171,172,172,John Huston,62,0.54,1.0,184,99.4
172,173,173,Daniel Chopra,108,0.55,2.0,366,99.4
173,174,174,Andre Stolz,53,0.56,1.0,179,99.4
174,175,175,Neal Lancaster,106,0.58,2.0,343,99.4
175,T176,T176,Steve Allan,102,0.6,2.0,332,99.4
176,T176,T176,Billy Mayfair,109,0.6,2.0,333,99.4
177,178,178,Mark O'Meara,58,0.61,1.0,163,99.3
178,179,179,Tim Petrovic,111,0.62,2.0,322,99.3
179,T180,T180,Pat Perez,102,0.63,2.0,318,99.3
180,T180,T180,Brett Quigley,102,0.63,2.0,317,99.3
181,182,182,Omar Uresti,85,0.64,2.0,314,99.3
182,183,183,Aaron Baddeley,87,0.68,2.0,293,99.3
183,184,184,Chris Couch,55,0.69,1.0,145,99.3
184,185,185,Geoff Ogilvy,91,0.7,2.0,286,99.3
185,186,186,Woody Austin,94,0.71,2.0,281,99.2
186,187,187,Adam Scott,55,0.74,1.0,135,99.2
187,T188,T188,D.J. Brigman,79,0.8,2.0,249,99.2
188,T188,T188,Scott Hend,81,0.8,2.0,249,99.2
189,T190,T190,Mark Calcavecchia,79,0.88,2.0,226,99.1
190,T190,T190,Shaun Micheel,93,0.88,2.0,228,99.1
191,192,192,Tommy Tolles,67,0.91,2.0,219,99.0
192,193,193,Rory Sabbatini,89,1.0,3.0,299,99.0
193,194,194,Craig Barlow,80,1.27,3.0,236,98.7
194,195,195,Steve Flesch,109,1.32,4.0,302,98.6
195,196,196,Roland Thatcher,66,1.33,3.0,225,98.6
