,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
54,55,55,Tommy Tolles,67,72.79,305,222
55,56,56,Tim Herron,84,72.76,301,219
56,57,57,Peter Lonard,68,72.73,264,192
57,58,58,Fred Funk,97,72.61,387,281
58,T59,T59,Michael Allen,87,72.57,350,254
59,T59,T59,Todd Fischer,104,72.57,401,291
60,61,61,John Senden,99,72.49,378,274
61,62,62,David Toms,80,72.47,247,179
62,T63,T63,Kris Cox,73,72.44,283,205
63,T63,T63,Geoff Ogilvy,91,72.44,312,226
64,65,65,Brian Bateman,84,72.39,326,236
65,66,66,Rod Pampling,98,72.31,325,235
66,T67,T67,Paul Azinger,75,72.22,270,195
67,T67,T67,John Daly,79,72.22,306,221
68,T67,T67,Frank Lickliter II,89,72.22,378,273
69,70,70,Brett Quigley,102,72.15,395,285
70,71,71,J.J. Henry,103,72.14,384,277
71,72,72,Dudley Hart,60,72.13,183,132
72,T73,T73,Harrison Frazar,86,72.03,311,224
73,T73,T73,David Frost,78,72.03,311,224
74,T73,T73,David Peoples,82,72.03,311,224
75,T73,T73,Tom Pernice Jr.,103,72.03,354,255
76,77,77,Pat Bates,99,71.99,357,257
77,78,78,Chad Campbell,100,71.98,339,244
78,79,79,Scott McCarron,88,71.96,321,231
79,80,80,Cameron Beckman,99,71.94,392,282
80,81,81,Steve Flesch,109,71.93,431,310
81,T82,T82,Blaine McCallister,68,71.91,267,192
82,T82,T82,Carl Pettersson,100,71.91,356,256
83,T82,T82,Roland Thatcher,66,71.91,267,192
84,T85,T85,Rich Barcelo,67,71.88,256,184
85,T85,T85,Mark Calcavecchia,79,71.88,288,207
86,87,87,Cliff Kresge,89,71.85,341,245
87,88,88,Brenden Pappas,111,71.81,415,298
88,89,89,Alex Cejka,76,71.76,262,188
89,90,90,Joe Ogilvie,104,71.67,406,291
90,91,91,Tag Ridings,53,71.62,229,164
91,92,92,Len Mattiace,75,71.57,299,214
92,93,93,Davis Love III,85,71.54,267,191
93,94,94,Jeff Maggert,60,71.49,242,173
94,95,95,Steve Elkington,64,71.48,256,183
95,96,96,Mark Hensby,97,71.43,378,270
96,97,97,Mathias Grönberg,91,71.39,332,237
97,98,98,D.J. Brigman,79,71.34,328,234
98,99,99,Jay Delsing,76,71.33,286,204
99,100,100,Robert Gamez,103,71.28,383,273
100,101,101,Dan Olsen,75,71.18,288,205
101,102,102,Carlos Franco,99,71.15,364,259
102,103,103,Lee Janzen,84,71.08,325,231
103,104,104,Ken Duke,89,71.06,349,248
104,105,105,Tommy Armour III,87,70.99,355,252
105,106,106,J.L. Lewis,106,70.96,427,303
106,107,107,Jason Dufner,79,70.94,320,227
107,T108,T108,Danny Briggs,85,70.9,323,229
108,T108,T108,Duffy Waldorf,79,70.9,268,190
109,110,110,Justin Leonard,90,70.89,292,207
110,111,111,Skip Kendall,99,70.83,360,255
111,T112,T112,Rocco Mediate,53,70.67,150,106
112,T112,T112,Nick Price,51,70.67,150,106
113,114,114,Steve Pate,71,70.5,261,184
114,T115,T115,Luke Donald,72,70.4,250,176
115,T115,T115,Scott Hoch,52,70.4,223,157
116,117,117,Jonathan Byrd,85,70.3,330,232
117,118,118,José Coceres,68,70.18,285,200
118,119,119,Dennis Paulson,71,70.17,295,207
119,120,120,Olin Browne,92,70.06,324,227
120,121,121,Tom Byrum,83,69.97,323,226
121,122,122,Stuart Appleby,84,69.96,283,198
122,123,123,Robert Allenby,93,69.94,316,221
123,124,124,Kirk Triplett,88,69.93,306,214
124,125,125,Lucas Glover,95,69.87,375,262
125,126,126,Deane Pappas,72,69.86,282,197
126,127,127,José María Olazábal,56,69.73,185,129
127,128,128,Billy Andrade,104,69.72,393,274
128,129,129,Scott Simpson,55,69.71,241,168
129,130,130,Mark O'Meara,58,69.63,191,133
130,131,131,Arron Oberholser,77,69.59,296,206
131,132,132,Neal Lancaster,106,69.52,397,276
132,133,133,Mark Brooks,72,69.51,246,171
133,134,134,Pat Perez,102,69.46,442,307
134,T135,T135,Jeff Brehaut,106,69.45,419,291
135,T135,T135,Phil Mickelson,83,69.45,275,191
136,137,137,Arjun Atwal,85,69.38,356,247
137,138,138,Guy Boros,64,69.37,284,197
138,139,139,Charles Howell III,104,69.33,326,226
139,140,140,Bob Tway,90,69.32,251,174
140,141,141,Steve Lowery,91,69.21,354,245
141,142,142,Ted Purdy,114,69.18,464,321
142,143,143,Ernie Els,62,68.98,187,129
143,144,144,Scott Hend,81,68.78,378,260
144,145,145,Woody Austin,94,68.7,409,281
145,146,146,Kent Jones,99,68.63,373,256
146,147,147,Roger Tambellini,81,68.56,299,205
147,148,148,Esteban Toledo,92,68.54,356,244
148,149,149,Bart Bryant,73,68.46,279,191
149,150,150,Grant Waite,79,68.44,301,206
150,151,151,Dicky Pride,66,68.31,284,194
151,152,152,Chris Riley,78,68.27,208,142
152,153,153,Rich Beem,81,68.18,286,195
153,154,154,K.J. Choi,83,68.06,263,179
154,155,155,Justin Rose,77,68.05,266,181
155,156,156,Mike Heinen,53,68.02,222,151
156,157,157,Notah Begay III,71,67.96,284,193
157,158,158,Shaun Micheel,93,67.86,308,209
158,159,159,Vaughn Taylor,84,67.76,335,227
159,160,160,Kevin Sutherland,86,67.74,310,210
160,161,161,Jeff Sluman,98,67.68,393,266
161,162,162,Jason Bohn,98,67.66,337,228
162,163,163,Jay Williamson,100,67.61,389,263
163,164,164,Hirofumi Miyase,65,67.59,253,171
164,165,165,Glen Day,101,67.56,336,227
165,T166,T166,Joe Durant,85,67.55,302,204
166,T166,T166,Chris Smith,105,67.55,416,281
167,168,168,Niclas Fasth,61,67.45,255,172
168,169,169,Chris Couch,55,67.33,202,136
169,170,170,Heath Slocum,92,67.28,379,255
170,171,171,John Riegger,53,67.14,213,143
171,172,172,Matt Kuchar,83,67.08,319,214
172,T173,T173,John Cook,57,67.03,185,124
173,T173,T173,Joey Sindelar,100,67.03,370,248
174,175,175,Ben Curtis,56,66.84,193,129
175,176,176,Bob Estes,73,66.82,220,147
176,T177,T177,Tripp Isenhour,55,66.67,207,138
177,T177,T177,Kenny Perry,79,66.67,291,194
178,179,179,Gene Sauers,83,66.57,338,225
179,180,180,Russ Cochran,61,66.51,215,143
180,181,181,Corey Pavin,83,66.28,261,173
181,182,182,Tom Lehman,70,66.22,225,149
182,183,183,Steve Allan,102,66.03,368,243
183,184,184,Sergio Garcia,65,65.87,208,137
184,185,185,Mark Wilson,62,65.67,233,153
185,186,186,Fred Couples,54,65.66,198,130
186,187,187,Vijay Singh,112,65.55,357,234
187,188,188,Bernhard Langer,59,65.52,174,114
188,189,189,Billy Mayfair,109,65.0,400,260
189,190,190,Robert Damron,92,63.52,403,256
190,191,191,Omar Uresti,85,63.4,347,220
191,192,192,David Gossett,57,63.22,261,165
192,193,193,Kevin Muncrief,50,63.01,219,138
193,194,194,Craig Barlow,80,62.65,340,213
194,195,195,Andre Stolz,53,62.56,195,122
195,196,196,John Huston,62,61.35,207,127
