,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
140,141,141,Robert Damron,92,7.03,441,31
141,T142,T142,Jay Delsing,76,6.99,386,27
142,T142,T142,J.L. Lewis,106,6.99,501,35
143,144,144,John Senden,99,6.98,587,41
144,145,145,Mike Heinen,53,6.96,316,22
145,146,146,Joey Sindelar,100,6.92,520,36
146,147,147,John Cook,57,6.9,290,20
147,T148,T148,Craig Barlow,80,6.85,394,27
148,T148,T148,Ken Duke,89,6.85,467,32
149,150,150,Lucas Glover,95,6.83,483,33
150,151,151,Craig Parry,52,6.8,206,14
151,152,152,D.J. Brigman,79,6.78,428,29
152,153,153,Esteban Toledo,92,6.71,447,30
153,154,154,Matt Kuchar,83,6.68,479,32
154,155,155,Robert Allenby,93,6.65,466,31
155,156,156,Jason Dufner,79,6.6,424,28
156,157,157,Charles Howell III,104,6.56,442,29
157,158,158,Kris Cox,73,6.55,351,23
158,T159,T159,K.J. Choi,83,6.49,370,24
159,T159,T159,Billy Mayfair,109,6.49,570,37
160,161,161,Roger Tambellini,81,6.48,432,28
161,162,162,Todd Hamilton,92,6.42,405,26
162,163,163,Len Mattiace,75,6.39,407,26
163,164,164,Niclas Fasth,61,6.32,285,18
164,165,165,J.P. Hayes,79,6.31,333,21
165,166,166,Paul Azinger,75,6.3,365,23
166,167,167,Arjun Atwal,85,6.28,414,26
167,168,168,Kent Jones,99,6.27,526,33
168,T169,T169,Phil Mickelson,83,6.25,304,19
169,T169,T169,José María Olazábal,56,6.25,240,15
170,171,171,Tom Pernice Jr.,103,6.19,501,31
171,172,172,J.J. Henry,103,6.17,567,35
172,T173,T173,Notah Begay III,71,6.15,390,24
173,T173,T173,Lee Janzen,84,6.15,423,26
174,175,175,Tim Herron,84,6.14,407,25
175,176,176,Kevin Sutherland,86,5.99,384,23
176,T177,T177,Mark Brooks,72,5.98,301,18
177,T177,T177,Omar Uresti,85,5.98,418,25
178,179,179,Stephen Leaney,84,5.84,377,22
179,180,180,Blaine McCallister,68,5.82,361,21
180,T181,T181,David Branshaw,84,5.65,425,24
181,T181,T181,Grant Waite,79,5.65,425,24
182,183,183,Jerry Kelly,113,5.53,524,29
183,184,184,Spike McRoy,93,5.47,475,26
184,185,185,Cliff Kresge,89,5.46,421,23
185,186,186,Mathias Grönberg,91,5.45,440,24
186,187,187,Justin Leonard,90,5.43,368,20
187,188,188,Brian Kortan,65,5.38,353,19
188,189,189,Jay Haas,84,5.35,355,19
189,190,190,Kevin Na,100,5.26,475,25
190,191,191,Ryan Palmer,103,5.17,542,28
191,192,192,Andre Stolz,53,5.05,277,14
192,193,193,Jeff Brehaut,106,4.74,549,26
193,194,194,Roland Thatcher,66,4.67,364,17
194,195,195,Sergio Garcia,65,4.56,307,14
195,196,196,Dicky Pride,66,3.92,332,13
