,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
129,T127,T127,Spike McRoy,3.42,8,234
130,131,131,Stephen Ames,3.44,13,378
131,T132,T132,Brad Faxon,3.51,12,342
132,T132,T132,Jesper Parnevik,3.51,12,342
133,T134,T134,Notah Begay III,3.54,7,198
134,T134,T134,Tim Petrovic,3.54,14,396
135,T136,T136,Craig Bowden,3.57,9,252
136,T136,T136,Danny Briggs,3.57,9,252
137,T138,T138,Aaron Baddeley,3.59,11,306
138,T138,T138,John Daly,3.59,11,306
139,T138,T138,Davis Love III,3.59,11,306
140,T138,T138,Corey Pavin,3.59,11,306
141,142,142,Skip Kendall,3.61,13,360
142,T143,T143,Woody Austin,3.7,12,324
143,T143,T143,Pat Bates,3.7,12,324
144,T143,T143,J.J. Henry,3.7,14,378
145,T143,T143,Brian Kortan,3.7,6,162
146,T143,T143,Cliff Kresge,3.7,8,216
147,T143,T143,Phil Mickelson,3.7,12,324
148,T143,T143,John Senden,3.7,14,378
149,150,150,Cameron Beckman,3.8,13,342
150,151,151,Jonathan Byrd,3.82,11,288
151,152,152,Jason Dufner,3.85,9,234
152,153,153,Patrick Sheehan,3.86,16,414
153,T154,T154,Robert Allenby,3.89,14,360
154,T154,T154,Robert Gamez,3.89,14,360
155,T156,T156,Tommy Armour III,3.92,12,306
156,T156,T156,Lucas Glover,3.92,12,306
157,158,158,Deane Pappas,3.97,10,252
158,159,159,Steve Allan,4.01,13,324
159,160,160,David Morland IV,4.04,8,198
160,T161,T161,Ken Duke,4.07,11,270
161,T161,T161,Dennis Paulson,4.07,11,270
162,T163,T163,Jason Bohn,4.17,15,360
163,T163,T163,Steve Flesch,4.17,18,432
164,T163,T163,David Gossett,4.17,3,72
165,T163,T163,Shaun Micheel,4.17,15,360
166,T163,T163,Gene Sauers,4.17,9,216
167,T163,T163,Andre Stolz,4.17,6,144
168,T163,T163,Grant Waite,4.17,9,216
169,170,170,Len Mattiace,4.27,10,234
170,171,171,Ryan Palmer,4.32,14,324
171,172,172,Mark Hensby,4.39,15,342
172,T173,T173,Craig Parry,4.44,8,180
173,T173,T173,Craig Perks,4.44,8,180
174,T173,T173,Chris Smith,4.44,16,360
175,T173,T173,Tommy Tolles,4.44,8,180
176,177,177,Fred Couples,4.55,9,198
177,T178,T178,Mark Calcavecchia,4.63,15,324
178,T178,T178,Steve Elkington,4.63,10,216
179,180,180,Roger Tambellini,4.7,11,234
180,181,181,Billy Mayfair,4.8,19,396
181,182,182,Ben Curtis,4.86,7,144
182,183,183,Robert Damron,4.94,16,324
183,T184,T184,Billy Andrade,5.03,19,378
184,T184,T184,Jeff Sluman,5.03,19,378
185,186,186,Scott Hend,5.13,12,234
186,187,187,Mike Weir,5.19,14,270
187,T188,T188,Dan Forsman,5.56,13,234
188,T188,T188,Sergio Garcia,5.56,15,270
189,T188,T188,Rory Sabbatini,5.56,19,342
190,191,191,Lee Janzen,5.88,18,306
191,192,192,D.J. Brigman,5.98,14,234
192,193,193,Roland Thatcher,6.06,12,198
193,T194,T194,Guy Boros,6.11,11,180
194,T194,T194,Dicky Pride,6.11,11,180
195,196,196,Kris Cox,7.07,14,198
