,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
97,98,98,Freddie Jacobson,83,12.68,71,9
98,T99,T99,Shaun Micheel,93,12.64,87,11
99,T99,T99,Mark Wilson,62,12.64,87,11
100,T101,T101,Billy Andrade,104,12.61,111,14
101,T101,T101,Stewart Cink,103,12.61,111,14
102,103,103,Carlos Franco,99,12.6,127,16
103,T104,T104,K.J. Choi,83,12.5,80,10
104,T104,T104,Zach Johnson,109,12.5,120,15
105,T104,T104,Esteban Toledo,92,12.5,88,11
106,107,107,Woody Austin,94,12.4,121,15
107,108,108,Jay Haas,84,12.36,89,11
108,109,109,Craig Barlow,80,12.35,81,10
109,T110,T110,Brenden Pappas,111,12.31,130,16
110,T110,T110,John Senden,99,12.31,130,16
111,T112,T112,Lucas Glover,95,12.28,114,14
112,T112,T112,Kevin Muncrief,50,12.28,57,7
113,114,114,Jeff Maggert,60,12.22,90,11
114,115,115,Jonathan Kaye,79,12.2,82,10
115,T116,T116,Brian Bateman,84,12.12,99,12
116,T116,T116,Charles Howell III,104,12.12,99,12
117,118,118,Ben Crane,92,12.04,108,13
118,119,119,Robert Gamez,103,12.03,133,16
119,T120,T120,David Toms,80,11.96,92,11
120,T120,T120,Kirk Triplett,88,11.96,92,11
121,122,122,Tom Carter,113,11.81,127,15
122,T123,T123,Tripp Isenhour,55,11.76,68,8
123,T123,T123,Richard Johnson,102,11.76,136,16
124,T123,T123,Phil Mickelson,83,11.76,68,8
125,T123,T123,David Morland IV,73,11.76,68,8
126,T123,T123,David Peoples,82,11.76,102,12
127,T123,T123,Roger Tambellini,81,11.76,85,10
128,129,129,Justin Leonard,90,11.7,94,11
129,130,130,Justin Rose,77,11.63,86,10
130,131,131,Mark Brooks,72,11.54,78,9
131,132,132,J.J. Henry,103,11.32,106,12
132,133,133,Kevin Sutherland,86,11.11,99,11
133,134,134,Ken Duke,89,11.0,100,11
134,135,135,Loren Roberts,81,10.99,91,10
135,136,136,Hirofumi Miyase,65,10.94,64,7
136,137,137,Kent Jones,99,10.91,110,12
137,T138,T138,Guy Boros,64,10.81,74,8
138,T138,T138,J.P. Hayes,79,10.81,74,8
139,140,140,Davis Love III,85,10.71,84,9
140,141,141,John Daly,79,10.64,94,10
141,142,142,Mathias Grönberg,91,10.59,85,9
142,143,143,David Frost,78,10.58,104,11
143,144,144,Russ Cochran,61,10.53,76,8
144,145,145,Joey Sindelar,100,10.48,105,11
145,146,146,Matt Gogel,86,10.34,87,9
146,147,147,Neal Lancaster,106,10.28,107,11
147,T148,T148,John Cook,57,10.2,49,5
148,T148,T148,Tim Herron,84,10.2,98,10
149,150,150,D.J. Brigman,79,9.9,101,10
150,151,151,Billy Mayfair,109,9.82,112,11
151,152,152,Spike McRoy,93,9.73,113,11
152,153,153,Alex Cejka,76,9.72,72,7
153,154,154,Vaughn Taylor,84,9.68,93,9
154,155,155,Robert Allenby,93,9.57,94,9
155,156,156,Scott Hoch,52,9.52,63,6
156,157,157,Tom Lehman,70,9.41,85,8
157,T158,T158,Chris Couch,55,9.38,64,6
158,T158,T158,Rory Sabbatini,89,9.38,96,9
159,160,160,Notah Begay III,71,9.28,97,9
160,161,161,Pat Bates,99,9.24,119,11
161,162,162,Omar Uresti,85,9.18,98,9
162,163,163,Scott McCarron,88,9.17,109,10
163,T164,T164,José María Olazábal,56,9.09,55,5
164,T164,T164,Duffy Waldorf,79,9.09,77,7
165,166,166,Rod Pampling,98,8.99,89,8
166,167,167,Sergio Garcia,65,8.96,67,6
167,168,168,Hidemichi Tanaka,89,8.93,112,10
168,169,169,Matt Kuchar,83,8.91,101,9
169,170,170,J.L. Lewis,106,8.87,124,11
170,171,171,Arjun Atwal,85,8.75,80,7
171,172,172,Tag Ridings,53,8.7,46,4
172,173,173,Ryan Palmer,103,8.59,128,11
173,174,174,Dicky Pride,66,8.57,70,6
174,175,175,Jason Dufner,79,8.54,82,7
175,176,176,Chris Riley,78,8.33,72,6
176,T177,T177,Danny Briggs,85,8.0,100,8
177,T177,T177,Bart Bryant,73,8.0,100,8
178,179,179,Daniel Chopra,108,7.69,104,8
179,180,180,Steve Stricker,81,7.59,79,6
180,181,181,Cliff Kresge,89,7.37,95,7
181,182,182,Robert Damron,92,7.29,96,7
182,183,183,Chad Campbell,100,7.27,110,8
183,184,184,Bob Estes,73,7.14,70,5
184,185,185,Roland Thatcher,66,7.06,85,6
185,186,186,David Branshaw,84,6.73,104,7
186,187,187,Jerry Kelly,113,6.72,134,9
187,T188,T188,Blaine McCallister,68,6.25,80,5
188,T188,T188,Mike Weir,75,6.25,64,4
189,190,190,Tom Pernice Jr.,103,6.19,97,6
190,191,191,Niclas Fasth,61,5.77,52,3
191,192,192,Kevin Na,100,5.45,110,6
192,193,193,Jeff Brehaut,106,5.41,111,6
193,194,194,Fred Couples,54,5.17,58,3
194,195,195,Jonathan Byrd,85,4.6,87,4
195,196,196,Craig Parry,52,4.26,47,2
