,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
61,T61,T61,Dan Forsman,28.73,316,11
62,63,63,Steve Flesch,28.74,661,23
63,64,64,David Frost,28.77,374,13
64,65,65,Billy Andrade,28.8,576,20
65,T66,T66,Tim Clark,28.81,461,16
66,T66,T66,Harrison Frazar,28.81,461,16
67,T66,T66,Brian Gay,28.81,461,16
68,T66,T66,David Peoples,28.81,461,16
69,T70,T70,Robert Damron,28.82,490,17
70,T70,T70,Mathias Grönberg,28.82,317,11
71,72,72,Loren Roberts,28.83,519,18
72,73,73,J.L. Lewis,28.86,606,21
73,T74,T74,Guy Boros,28.88,231,8
74,T74,T74,Ben Curtis,28.88,231,8
75,T74,T74,Tommy Tolles,28.88,231,8
76,77,77,Vijay Singh,28.89,780,27
77,T78,T78,Scott Hoch,28.9,289,10
78,T78,T78,Skip Kendall,28.9,578,20
79,T80,T80,Cliff Kresge,28.91,318,11
80,T80,T80,Peter Lonard,28.91,318,11
81,82,82,Stephen Leaney,28.93,434,15
82,T83,T83,K.J. Choi,28.94,521,18
83,T83,T83,Tim Herron,28.94,463,16
84,T85,T85,Cameron Beckman,28.95,550,19
85,T85,T85,Fred Funk,28.95,579,20
86,T85,T85,Jeff Sluman,28.95,608,21
87,T88,T88,Danny Briggs,29.0,406,14
88,T88,T88,Mark Brooks,29.0,174,6
89,T88,T88,Daniel Chopra,29.0,609,21
90,T88,T88,José Coceres,29.0,377,13
91,T88,T88,Ken Duke,29.0,406,14
92,T88,T88,Carlos Franco,29.0,696,24
93,T88,T88,Dudley Hart,29.0,261,9
94,T88,T88,Phil Mickelson,29.0,522,18
95,T88,T88,David Morland IV,29.0,261,9
96,T88,T88,Andre Stolz,29.0,203,7
97,T88,T88,Bo Van Pelt,29.0,667,23
98,99,99,Rod Pampling,29.05,610,21
99,T100,T100,Lucas Glover,29.06,465,16
100,T100,T100,Frank Lickliter II,29.06,494,17
101,102,102,Bernhard Langer,29.08,378,13
102,103,103,Patrick Sheehan,29.09,669,23
103,104,104,Robert Gamez,29.1,582,20
104,T105,T105,Dicky Pride,29.11,262,9
105,T105,T105,Tiger Woods,29.11,524,18
106,107,107,Lee Janzen,29.12,495,17
107,T108,T108,Tommy Armour III,29.13,466,16
108,T108,T108,Chris DiMarco,29.13,699,24
109,T108,T108,Luke Donald,29.13,437,15
110,111,111,Paul Azinger,29.14,408,14
111,112,112,Jason Bohn,29.16,554,19
112,T113,T113,Woody Austin,29.17,525,18
113,T113,T113,Brent Geiberger,29.17,525,18
114,T115,T115,Zach Johnson,29.21,701,24
115,T115,T115,Jonathan Kaye,29.21,409,14
116,117,117,Spike McRoy,29.23,380,13
117,T118,T118,Stuart Appleby,29.25,468,16
118,T118,T118,David Branshaw,29.25,351,12
119,120,120,Ted Purdy,29.27,644,22
120,121,121,Brian Kortan,29.29,205,7
121,T122,T122,Tom Pernice Jr.,29.32,557,19
122,T122,T122,Scott Verplank,29.32,645,22
123,T124,T124,Tom Lehman,29.33,440,15
124,T124,T124,Chris Riley,29.33,440,15
125,T124,T124,Kevin Sutherland,29.33,440,15
126,T124,T124,Roland Thatcher,29.33,264,9
127,T124,T124,David Toms,29.33,440,15
128,T124,T124,Mike Weir,29.33,440,15
129,T130,T130,Brian Bateman,29.35,499,17
130,T130,T130,Chad Campbell,29.35,587,20
131,T130,T130,Jerry Kelly,29.35,763,26
132,133,133,Jay Delsing,29.36,323,11
133,134,134,Justin Rose,29.38,470,16
134,135,135,Brett Quigley,29.39,529,18
135,T136,T136,Craig Barlow,29.4,441,15
136,T136,T136,Dennis Paulson,29.4,441,15
137,T138,T138,Craig Bowden,29.42,353,12
138,T138,T138,Justin Leonard,29.42,559,19
139,140,140,J.J. Henry,29.43,618,21
140,141,141,Jay Haas,29.44,530,18
141,T142,T142,Robert Allenby,29.45,589,20
142,T142,T142,Neal Lancaster,29.45,589,20
143,T144,T144,Steve Allan,29.47,501,17
144,T144,T144,John Daly,29.47,501,17
145,T144,T144,Jay Williamson,29.47,501,17
146,T147,T147,Joe Durant,29.5,472,16
147,T147,T147,Bob Tway,29.5,531,18
148,149,149,Joey Sindelar,29.53,561,19
149,T150,T150,D.J. Brigman,29.55,325,11
150,T150,T150,J.P. Hayes,29.55,325,11
151,152,152,John Cook,29.56,266,9
152,153,153,Deane Pappas,29.57,414,14
153,154,154,Sergio Garcia,29.6,444,15
154,155,155,Alex Cejka,29.62,385,13
155,156,156,Shaun Micheel,29.63,563,19
156,157,157,Gene Sauers,29.64,326,11
157,158,158,John Senden,29.65,593,20
158,T159,T159,Olin Browne,29.67,445,15
159,T159,T159,Bart Bryant,29.67,356,12
160,T159,T159,Blaine McCallister,29.67,178,6
161,T159,T159,Arron Oberholser,29.67,445,15
162,163,163,Tom Carter,29.75,595,20
163,164,164,Pat Bates,29.76,506,17
164,165,165,Charles Howell III,29.77,655,22
165,166,166,Steve Pate,29.8,298,10
166,T167,T167,Mark Calcavecchia,29.81,477,16
167,T167,T167,Kenny Perry,29.81,477,16
168,169,169,Kent Jones,29.82,507,17
169,170,170,Tripp Isenhour,29.86,209,7
170,T171,T171,Russ Cochran,29.88,239,8
171,T171,T171,Steve Lowery,29.88,478,16
172,T173,T173,Fred Couples,29.91,329,11
173,T173,T173,Mark O'Meara,29.91,329,11
174,175,175,Duffy Waldorf,29.93,419,14
175,T176,T176,Chris Couch,30.0,120,4
176,T176,T176,Chris Smith,30.0,570,19
177,178,178,Mark Wilson,30.08,361,12
178,179,179,Scott Hend,30.09,331,11
179,180,180,Jeff Brehaut,30.17,543,18
180,181,181,Craig Parry,30.2,302,10
181,182,182,Scott Simpson,30.22,272,9
182,T183,T183,Billy Mayfair,30.36,668,22
183,T183,T183,Roger Tambellini,30.36,334,11
184,185,185,Pat Perez,30.37,577,19
185,T186,T186,Kris Cox,30.4,304,10
186,T186,T186,John Riegger,30.4,304,10
187,188,188,Briny Baird,30.43,639,21
188,T189,T189,John Huston,30.44,274,9
189,T189,T189,Esteban Toledo,30.44,274,9
190,191,191,Hidemichi Tanaka,30.5,549,18
191,192,192,Rich Beem,30.62,398,13
192,T193,T193,Rocco Mediate,31.0,186,6
193,T193,T193,Kevin Muncrief,31.0,93,3
194,195,195,David Gossett,31.33,94,3
195,196,196,Steve Elkington,31.45,346,11
