,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
42,T42,T42,Shaun Micheel,93,"25' 10""",15497.333,600
43,T42,T42,Dicky Pride,66,"25' 10""",12107.167,469
44,T45,T45,Greg Chalmers,70,"25' 9""",12224.083,474
45,T45,T45,Bo Van Pelt,107,"25' 9""",17503.333,680
46,T45,T45,Duffy Waldorf,79,"25' 9""",13064.917,508
47,T48,T48,Daniel Chopra,108,"25' 8""",18539.25,723
48,T48,T48,Ken Duke,89,"25' 8""",15325.833,597
49,T48,T48,Steve Elkington,64,"25' 8""",11729.917,457
50,T48,T48,Danny Ellis,81,"25' 8""",13724.083,535
51,T48,T48,Spike McRoy,93,"25' 8""",16399.083,638
52,T48,T48,Brenden Pappas,111,"25' 8""",19364.5,755
53,T48,T48,Dennis Paulson,71,"25' 8""",12956.583,505
54,T48,T48,Craig Perks,75,"25' 8""",12692.75,495
55,T56,T56,Paul Azinger,75,"25' 7""",12469.167,487
56,T56,T56,Briny Baird,100,"25' 7""",18752.583,732
57,T56,T56,Notah Begay III,71,"25' 7""",13010.583,509
58,T56,T56,Kent Jones,99,"25' 7""",18441.5,722
59,T56,T56,Billy Mayfair,109,"25' 7""",20433.5,800
60,T56,T56,Ryan Palmer,103,"25' 7""",17997.583,704
61,T56,T56,Craig Parry,52,"25' 7""",6954.4169999999995,272
62,T56,T56,Patrick Sheehan,113,"25' 7""",20112.75,786
63,T56,T56,Roger Tambellini,81,"25' 7""",14138.833,552
64,T65,T65,Cliff Kresge,89,"25' 6""",14625.583,574
65,T65,T65,Scott McCarron,88,"25' 6""",15409.333,604
66,T65,T65,Tag Ridings,53,"25' 6""",8545.667,335
67,T65,T65,Esteban Toledo,92,"25' 6""",15290.583,600
68,T69,T69,Stephen Ames,97,"25' 5""",17033.917,671
69,T69,T69,Arjun Atwal,85,"25' 5""",14290.75,563
70,T69,T69,Guy Boros,64,"25' 5""",11245.417,443
71,T69,T69,Jerry Kelly,113,"25' 5""",18757.417,737
72,T69,T69,Matt Kuchar,83,"25' 5""",15864.25,624
73,T69,T69,Davis Love III,85,"25' 5""",11935.25,470
74,T69,T69,Blaine McCallister,68,"25' 5""",12414.667,489
75,T69,T69,Loren Roberts,81,"25' 5""",14230.583,559
76,T77,T77,Craig Bowden,83,"25' 4""",15075.25,596
77,T77,T77,Danny Briggs,85,"25' 4""",15802.25,623
78,T77,T77,Brad Faxon,94,"25' 4""",13430.25,530
79,T77,T77,Skip Kendall,99,"25' 4""",14904.0,588
80,T77,T77,David Morland IV,73,"25' 4""",11164.083,440
81,T77,T77,Rory Sabbatini,89,"25' 4""",15080.0,595
82,T77,T77,Adam Scott,55,"25' 4""",8245.917,326
83,T84,T84,Harrison Frazar,86,"25' 3""",13797.583,546
84,T84,T84,Matt Gogel,86,"25' 3""",13392.917,530
85,T84,T84,David Peoples,82,"25' 3""",15242.667,603
86,T84,T84,Tim Petrovic,111,"25' 3""",17036.167,675
87,T88,T88,Tommy Armour III,87,"25' 2""",16012.75,637
88,T88,T88,Pat Bates,99,"25' 2""",18759.667,746
89,T88,T88,Jonathan Byrd,85,"25' 2""",13151.583,523
90,T88,T88,K.J. Choi,83,"25' 2""",12949.25,514
91,T88,T88,Scott Hend,81,"25' 2""",12887.917,512
92,T88,T88,Hank Kuehne,91,"25' 2""",16354.833,649
93,T88,T88,Frank Lickliter II,89,"25' 2""",15144.75,601
94,T88,T88,Steve Lowery,91,"25' 2""",14482.833,576
95,T88,T88,Rod Pampling,98,"25' 2""",15698.417,624
96,T88,T88,Kevin Sutherland,86,"25' 2""",13355.917,530
97,T88,T88,Hidemichi Tanaka,89,"25' 2""",17008.833,676
98,T99,T99,John Cook,57,"25' 1""",10476.25,417
99,T99,T99,Glen Day,101,"25' 1""",16606.833,662
100,T99,T99,Todd Fischer,104,"25' 1""",18341.333,732
101,T99,T99,Tim Herron,84,"25' 1""",14414.417,575
102,T99,T99,Charles Howell III,104,"25' 1""",16228.583,647
103,T99,T99,Neal Lancaster,106,"25' 1""",19073.917,761
104,T99,T99,Shigeki Maruyama,93,"25' 1""",15171.667,605
105,T99,T99,Geoff Ogilvy,91,"25' 1""",15197.667,606
106,T99,T99,José María Olazábal,56,"25' 1""",8375.833,334
107,T108,T108,Jeff Brehaut,106,"25' 0""",19148.917,767
108,T108,T108,Ben Curtis,56,"25' 0""",8151.0,326
109,T108,T108,Retief Goosen,56,"25' 0""",9020.5,361
110,T108,T108,David Gossett,57,"25' 0""",8199.5,328
111,T108,T108,Hunter Mahan,94,"25' 0""",16025.417,642
112,T113,T113,Mark Hensby,97,"24' 11""",15494.833,622
113,T113,T113,Jonathan Kaye,79,"24' 11""",12940.167,519
114,T113,T113,Arron Oberholser,77,"24' 11""",12875.333,517
115,T113,T113,John Riegger,53,"24' 11""",10425.167,418
116,T113,T113,Chris Riley,78,"24' 11""",10637.417,427
117,T113,T113,Andre Stolz,53,"24' 11""",9350.25,375
118,T119,T119,Stuart Appleby,84,"24' 10""",11789.25,474
119,T119,T119,John Daly,79,"24' 10""",12880.417,519
120,T119,T119,Carlos Franco,99,"24' 10""",19019.667,765
121,T119,T119,Pat Perez,102,"24' 10""",16461.917,664
122,T119,T119,Carl Pettersson,100,"24' 10""",14453.583,582
123,T119,T119,Ted Purdy,114,"24' 10""",20325.083,818
124,T119,T119,Roland Thatcher,66,"24' 10""",12343.083,497
125,T126,T126,Rich Barcelo,67,"24' 9""",11346.333,459
126,T126,T126,Jason Dufner,79,"24' 9""",14626.0,591
127,T126,T126,Jay Haas,84,"24' 9""",13119.333,530
128,T126,T126,Deane Pappas,72,"24' 9""",12137.333,490
129,T130,T130,Billy Andrade,104,"24' 8""",17779.25,722
130,T130,T130,Chad Campbell,100,"24' 8""",16484.833,668
131,T130,T130,Kris Cox,73,"24' 8""",11905.417,482
132,T130,T130,Niclas Fasth,61,"24' 8""",9260.333,375
133,T130,T130,Tom Pernice Jr.,103,"24' 8""",17903.833,725
134,T130,T130,Nick Price,51,"24' 8""",6495.4169999999995,263
135,T130,T130,Omar Uresti,85,"24' 8""",14855.167,602
136,T137,T137,Robert Allenby,93,"24' 7""",15563.583,633
137,T137,T137,Cameron Beckman,99,"24' 7""",17250.333,701
138,T137,T137,Jason Bohn,98,"24' 7""",17658.417,718
139,T137,T137,Bob Burns,88,"24' 7""",14728.333,600
140,T137,T137,Bernhard Langer,59,"24' 7""",8129.5830000000005,331
141,T142,T142,Tom Byrum,83,"24' 6""",14289.333,583
142,T142,T142,Stewart Cink,103,"24' 6""",15484.583,632
143,T142,T142,Fred Couples,54,"24' 6""",8634.167,353
144,T142,T142,Fred Funk,97,"24' 6""",17243.333,703
145,T142,T142,Sergio Garcia,65,"24' 6""",10812.333,441
146,T142,T142,Phil Mickelson,83,"24' 6""",10730.583,438
147,T142,T142,John Rollins,90,"24' 6""",13224.833,540
148,T149,T149,Steve Allan,102,"24' 5""",18072.917,740
149,T149,T149,Olin Browne,92,"24' 5""",16360.917,671
150,T149,T149,J.P. Hayes,79,"24' 5""",12283.083,503
151,T149,T149,David Toms,80,"24' 5""",11798.5,483
152,T153,T153,Lucas Glover,95,"24' 4""",17039.0,700
153,T153,T153,Tripp Isenhour,55,"24' 4""",9210.583,379
154,T153,T153,Kevin Na,100,"24' 4""",16824.583,691
155,T153,T153,Scott Verplank,92,"24' 4""",13970.5,575
156,T157,T157,Rich Beem,81,"24' 3""",11793.417,487
157,T157,T157,José Coceres,68,"24' 3""",11172.5,460
158,T157,T157,J.L. Lewis,106,"24' 3""",17602.167,726
159,T157,T157,Kenny Perry,79,"24' 3""",12729.833,525
160,T161,T161,Mark Calcavecchia,79,"24' 2""",11149.0,462
161,T161,T161,Robert Damron,92,"24' 2""",15452.417,640
162,T161,T161,Dudley Hart,60,"24' 2""",8850.833,366
163,T164,T164,David Branshaw,84,"24' 1""",14315.833,595
164,T164,T164,Brian Gay,96,"24' 1""",16042.167,667
165,T164,T164,Joe Ogilvie,104,"24' 1""",15436.417,640
166,T164,T164,Heath Slocum,92,"24' 1""",16987.0,706
167,T168,T168,Bart Bryant,73,"24' 0""",13519.583,563
168,T168,T168,Chris DiMarco,105,"24' 0""",14987.0,625
169,T168,T168,Kevin Muncrief,50,"24' 0""",8109.9169999999995,338
170,T171,T171,Craig Barlow,80,"23' 11""",13842.417,578
171,T171,T171,Mark Brooks,72,"23' 11""",10130.417,423
172,T171,T171,Ernie Els,62,"23' 11""",7975.8330000000005,333
173,T171,T171,Bob Tway,90,"23' 11""",12426.167,520
174,T175,T175,Russ Cochran,61,"23' 10""",10741.167,450
175,T175,T175,Vijay Singh,112,"23' 10""",18765.917,788
176,T175,T175,Kirk Triplett,88,"23' 10""",13304.583,558
177,T178,T178,Tim Clark,84,"23' 9""",13661.917,575
178,T178,T178,Bob Estes,73,"23' 9""",9967.75,419
179,T178,T178,Robert Gamez,103,"23' 9""",17207.0,724
180,T178,T178,Scott Hoch,52,"23' 9""",9484.25,399
181,T178,T178,Tom Lehman,70,"23' 9""",11984.75,505
182,T178,T178,Joey Sindelar,100,"23' 9""",18280.667,769
183,T178,T178,Jeff Sluman,98,"23' 9""",16790.167,707
184,T178,T178,Jay Williamson,100,"23' 9""",17548.75,739
185,186,186,Jeff Maggert,60,"23' 8""",10069.417,425
186,187,187,Alex Cejka,76,"23' 7""",10416.417,441
187,188,188,Joe Durant,85,"23' 6""",16371.417,696
188,T189,T189,Woody Austin,94,"23' 4""",16026.25,688
189,T189,T189,John Huston,62,"23' 4""",8460.083,362
190,T189,T189,Vaughn Taylor,84,"23' 4""",14449.0,619
191,192,192,Mike Weir,75,"23' 2""",9692.0,418
192,193,193,Justin Leonard,90,"23' 0""",12964.917,564
193,194,194,Peter Lonard,68,"22' 11""",10452.583,456
194,195,195,Justin Rose,77,"22' 10""",11685.75,512
195,196,196,Rocco Mediate,53,"22' 5""",6538.1669999999995,292
