,Average_Putting_Distance_-_GIR_3_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_3_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_3_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_3_Putts_ROUNDS,Average_Putting_Distance_-_GIR_3_Putts_AVG,Average_Putting_Distance_-_GIR_3_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_3_Putts_TOTAL PUTTS
161,T161,T161,Andre Stolz,53,"38' 7""",11.103,24
162,T163,T163,Stuart Appleby,84,"38' 5""",11.988,26
163,T163,T163,Grant Waite,79,"38' 5""",18.455,40
164,T165,T165,Robert Allenby,93,"38' 3""",20.215999999999998,44
165,T165,T165,Mark O'Meara,58,"38' 3""",10.097000000000001,22
166,T167,T167,Mark Calcavecchia,79,"37' 11""",15.466,34
167,T167,T167,Tim Clark,84,"37' 11""",15.460999999999999,34
168,T167,T167,Peter Lonard,68,"37' 11""",10.003,22
169,T170,T170,D.J. Brigman,79,"37' 10""",19.971,44
170,T170,T170,Arron Oberholser,77,"37' 10""",11.794,26
171,172,172,Vaughn Taylor,84,"37' 8""",17.621,39
172,173,173,Scott Hend,81,"37' 5""",21.978,49
173,174,174,Freddie Jacobson,83,"37' 4""",13.898,31
174,T175,T175,Scott Verplank,92,"37' 0""",11.105,25
175,T175,T175,Mike Weir,75,"37' 0""",12.439,28
176,177,177,Notah Begay III,71,"36' 11""",15.068,34
177,178,178,Woody Austin,94,"36' 8""",20.668000000000003,47
178,179,179,Tommy Tolles,67,"36' 7""",15.35,35
179,180,180,John Huston,62,"36' 5""",17.483,40
180,T181,T181,Steve Lowery,91,"36' 3""",16.547,38
181,T181,T181,Billy Mayfair,109,"36' 3""",23.49,54
182,183,183,Jerry Kelly,113,"36' 1""",14.285,33
183,184,184,Arjun Atwal,85,"35' 10""",14.196,33
184,185,185,Hirofumi Miyase,65,"35' 9""",11.155999999999999,26
185,186,186,Darren Clarke,54,"35' 7""",6.832000000000001,16
186,187,187,Craig Barlow,80,"35' 3""",13.533,32
187,188,188,Luke Donald,72,"35' 1""",12.2,29
188,189,189,Alex Cejka,76,"34' 5""",15.679,38
189,190,190,Tom Byrum,83,"34' 1""",11.463,28
190,191,191,Steve Flesch,109,"33' 8""",15.772,39
191,192,192,Kenny Perry,79,"33' 2""",13.922,35
192,193,193,Dicky Pride,66,"32' 11""",14.629000000000001,37
193,194,194,Kirk Triplett,88,"32' 8""",8.634,22
194,195,195,Davis Love III,85,"32' 5""",10.104,26
