,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
90,T88,T88,Adam Schenk,86,52,432,12.0
91,T88,T88,Jordan Spieth,81,52,471,11.0
92,T88,T88,Kevin Streelman,94,52,510,10.2
93,T88,T88,Tiger Woods,68,52,454,11.5
94,T95,T95,Stewart Cink,87,51,442,11.5
95,T95,T95,Russell Henley,77,51,376,13.6
96,T95,T95,Grayson Murray,72,51,435,11.7
97,T95,T95,J.T. Poston,73,51,401,12.7
98,T95,T95,Chez Reavie,93,51,431,11.8
99,T95,T95,Kyle Stanley,93,51,440,11.6
100,T95,T95,Brett Stegmaier,67,51,302,16.9
101,T102,T102,Bronson Burgoon,69,50,377,13.3
102,T102,T102,Talor Gooch,78,50,437,11.4
103,T102,T102,Shawn Stefani,76,50,405,12.3
104,T105,T105,Robert Garrigus,80,49,464,10.6
105,T105,T105,Charley Hoffman,87,49,479,10.2
106,T105,T105,Peter Uihlein,83,49,441,11.1
107,T108,T108,Matt Every,79,48,421,11.4
108,T108,T108,Tommy Fleetwood,73,48,381,12.6
109,T108,T108,Bill Haas,76,48,439,10.9
110,T108,T108,Hideki Matsuyama,75,48,407,11.8
111,T108,T108,Sam Ryder,82,48,453,10.6
112,T113,T113,Aaron Baddeley,84,47,485,9.7
113,T113,T113,Jason Day,75,47,378,12.4
114,T113,T113,Jason Dufner,71,47,364,12.9
115,T113,T113,Derek Fathauer,84,47,506,9.3
116,T113,T113,Brooks Koepka,64,47,400,11.8
117,T113,T113,Andrew Landry,82,47,499,9.4
118,T113,T113,Trey Mullinax,75,47,397,11.8
119,T113,T113,Adam Scott,78,47,404,11.6
120,T121,T121,Rafa Cabrera Bello,75,46,335,13.7
121,T121,T121,Chad Campbell,87,46,464,9.9
122,T121,T121,Lanto Griffin,80,46,403,11.4
123,T121,T121,J.J. Henry,81,46,368,12.5
124,T121,T121,Scott Piercy,84,46,433,10.6
125,126,126,Hunter Mahan,67,45,343,13.1
126,T127,T127,Blayne Barber,69,44,386,11.4
127,T127,T127,Roberto Díaz,72,44,390,11.3
128,T127,T127,Ben Martin,64,44,420,10.5
129,T127,T127,Ian Poulter,73,44,352,12.5
130,T127,T127,Justin Rose,70,44,397,11.1
131,T127,T127,Michael Thompson,62,44,365,12.1
132,T133,T133,Stephan Jaeger,81,43,415,10.4
133,T133,T133,Si Woo Kim,108,43,572,7.5
134,T133,T133,Jon Rahm,71,43,345,12.5
135,T136,T136,Jim Furyk,50,42,330,12.7
136,T136,T136,Denny McCarthy,71,42,332,12.7
137,T136,T136,Cameron Percy,56,42,274,15.3
138,T136,T136,Jonathan Randolph,71,42,451,9.3
139,T136,T136,Patrick Reed,94,42,467,9.0
140,T136,T136,Johnson Wagner,75,42,387,10.9
141,T136,T136,Steve Wheatcroft,60,42,302,13.9
142,T143,T143,Wesley Bryan,69,41,397,10.3
143,T143,T143,Jonathan Byrd,70,41,313,13.1
144,T143,T143,Kevin Chappell,77,41,415,9.9
145,T143,T143,Branden Grace,67,41,322,12.7
146,T143,T143,James Hahn,85,41,468,8.8
147,T143,T143,Matt Jones,70,41,320,12.8
148,T143,T143,Michael Kim,74,41,381,10.8
149,T143,T143,Graeme McDowell,67,41,338,12.1
150,T143,T143,Cameron Tringale,67,41,331,12.4
151,T152,T152,Alex Cejka,77,40,446,9.0
152,T152,T152,Satoshi Kodaira,51,40,267,15.0
153,T152,T152,Ryan Palmer,69,40,425,9.4
154,T152,T152,Pat Perez,82,40,345,11.6
155,T152,T152,Hudson Swafford,73,40,335,11.9
156,T157,T157,Billy Hurley III,70,39,398,9.8
157,T157,T157,Alex Noren,67,39,349,11.2
158,T157,T157,Rod Pampling,62,39,314,12.4
159,T157,T157,D.A. Points,63,39,351,11.1
160,T157,T157,Ethan Tracy,72,39,367,10.6
161,T157,T157,Xinjun Zhang,81,39,358,10.9
162,T163,T163,Ricky Barnes,65,38,342,11.1
163,T163,T163,Ben Crane,65,38,332,11.4
164,T163,T163,Rory McIlroy,64,38,381,10.0
165,T166,T166,Jonas Blixt,67,37,349,10.6
166,T166,T166,Paul Casey,74,37,351,10.5
167,T166,T166,Cody Gribble,71,37,400,9.3
168,T166,T166,Shane Lowry,64,37,328,11.3
169,T166,T166,Sean O'Hair,67,37,405,9.1
170,171,171,Kevin Kisner,89,36,442,8.1
171,T172,T172,Brendan Steele,74,35,335,10.4
172,T172,T172,Henrik Stenson,60,35,267,13.1
173,T172,T172,Daniel Summerhays,51,35,294,11.9
174,T175,T175,Lucas Glover,65,34,315,10.8
175,T175,T175,David Hearn,66,34,338,10.1
176,T175,T175,Charl Schwartzel,65,34,319,10.7
177,T175,T175,Robert Streb,78,34,398,8.5
178,179,179,Zac Blair,64,33,327,10.1
179,T180,T180,Greg Chalmers,56,32,304,10.5
180,T180,T180,Martin Laird,73,32,444,7.2
181,182,182,Bud Cauley,55,31,312,9.9
182,T183,T183,Kiradech Aphibarnrat,51,30,240,12.5
183,T183,T183,Matt Atkins,56,30,283,10.6
184,T183,T183,Retief Goosen,60,30,275,10.9
185,T183,T183,Conrad Shindler,60,30,306,9.8
186,T187,T187,Tyrrell Hatton,58,29,289,10.0
187,T187,T187,Francesco Molinari,73,29,373,7.8
188,189,189,Andrew Yun,51,28,212,13.2
189,T190,T190,Nate Lashley,51,25,227,11.0
190,T190,T190,Louis Oosthuizen,62,25,331,7.6
191,T192,T192,Zecheng Dou,53,23,237,9.7
192,T192,T192,Kyle Thompson,50,23,236,9.7
