,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
104,T105,T105,Rod Pampling,38.3,131,342
105,T105,T105,Steve Wheatcroft,38.3,131,342
106,107,107,Abraham Ancer,38.29,193,504
107,108,108,Retief Goosen,38.27,124,324
108,109,109,Ben Silverman,38.25,179,468
109,T110,T110,Tommy Fleetwood,38.24,117,306
110,T110,T110,Justin Rose,38.24,117,306
111,T112,T112,Lanto Griffin,38.19,165,432
112,T112,T112,Bill Haas,38.19,165,432
113,T112,T112,Andrew Landry,38.19,165,432
114,T112,T112,Cameron Tringale,38.19,165,432
115,116,116,Chris Stroud,38.13,151,396
116,T117,T117,Blayne Barber,38.1,144,378
117,T117,T117,Patrick Cantlay,38.1,144,378
118,119,119,Matt Every,38.03,178,468
119,120,120,David Hearn,38.01,130,342
120,121,121,Chesson Hadley,37.93,198,522
121,122,122,Charles Howell III,37.86,184,486
122,123,123,Matt Jones,37.83,143,378
123,124,124,Fabián Gómez,37.82,177,468
124,T125,T125,Ryan Blaum,37.78,170,450
125,T125,T125,Alex Cejka,37.78,136,360
126,T125,T125,Martin Laird,37.78,136,360
127,128,128,Harris English,37.74,197,522
128,T129,T129,J.B. Holmes,37.68,156,414
129,T129,T129,Scott Piercy,37.68,156,414
130,131,131,Martin Flores,37.65,183,486
131,132,132,Russell Henley,37.63,149,396
132,133,133,Joel Dahmen,37.61,176,468
133,T134,T134,Jason Dufner,37.5,135,360
134,T134,T134,Emiliano Grillo,37.5,162,432
135,136,136,Keegan Bradley,37.33,168,450
136,T137,T137,Daniel Berger,37.3,141,378
137,T137,T137,Robert Streb,37.3,188,504
138,139,139,William McGirt,37.27,161,432
139,140,140,Tony Finau,37.18,174,468
140,141,141,Luke List,37.1,187,504
141,142,142,Zac Blair,37.04,120,324
142,143,143,Billy Horschel,36.81,159,432
143,144,144,Andrew Yun,36.67,132,360
144,145,145,Brice Garnett,36.59,191,522
145,146,146,Talor Gooch,36.57,158,432
146,147,147,Ryan Armour,36.56,204,558
147,148,148,Mackenzie Hughes,36.54,171,468
148,149,149,Gary Woodland,36.44,164,450
149,150,150,Michael Thompson,36.42,118,324
150,151,151,Anirban Lahiri,36.34,157,432
151,152,152,Kevin Streelman,36.32,170,468
152,153,153,Richy Werenski,36.3,196,540
153,T154,T154,Lucas Glover,36.27,111,306
154,T154,T154,Rory McIlroy,36.27,111,306
155,T156,T156,Russell Knox,36.11,169,468
156,T156,T156,Nate Lashley,36.11,104,288
157,T156,T156,Adam Schenk,36.11,169,468
158,159,159,Rory Sabbatini,36.0,162,450
159,160,160,Conrad Shindler,35.96,123,342
160,161,161,Shane Lowry,35.95,110,306
161,162,162,Chris Kirk,35.91,181,504
162,163,163,Kevin Chappell,35.86,142,396
163,164,164,Kyle Stanley,35.78,161,450
164,165,165,Peter Uihlein,35.65,154,432
165,166,166,C.T. Pan,35.52,179,504
166,167,167,Ian Poulter,35.49,115,324
167,T168,T168,Chad Campbell,35.47,166,468
168,T168,T168,Corey Conners,35.47,166,468
169,T170,T170,Zecheng Dou,35.38,121,342
170,T170,T170,Francesco Molinari,35.38,121,342
171,172,172,Alex Noren,35.29,108,306
172,173,173,Chez Reavie,35.26,165,468
173,174,174,Ryan Moore,35.1,139,396
174,175,175,Byeong Hun An,35.02,145,414
175,176,176,Shawn Stefani,34.95,151,432
176,177,177,Patton Kizzire,34.92,176,504
177,178,178,Stewart Cink,34.89,157,450
178,179,179,Jonathan Byrd,34.85,138,396
179,T180,T180,Si Woo Kim,34.81,188,540
180,T180,T180,Henrik Stenson,34.81,94,270
181,182,182,Bronson Burgoon,34.54,143,414
182,183,183,J.J. Spaun,34.49,149,432
183,184,184,Hudson Swafford,34.44,124,360
184,185,185,Adam Scott,34.39,130,378
185,186,186,Jason Kokrak,34.1,178,522
186,187,187,J.J. Henry,33.97,159,468
187,188,188,Rafa Cabrera Bello,33.95,110,324
188,189,189,Xinjun Zhang,33.76,158,468
189,190,190,Keith Mitchell,33.33,168,504
190,191,191,Sam Ryder,32.67,147,450
191,192,192,Tyler Duncan,32.59,176,540
192,193,193,Brendan Steele,31.11,112,360
