,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
75,T71,T71,J.T. Poston,29.0,609,21
76,T71,T71,Rory Sabbatini,29.0,754,26
77,T71,T71,Kevin Tway,29.0,841,29
78,T79,T79,Aaron Baddeley,29.04,726,25
79,T79,T79,Billy Hurley III,29.04,726,25
80,T79,T79,Sung Kang,29.04,813,28
81,82,82,Matt Kuchar,29.05,639,22
82,T83,T83,Jason Day,29.06,523,18
83,T83,T83,Retief Goosen,29.06,523,18
84,T83,T83,Jon Rahm,29.06,523,18
85,86,86,Chesson Hadley,29.07,843,29
86,T87,T87,J.B. Holmes,29.09,669,23
87,T87,T87,Kevin Kisner,29.09,669,23
88,89,89,Richy Werenski,29.1,873,30
89,T90,T90,Matt Atkins,29.11,553,19
90,T90,T90,Michael Thompson,29.11,524,18
91,92,92,Shawn Stefani,29.13,699,24
92,93,93,C.T. Pan,29.14,816,28
93,T94,T94,Mackenzie Hughes,29.15,758,26
94,T94,T94,Ben Martin,29.15,583,20
95,T96,T96,Rob Oppenheim,29.17,700,24
96,T96,T96,Patrick Rodgers,29.17,846,29
97,T96,T96,Nick Taylor,29.17,846,29
98,T96,T96,Tyrone Van Aswegen,29.17,846,29
99,100,100,Justin Rose,29.18,496,17
100,T101,T101,Martin Piller,29.19,788,27
101,T101,T101,Ben Silverman,29.19,759,26
102,T101,T101,Jhonattan Vegas,29.19,759,26
103,T104,T104,Billy Horschel,29.2,730,25
104,T104,T104,Louis Oosthuizen,29.2,438,15
105,T104,T104,Henrik Stenson,29.2,438,15
106,T107,T107,Jim Furyk,29.21,409,14
107,T107,T107,Steve Wheatcroft,29.21,555,19
108,T107,T107,Aaron Wise,29.21,818,28
109,T110,T110,Fabián Gómez,29.23,760,26
110,T110,T110,Andrew Landry,29.23,760,26
111,112,112,Kyle Stanley,29.24,731,25
112,113,113,Andrew Putnam,29.27,761,26
113,114,114,Ian Poulter,29.28,527,18
114,T115,T115,Scott Brown,29.29,908,31
115,T115,T115,Cameron Percy,29.29,410,14
116,T115,T115,D.A. Points,29.29,703,24
117,118,118,Nick Watney,29.32,733,25
118,T119,T119,Kelly Kraft,29.33,880,30
119,T119,T119,Peter Uihlein,29.33,704,24
120,T121,T121,Ryan Blaum,29.35,763,26
121,T121,T121,Cody Gribble,29.35,675,23
122,T121,T121,Charley Hoffman,29.35,675,23
123,T121,T121,Ryan Palmer,29.35,587,20
124,T125,T125,Robert Garrigus,29.36,734,25
125,T125,T125,Patton Kizzire,29.36,822,28
126,T127,T127,Bill Haas,29.38,705,24
127,T127,T127,Adam Hadwin,29.38,705,24
128,129,129,Graeme McDowell,29.39,529,18
129,130,130,Sam Ryder,29.4,735,25
130,131,131,Trey Mullinax,29.41,647,22
131,132,132,Bronson Burgoon,29.42,706,24
132,T133,T133,Jonas Blixt,29.43,618,21
133,T133,T133,Roberto Díaz,29.43,677,23
134,T133,T133,Sean O'Hair,29.43,618,21
135,136,136,Hudson Swafford,29.45,589,20
136,137,137,Lucas Glover,29.47,501,17
137,138,138,Jason Kokrak,29.48,855,29
138,T139,T139,Kevin Chappell,29.5,649,22
139,T139,T139,Jason Dufner,29.5,590,20
140,T139,T139,J.J. Spaun,29.5,708,24
141,T139,T139,Brian Stuard,29.5,885,30
142,T143,T143,Keegan Bradley,29.52,738,25
143,T143,T143,Nicholas Lindheim,29.52,679,23
144,145,145,Robert Streb,29.54,827,28
145,146,146,Stewart Cink,29.56,739,25
146,T147,T147,Tyler Duncan,29.57,887,30
147,T147,T147,Pat Perez,29.57,621,21
148,149,149,Tom Lovelady,29.58,769,26
149,T150,T150,Charl Schwartzel,29.61,533,18
150,T150,T150,Scott Stallings,29.61,829,28
151,152,152,Corey Conners,29.62,770,26
152,T153,T153,Stephan Jaeger,29.63,711,24
153,T153,T153,Cameron Tringale,29.63,711,24
154,T155,T155,Patrick Cantlay,29.67,623,21
155,T155,T155,William McGirt,29.67,712,24
156,T157,T157,Rafa Cabrera Bello,29.72,535,18
157,T157,T157,James Hahn,29.72,743,25
158,159,159,Charles Howell III,29.74,803,27
159,160,160,Denny McCarthy,29.75,595,20
160,161,161,Branden Grace,29.76,506,17
161,162,162,Harold Varner III,29.77,774,26
162,163,163,Martin Flores,29.78,804,27
163,164,164,Jordan Spieth,29.81,626,21
164,165,165,Brice Garnett,29.83,865,29
165,T166,T166,Russell Knox,29.85,776,26
166,T166,T166,Hideki Matsuyama,29.85,597,20
167,T166,T166,Kevin Streelman,29.85,776,26
168,169,169,Brett Stegmaier,29.89,568,19
169,170,170,Lanto Griffin,29.92,718,24
170,T171,T171,Paul Casey,29.95,569,19
171,T171,T171,Kyle Thompson,29.95,599,20
172,173,173,Adam Schenk,29.96,779,26
173,T174,T174,Tyrrell Hatton,30.0,450,15
174,T174,T174,Scott Piercy,30.0,750,25
175,T174,T174,Xinjun Zhang,30.0,780,26
176,177,177,Daniel Berger,30.05,631,21
177,178,178,Luke List,30.07,842,28
178,179,179,Zecheng Dou,30.14,633,21
179,180,180,Brendan Steele,30.15,603,20
180,T181,T181,Tommy Fleetwood,30.18,513,17
181,T181,T181,Russell Henley,30.18,664,22
182,183,183,Andrew Yun,30.2,604,20
183,184,184,Ethan Tracy,30.23,665,22
184,185,185,J.J. Henry,30.27,787,26
185,186,186,Gary Woodland,30.28,757,25
186,187,187,Chad Campbell,30.31,788,26
187,188,188,Blayne Barber,30.38,638,21
188,T189,T189,Satoshi Kodaira,30.53,519,17
189,T189,T189,Shane Lowry,30.53,519,17
190,T189,T189,Francesco Molinari,30.53,580,19
191,192,192,Bubba Watson,30.82,678,22
192,193,193,Adam Scott,30.95,650,21
