,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
115,T115,T115,Martin Laird,73,113,444,25.5
116,T115,T115,Kyle Stanley,93,113,440,25.7
117,T118,T118,Ben Martin,64,111,420,26.4
118,T118,T118,Trey Mullinax,75,111,397,28.0
119,T118,T118,Shawn Stefani,76,111,405,27.4
120,T121,T121,Bronson Burgoon,69,110,377,29.2
121,T121,T121,Stephan Jaeger,81,110,415,26.5
122,T121,T121,Louis Oosthuizen,62,110,331,33.2
123,124,124,Cody Gribble,71,109,400,27.3
124,T125,T125,Alex Cejka,77,108,446,24.2
125,T125,T125,Rickie Fowler,74,108,419,25.8
126,T125,T125,Nicholas Lindheim,77,108,415,26.0
127,T128,T128,Wesley Bryan,69,107,397,27.0
128,T128,T128,Jason Day,75,107,378,28.3
129,T128,T128,Adam Scott,78,107,404,26.5
130,T128,T128,Johnson Wagner,75,107,387,27.6
131,132,132,Grayson Murray,72,106,435,24.4
132,133,133,Robert Streb,78,105,398,26.4
133,T134,T134,Tommy Fleetwood,73,103,381,27.0
134,T134,T134,Russell Henley,77,103,376,27.4
135,T134,T134,Pat Perez,82,103,345,29.9
136,T137,T137,Patrick Cantlay,87,102,444,23.0
137,T137,T137,Paul Casey,74,102,351,29.1
138,T137,T137,Kevin Chappell,77,102,415,24.6
139,T137,T137,J.T. Poston,73,102,401,25.4
140,141,141,Ethan Tracy,72,101,367,27.5
141,T142,T142,Jason Dufner,71,100,364,27.5
142,T142,T142,Matt Every,79,100,421,23.8
143,T144,T144,Bill Haas,76,98,439,22.3
144,T144,T144,Billy Hurley III,70,98,398,24.6
145,T146,T146,J.J. Henry,81,97,368,26.4
146,T146,T146,Ian Poulter,73,97,352,27.6
147,148,148,Hunter Mahan,67,96,343,28.0
148,T149,T149,David Hearn,66,95,338,28.1
149,T149,T149,Alex Noren,67,95,349,27.2
150,T149,T149,Ryan Palmer,69,95,425,22.4
151,T149,T149,Brendan Steele,74,95,335,28.4
152,T153,T153,Rory McIlroy,64,94,381,24.7
153,T153,T153,Francesco Molinari,73,94,373,25.2
154,T153,T153,Hudson Swafford,73,94,335,28.1
155,T153,T153,Xinjun Zhang,81,94,358,26.3
156,157,157,Ricky Barnes,65,93,342,27.2
157,T158,T158,Branden Grace,67,92,322,28.6
158,T158,T158,Jon Rahm,71,92,345,26.7
159,160,160,Adam Hadwin,92,91,450,20.2
160,161,161,Michael Thompson,62,90,365,24.7
161,T162,T162,Rob Oppenheim,74,88,390,22.6
162,T162,T162,D.A. Points,63,88,351,25.1
163,T164,T164,Zac Blair,64,87,327,26.6
164,T164,T164,Shane Lowry,64,87,328,26.5
165,T166,T166,Satoshi Kodaira,51,85,267,31.8
166,T166,T166,Denny McCarthy,71,85,332,25.6
167,168,168,Cameron Tringale,67,84,331,25.4
168,T169,T169,Jonas Blixt,67,83,349,23.8
169,T169,T169,Jonathan Byrd,70,83,313,26.5
170,171,171,Rafa Cabrera Bello,75,82,335,24.5
171,T172,T172,Matt Atkins,56,81,283,28.6
172,T172,T172,Graeme McDowell,67,81,338,24.0
173,174,174,Bud Cauley,55,80,312,25.6
174,T175,T175,Rod Pampling,62,79,314,25.2
175,T175,T175,Brett Stegmaier,67,79,302,26.2
176,T175,T175,Steve Wheatcroft,60,79,302,26.2
177,T178,T178,Tyrrell Hatton,58,78,289,27.0
178,T178,T178,Cameron Percy,56,78,274,28.5
179,T178,T178,Daniel Summerhays,51,78,294,26.5
180,T181,T181,Kiradech Aphibarnrat,51,75,240,31.3
181,T181,T181,Matt Jones,70,75,320,23.4
182,183,183,Conrad Shindler,60,74,306,24.2
183,T184,T184,Zecheng Dou,53,73,237,30.8
184,T184,T184,Jim Furyk,50,73,330,22.1
185,T186,T186,Nate Lashley,51,72,227,31.7
186,T186,T186,Charl Schwartzel,65,72,319,22.6
187,188,188,Greg Chalmers,56,71,304,23.4
188,T189,T189,Lucas Glover,65,66,315,21.0
189,T189,T189,Kyle Thompson,50,66,236,28.0
190,191,191,Retief Goosen,60,64,275,23.3
191,192,192,Henrik Stenson,60,58,267,21.7
192,193,193,Andrew Yun,51,57,212,26.9
