,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
81,T81,T81,Chesson Hadley,103,10.37,1027,99
82,T83,T83,Branden Grace,67,10.36,663,64
83,T83,T83,Shawn Stefani,76,10.36,767,74
84,85,85,Ethan Tracy,72,10.35,704,68
85,86,86,Charley Hoffman,87,10.34,827,80
86,T87,T87,Rafa Cabrera Bello,75,10.33,723,70
87,T87,T87,Chad Campbell,87,10.33,816,79
88,T87,T87,Sung Kang,89,10.33,878,85
89,T87,T87,Peter Uihlein,83,10.33,806,78
90,T87,T87,Tyrone Van Aswegen,101,10.33,961,93
91,T92,T92,Jonas Blixt,67,10.31,629,61
92,T92,T92,Roberto Díaz,72,10.31,701,68
93,T92,T92,Si Woo Kim,108,10.31,1072,104
94,T92,T92,Jhonattan Vegas,92,10.31,918,89
95,T92,T92,Xinjun Zhang,81,10.31,773,75
96,97,97,Conrad Shindler,60,10.3,577,56
97,98,98,Xander Schauffele,96,10.29,957,93
98,T99,T99,Kevin Chappell,77,10.28,761,74
99,T99,T99,Rickie Fowler,74,10.28,761,74
100,101,101,Alex Noren,67,10.27,616,60
101,102,102,Ryan Blaum,81,10.26,800,78
102,T103,T103,Chris Kirk,108,10.25,1087,106
103,T103,T103,Nicholas Lindheim,77,10.25,707,69
104,105,105,Sean O'Hair,67,10.24,645,63
105,T106,T106,Paul Casey,74,10.23,726,71
106,T106,T106,Billy Hurley III,70,10.23,655,64
107,T108,T108,Talor Gooch,78,10.21,735,72
108,T108,T108,Retief Goosen,60,10.21,531,52
109,T108,T108,Chez Reavie,93,10.21,878,86
110,T108,T108,Ben Silverman,90,10.21,858,84
111,T112,T112,Matt Every,79,10.2,765,75
112,T112,T112,Beau Hossler,104,10.2,1061,104
113,T112,T112,Patrick Rodgers,97,10.2,949,93
114,T115,T115,Aaron Baddeley,84,10.19,795,78
115,T115,T115,Sam Saunders,80,10.19,754,74
116,117,117,Joel Dahmen,93,10.18,865,85
117,T118,T118,Jason Dufner,71,10.17,651,64
118,T118,T118,Emiliano Grillo,94,10.17,936,92
119,T118,T118,John Huh,94,10.17,915,90
120,T118,T118,Anirban Lahiri,82,10.17,834,82
121,T118,T118,Johnson Wagner,75,10.17,702,69
122,123,123,J.B. Holmes,77,10.16,762,75
123,T124,T124,Kiradech Aphibarnrat,51,10.15,467,46
124,T124,T124,Kelly Kraft,94,10.15,934,92
125,T126,T126,Ben Crane,65,10.14,598,59
126,T126,T126,Harris English,84,10.14,791,78
127,T126,T126,Graeme McDowell,67,10.14,598,59
128,T126,T126,Troy Merritt,89,10.14,862,85
129,T130,T130,Abraham Ancer,98,10.13,972,96
130,T130,T130,Brian Harman,94,10.13,912,90
131,132,132,Rory Sabbatini,91,10.12,901,89
132,T133,T133,Robert Garrigus,80,10.11,768,76
133,T133,T133,Cody Gribble,71,10.11,657,65
134,T133,T133,Zach Johnson,94,10.11,880,87
135,T133,T133,Marc Leishman,93,10.11,910,90
136,T133,T133,Jon Rahm,71,10.11,667,66
137,T133,T133,Brandt Snedeker,84,10.11,829,82
138,T139,T139,Bryson DeChambeau,93,10.09,938,93
139,T139,T139,Jordan Spieth,81,10.09,767,76
140,T141,T141,Jim Furyk,50,10.08,484,48
141,T141,T141,Matt Kuchar,88,10.08,806,80
142,T141,T141,Hideki Matsuyama,75,10.08,726,72
143,T141,T141,D.A. Points,63,10.08,615,61
144,T141,T141,Aaron Wise,90,10.08,887,88
145,146,146,Satoshi Kodaira,51,10.06,483,48
146,T147,T147,Matt Atkins,56,10.04,522,52
147,T147,T147,Webb Simpson,95,10.04,924,92
148,T149,T149,Ryan Palmer,69,10.03,632,63
149,T149,T149,Vaughn Taylor,83,10.03,792,79
150,151,151,Louis Oosthuizen,62,10.02,541,54
151,152,152,Greg Chalmers,56,10.0,520,52
152,153,153,Dustin Johnson,77,9.99,739,74
153,T154,T154,Matt Jones,70,9.98,619,62
154,T154,T154,Ben Martin,64,9.98,639,64
155,T156,T156,Austin Cook,107,9.97,1067,107
156,T156,T156,Justin Rose,70,9.97,658,66
157,158,158,Chris Stroud,81,9.96,727,73
158,159,159,Seamus Power,86,9.95,776,78
159,160,160,Alex Cejka,77,9.94,686,69
160,161,161,Michael Kim,74,9.93,695,70
161,162,162,Cameron Smith,85,9.92,774,78
162,163,163,Jamie Lovemark,92,9.9,871,88
163,164,164,Brandon Harkins,101,9.88,939,95
164,T165,T165,Whee Kim,93,9.83,875,89
165,T165,T165,Jimmy Walker,81,9.83,757,77
166,T167,T167,Rob Oppenheim,74,9.81,667,68
167,T167,T167,Charl Schwartzel,65,9.81,569,58
168,T169,T169,Martin Laird,73,9.8,637,65
169,T169,T169,Rory McIlroy,64,9.8,598,61
170,T169,T169,Ollie Schniederjans,91,9.8,853,87
171,172,172,Bud Cauley,55,9.79,519,53
172,173,173,Danny Lee,88,9.78,841,86
173,174,174,David Lingmerth,82,9.77,762,78
174,175,175,Patrick Reed,94,9.76,839,86
175,176,176,Derek Fathauer,84,9.74,779,80
176,177,177,Brooks Koepka,64,9.71,602,62
177,178,178,Wesley Bryan,69,9.7,650,67
178,T179,T179,Jason Day,75,9.69,659,68
179,T179,T179,Jonathan Randolph,71,9.69,630,65
180,T179,T179,Tiger Woods,68,9.69,659,68
181,T182,T182,"Ted Potter, Jr.",87,9.67,841,87
182,T182,T182,Daniel Summerhays,51,9.67,435,45
183,184,184,Martin Piller,79,9.64,742,77
184,T185,T185,Ricky Barnes,65,9.63,568,59
185,T185,T185,Dominic Bozzelli,65,9.63,626,65
186,187,187,Justin Thomas,91,9.6,787,82
187,188,188,Brian Gay,103,9.59,969,101
188,189,189,Peter Malnati,87,9.57,794,83
189,190,190,Grayson Murray,72,9.53,686,72
190,191,191,Kevin Na,91,9.47,814,86
191,192,192,Phil Mickelson,90,9.46,823,87
192,193,193,Tom Hoge,101,9.39,873,93
