,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
64,65,65,Ben Crane,65,31.93,119,38
65,66,66,Gary Woodland,96,31.92,213,68
66,67,67,Russell Henley,77,31.9,163,52
67,68,68,J.T. Poston,73,31.88,160,51
68,T69,T69,Patrick Rodgers,97,31.71,164,52
69,T69,T69,Jordan Spieth,81,31.71,164,52
70,71,71,William McGirt,84,31.63,196,62
71,72,72,Cameron Tringale,67,31.62,136,43
72,73,73,Corey Conners,97,31.58,228,72
73,74,74,J.B. Holmes,77,31.55,168,53
74,75,75,Ryan Moore,78,31.47,197,62
75,76,76,Kelly Kraft,94,31.41,191,60
76,77,77,Adam Scott,78,31.29,163,51
77,T78,T78,Tony Finau,105,31.25,224,70
78,T78,T78,Jon Rahm,71,31.25,144,45
79,80,80,Brandt Snedeker,84,31.22,205,64
80,81,81,Jonas Blixt,67,31.2,125,39
81,82,82,Bryson DeChambeau,93,31.19,202,63
82,T83,T83,Mackenzie Hughes,80,31.18,170,53
83,T83,T83,Shawn Stefani,76,31.18,170,53
84,85,85,Matt Atkins,56,31.07,103,32
85,86,86,Vaughn Taylor,83,30.96,197,61
86,87,87,Brian Harman,94,30.93,194,60
87,88,88,Hudson Swafford,73,30.88,136,42
88,89,89,Steve Wheatcroft,60,30.77,143,44
89,90,90,Byeong Hun An,86,30.73,192,59
90,91,91,Zach Johnson,94,30.7,215,66
91,92,92,Adam Schenk,86,30.68,176,54
92,93,93,Paul Casey,74,30.65,124,38
93,94,94,John Huh,94,30.64,235,72
94,95,95,Brooks Koepka,64,30.63,160,49
95,96,96,Ben Martin,64,30.61,147,45
96,97,97,Tom Lovelady,87,30.58,206,63
97,98,98,David Lingmerth,82,30.57,193,59
98,99,99,Stephan Jaeger,81,30.56,144,44
99,100,100,Justin Thomas,91,30.43,184,56
100,101,101,Ricky Barnes,65,30.4,125,38
101,102,102,C.T. Pan,104,30.37,214,65
102,103,103,Ryan Blaum,81,30.29,208,63
103,104,104,Chesson Hadley,103,30.25,281,85
104,105,105,Jamie Lovemark,92,30.24,205,62
105,106,106,Roberto Díaz,72,30.07,153,46
106,107,107,Alex Noren,67,30.0,130,39
107,108,108,Sung Kang,89,29.9,194,58
108,109,109,Bud Cauley,55,29.81,104,31
109,110,110,Bronson Burgoon,69,29.78,178,53
110,111,111,Jhonattan Vegas,92,29.73,185,55
111,112,112,Grayson Murray,72,29.71,175,52
112,113,113,Billy Hurley III,70,29.55,132,39
113,114,114,Kyle Stanley,93,29.51,183,54
114,115,115,Richy Werenski,98,29.47,190,56
115,116,116,Wesley Bryan,69,29.37,143,42
116,117,117,Nick Watney,94,29.33,225,66
117,118,118,Fabián Gómez,88,29.32,191,56
118,119,119,Talor Gooch,78,29.28,181,53
119,120,120,Bill Haas,76,29.24,171,50
120,T121,T121,Russell Knox,94,29.19,209,61
121,T121,T121,Bubba Watson,90,29.19,185,54
122,123,123,Tom Hoge,101,29.12,261,76
123,124,124,Nick Taylor,94,29.09,220,64
124,125,125,Scott Stallings,96,29.05,210,61
125,126,126,Cameron Smith,85,28.95,190,55
126,127,127,Xinjun Zhang,81,28.77,146,42
127,128,128,Derek Fathauer,84,28.74,174,50
128,129,129,Abraham Ancer,98,28.69,237,68
129,130,130,Hideki Matsuyama,75,28.65,171,49
130,T131,T131,Martin Flores,92,28.57,203,58
131,T131,T131,Lucas Glover,65,28.57,119,34
132,T131,T131,Harold Varner III,91,28.57,203,58
133,134,134,Xander Schauffele,96,28.5,207,59
134,135,135,Jonathan Byrd,70,28.48,151,43
135,136,136,Lanto Griffin,80,28.31,166,47
136,137,137,Conrad Shindler,60,28.3,106,30
137,138,138,Pat Perez,82,28.29,152,43
138,T139,T139,Rory McIlroy,64,28.26,138,39
139,T139,T139,Ethan Tracy,72,28.26,138,39
140,141,141,Scott Brown,102,28.22,202,57
141,T142,T142,Sam Saunders,80,28.21,195,55
142,T142,T142,J.J. Spaun,85,28.21,195,55
143,144,144,Kiradech Aphibarnrat,51,28.18,110,31
144,145,145,Henrik Stenson,60,28.13,128,36
145,146,146,Zac Blair,64,27.91,129,36
146,147,147,Keith Mitchell,99,27.8,223,62
147,148,148,David Hearn,66,27.78,126,35
148,T149,T149,Aaron Baddeley,84,27.65,170,47
149,T149,T149,Tyrone Van Aswegen,101,27.65,217,60
150,T151,T151,Chris Kirk,108,27.59,261,72
151,T151,T151,Trey Mullinax,75,27.59,174,48
152,T153,T153,Kevin Tway,110,27.27,242,66
153,T153,T153,Andrew Yun,51,27.27,110,30
154,155,155,Michael Kim,74,27.22,158,43
155,156,156,Blayne Barber,69,27.11,166,45
156,157,157,Brendan Steele,74,27.08,144,39
157,158,158,J.J. Henry,81,27.07,181,49
158,T159,T159,Shane Lowry,64,27.03,148,40
159,T159,T159,Ryan Palmer,69,27.03,148,40
160,161,161,Scott Piercy,84,27.01,174,47
161,162,162,Kevin Streelman,94,26.92,208,56
162,163,163,Matt Every,79,26.82,179,48
163,164,164,Ryan Armour,109,26.77,269,72
164,165,165,Joel Dahmen,93,26.73,217,58
165,166,166,Alex Cejka,77,26.71,161,43
166,167,167,Nate Lashley,51,26.6,94,25
167,168,168,Patton Kizzire,92,26.51,215,57
168,169,169,Brice Garnett,99,26.39,216,57
169,170,170,Keegan Bradley,98,26.36,220,58
170,171,171,Patrick Reed,94,26.35,167,44
171,172,172,Charley Hoffman,87,26.26,198,52
172,173,173,Peter Uihlein,83,25.98,204,53
173,174,174,Tyler Duncan,97,25.78,225,58
174,175,175,Sam Ryder,82,25.74,202,52
175,176,176,Luke List,98,25.73,206,53
176,177,177,Cody Gribble,71,25.52,145,37
177,178,178,Robert Garrigus,80,25.51,196,50
178,179,179,Retief Goosen,60,25.42,118,30
179,180,180,Chad Campbell,87,25.41,181,46
180,T181,T181,Kevin Chappell,77,25.0,168,42
181,T181,T181,Sean O'Hair,67,25.0,156,39
182,183,183,Jonathan Randolph,71,24.86,177,44
183,184,184,Zecheng Dou,53,24.27,103,25
184,185,185,Andrew Landry,82,24.26,202,49
185,186,186,Si Woo Kim,108,24.12,199,48
186,187,187,James Hahn,85,23.91,184,44
187,188,188,Robert Streb,78,23.38,154,36
188,189,189,Kevin Kisner,89,23.08,169,39
189,190,190,Martin Laird,73,22.88,153,35
190,191,191,Louis Oosthuizen,62,21.77,124,27
191,192,192,Kyle Thompson,50,21.3,108,23
192,193,193,Francesco Molinari,73,19.59,148,29
