,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
76,77,77,William McGirt,84,46.5,471,219
77,78,78,Rickie Fowler,74,46.48,426,198
78,79,79,Tiger Woods,68,46.44,407,189
79,80,80,Cody Gribble,71,46.43,364,169
80,81,81,Nick Watney,94,46.42,545,253
81,T82,T82,Harris English,84,46.32,475,220
82,T82,T82,Shawn Stefani,76,46.32,408,189
83,84,84,David Lingmerth,82,46.29,499,231
84,T85,T85,Jim Furyk,50,46.23,305,141
85,T85,T85,Satoshi Kodaira,51,46.23,318,147
86,87,87,J.T. Poston,73,46.15,377,174
87,88,88,Jason Dufner,71,46.13,388,179
88,89,89,Rafa Cabrera Bello,75,46.11,321,148
89,T90,T90,Hideki Matsuyama,75,46.06,419,193
90,T90,T90,Scott Stallings,96,46.06,558,257
91,92,92,Scott Brown,102,46.03,541,249
92,93,93,Cameron Percy,56,46.02,289,133
93,94,94,Bronson Burgoon,69,45.99,424,195
94,95,95,Rory McIlroy,64,45.98,348,160
95,96,96,Brandt Snedeker,84,45.86,519,238
96,97,97,Matt Atkins,56,45.8,286,131
97,T98,T98,David Hearn,66,45.65,333,152
98,T98,T98,Chris Kirk,108,45.65,655,299
99,T100,T100,C.T. Pan,104,45.6,546,249
100,T100,T100,Patrick Reed,94,45.6,432,197
101,T102,T102,Lanto Griffin,80,45.56,439,200
102,T102,T102,Cameron Smith,85,45.56,439,200
103,104,104,Trey Mullinax,75,45.52,413,188
104,105,105,Ben Silverman,90,45.51,534,243
105,106,106,Tony Finau,105,45.42,557,253
106,107,107,Ethan Tracy,72,45.38,368,167
107,108,108,Sean O'Hair,67,45.35,419,190
108,109,109,Billy Hurley III,70,45.31,373,169
109,110,110,Chesson Hadley,103,45.25,652,295
110,T111,T111,Brian Harman,94,45.23,493,223
111,T111,T111,Gary Woodland,96,45.23,493,223
112,113,113,Blayne Barber,69,45.2,427,193
113,114,114,Jamie Lovemark,92,45.16,547,247
114,115,115,Jhonattan Vegas,92,45.13,452,204
115,T116,T116,Jonas Blixt,67,45.1,306,138
116,T116,T116,Alex Cejka,77,45.1,388,175
117,118,118,Xander Schauffele,96,45.04,524,236
118,119,119,Adam Scott,78,45.02,402,181
119,120,120,Abraham Ancer,98,44.97,587,264
120,121,121,Ryan Blaum,81,44.96,516,232
121,122,122,Michael Kim,74,44.87,390,175
122,123,123,Aaron Baddeley,84,44.85,437,196
123,124,124,Kyle Stanley,93,44.84,446,200
124,125,125,Ben Martin,64,44.72,398,178
125,T126,T126,Jason Kokrak,99,44.62,567,253
126,T126,T126,Pat Perez,82,44.62,372,166
127,T126,T126,Vaughn Taylor,83,44.62,493,220
128,T126,T126,Nick Taylor,94,44.62,511,228
129,130,130,Stewart Cink,87,44.55,431,192
130,131,131,Jonathan Randolph,71,44.47,443,197
131,T132,T132,Scott Piercy,84,44.44,450,200
132,T132,T132,Hudson Swafford,73,44.44,360,160
133,T134,T134,Stephan Jaeger,81,44.31,404,179
134,T134,T134,Sam Saunders,80,44.31,483,214
135,136,136,Russell Henley,77,44.3,395,175
136,137,137,Byeong Hun An,86,44.28,533,236
137,138,138,Patrick Cantlay,87,44.27,445,197
138,139,139,Martin Laird,73,44.25,409,181
139,140,140,Charl Schwartzel,65,44.21,285,126
140,141,141,Andrew Landry,82,44.19,516,228
141,142,142,Zac Blair,64,44.16,317,140
142,143,143,Tom Hoge,101,44.12,621,274
143,144,144,Mackenzie Hughes,80,44.09,474,209
144,145,145,Robert Garrigus,80,44.02,493,217
145,146,146,Patton Kizzire,92,43.97,539,237
146,147,147,Sam Ryder,82,43.84,479,210
147,148,148,Adam Hadwin,92,43.81,436,191
148,149,149,James Hahn,85,43.76,473,207
149,150,150,Corey Conners,97,43.75,560,245
150,151,151,Jonathan Byrd,70,43.7,341,149
151,152,152,Si Woo Kim,108,43.63,534,233
152,153,153,Kevin Tway,110,43.56,613,267
153,154,154,Troy Merritt,89,43.55,519,226
154,155,155,Russell Knox,94,43.49,499,217
155,156,156,Ryan Armour,109,43.47,658,286
156,157,157,Harold Varner III,91,43.46,520,226
157,158,158,Matt Jones,70,43.41,311,135
158,159,159,Brice Garnett,99,43.28,543,235
159,160,160,Chad Campbell,87,43.19,477,206
160,161,161,Cameron Tringale,67,43.14,350,151
161,162,162,Charley Hoffman,87,43.1,478,206
162,163,163,Tom Lovelady,87,43.03,502,216
163,164,164,Lucas Glover,65,42.81,278,119
164,165,165,Zecheng Dou,53,42.8,264,113
165,166,166,Joel Dahmen,93,42.77,505,216
166,T167,T167,Keith Mitchell,99,42.76,594,254
167,T167,T167,Ryan Moore,78,42.76,463,198
168,169,169,Steve Wheatcroft,60,42.63,319,136
169,170,170,Bill Haas,76,42.62,427,182
170,171,171,Conrad Shindler,60,42.4,283,120
171,172,172,Kevin Streelman,94,41.94,527,221
172,173,173,Peter Uihlein,83,41.89,475,199
173,174,174,Martin Flores,92,41.78,493,206
174,175,175,J.J. Spaun,85,41.72,489,204
175,176,176,Rod Pampling,62,41.54,325,135
176,177,177,Xinjun Zhang,81,41.49,388,161
177,178,178,Grayson Murray,72,41.46,451,187
178,179,179,Robert Streb,78,41.31,397,164
179,180,180,Tyler Duncan,97,41.25,577,238
180,181,181,Luke List,98,41.14,508,209
181,182,182,Brendan Steele,74,41.06,397,163
182,183,183,Kyle Thompson,50,40.82,267,109
183,184,184,Shane Lowry,64,40.69,376,153
184,185,185,Henrik Stenson,60,40.53,301,122
185,186,186,Keegan Bradley,98,40.27,524,211
186,187,187,Ryan Palmer,69,40.1,404,162
187,188,188,Kevin Chappell,77,39.95,428,171
188,189,189,Andrew Yun,51,39.64,275,109
189,190,190,Matt Every,79,39.59,442,175
190,191,191,J.J. Henry,81,39.24,423,166
191,192,192,Francesco Molinari,73,38.27,371,142
192,193,193,Retief Goosen,60,37.81,283,107
