,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
98,T94,T94,Charl Schwartzel,65,"23' 0""",9322.417,405
99,T100,T100,Aaron Baddeley,84,"22' 11""",16472.667,718
100,T100,T100,Jonas Blixt,67,"22' 11""",11114.75,485
101,T100,T100,Roberto Díaz,72,"22' 11""",13170.333,574
102,T100,T100,Michael Kim,74,"22' 11""",12593.333,549
103,T100,T100,Anirban Lahiri,82,"22' 11""",15304.083,667
104,T100,T100,Peter Malnati,87,"22' 11""",16441.75,717
105,T100,T100,Keith Mitchell,99,"22' 11""",19901.5,870
106,T100,T100,Rob Oppenheim,74,"22' 11""",12373.083,540
107,T100,T100,Sam Ryder,82,"22' 11""",17101.5,745
108,T100,T100,Kyle Stanley,93,"22' 11""",16639.0,727
109,T100,T100,Jhonattan Vegas,92,"22' 11""",14975.583,653
110,T100,T100,Bubba Watson,90,"22' 11""",16300.25,711
111,T100,T100,Steve Wheatcroft,60,"22' 11""",11498.25,502
112,T113,T113,Byeong Hun An,86,"22' 10""",17351.5,761
113,T113,T113,Martin Flores,92,"22' 10""",17468.5,765
114,T113,T113,J.J. Spaun,85,"22' 10""",17543.417,768
115,T113,T113,Shawn Stefani,76,"22' 10""",14438.5,633
116,T117,T117,Branden Grace,67,"22' 9""",9986.917,439
117,T117,T117,Brian Harman,94,"22' 9""",16398.0,721
118,T117,T117,Chris Kirk,108,"22' 9""",22461.667,987
119,T117,T117,Matt Kuchar,88,"22' 9""",14851.333,654
120,T117,T117,Jordan Spieth,81,"22' 9""",15144.75,666
121,T117,T117,Robert Streb,78,"22' 9""",14581.583,641
122,T117,T117,Vaughn Taylor,83,"22' 9""",16157.75,710
123,T124,T124,Ricky Barnes,65,"22' 8""",9937.75,439
124,T124,T124,Alex Cejka,77,"22' 8""",13439.167,593
125,T124,T124,Cody Gribble,71,"22' 8""",12182.333,538
126,T124,T124,Tom Lovelady,87,"22' 8""",16669.167,735
127,T124,T124,Jamie Lovemark,92,"22' 8""",17324.5,765
128,T124,T124,Troy Merritt,89,"22' 8""",16653.083,735
129,T124,T124,J.T. Poston,73,"22' 8""",13364.333,589
130,T124,T124,Ben Silverman,90,"22' 8""",17699.417,781
131,T124,T124,Tiger Woods,68,"22' 8""",12943.083,571
132,T133,T133,Dominic Bozzelli,65,"22' 7""",13228.25,586
133,T133,T133,Tyler Duncan,97,"22' 7""",20130.5,891
134,T133,T133,Pat Perez,82,"22' 7""",12236.417,541
135,T133,T133,Jonathan Randolph,71,"22' 7""",13194.083,584
136,T133,T133,Brendan Steele,74,"22' 7""",13485.75,597
137,T133,T133,Gary Woodland,96,"22' 7""",16498.167,731
138,T139,T139,Keegan Bradley,98,"22' 6""",19355.333,859
139,T139,T139,John Huh,94,"22' 6""",18978.75,842
140,T139,T139,Kelly Kraft,94,"22' 6""",16979.833,754
141,T139,T139,Kevin Na,91,"22' 6""",14507.75,645
142,T143,T143,Matt Atkins,56,"22' 5""",8964.667,400
143,T143,T143,Whee Kim,93,"22' 5""",15959.833,712
144,T143,T143,Hideki Matsuyama,75,"22' 5""",12836.75,572
145,T146,T146,Wesley Bryan,69,"22' 4""",10901.75,488
146,T146,T146,Stewart Cink,87,"22' 4""",15919.333,713
147,T146,T146,Emiliano Grillo,94,"22' 4""",16372.083,733
148,T146,T146,Zach Johnson,94,"22' 4""",16371.833,732
149,T146,T146,David Lingmerth,82,"22' 4""",15251.25,683
150,T146,T146,Sam Saunders,80,"22' 4""",15305.0,686
151,T146,T146,Justin Thomas,91,"22' 4""",14265.0,639
152,T146,T146,Tyrone Van Aswegen,101,"22' 4""",19255.917,863
153,T154,T154,Chad Campbell,87,"22' 3""",15342.5,690
154,T154,T154,Talor Gooch,78,"22' 3""",14017.333,631
155,T154,T154,Retief Goosen,60,"22' 3""",9268.833,416
156,T154,T154,"Ted Potter, Jr.",87,"22' 3""",16669.917,749
157,T154,T154,Conrad Shindler,60,"22' 3""",10067.167,453
158,T154,T154,Chris Stroud,81,"22' 3""",12698.0,570
159,T154,T154,Jimmy Walker,81,"22' 3""",14162.0,637
160,T161,T161,Matt Every,79,"22' 2""",13888.5,626
161,T161,T161,Sung Kang,89,"22' 2""",15465.833,698
162,T161,T161,Patrick Reed,94,"22' 2""",13813.333,623
163,T164,T164,Abraham Ancer,98,"22' 1""",18658.917,844
164,T164,T164,Corey Conners,97,"22' 1""",18733.5,848
165,T164,T164,Joel Dahmen,93,"22' 1""",16201.167,734
166,T164,T164,J.B. Holmes,77,"22' 1""",15187.75,687
167,T164,T164,Si Woo Kim,108,"22' 1""",17384.833,786
168,T164,T164,Rory McIlroy,64,"22' 1""",11170.0,506
169,T170,T170,Kevin Chappell,77,"22' 0""",14070.75,640
170,T170,T170,Charley Hoffman,87,"22' 0""",15338.833,697
171,T170,T170,Andrew Landry,82,"22' 0""",16844.75,765
172,T170,T170,Danny Lee,88,"22' 0""",15031.667,682
173,T174,T174,Harris English,84,"21' 11""",15189.75,694
174,T174,T174,Brooks Koepka,64,"21' 11""",11524.667,526
175,T176,T176,David Hearn,66,"21' 10""",11528.5,528
176,T176,T176,Dustin Johnson,77,"21' 10""",13297.583,609
177,T176,T176,Ryan Moore,78,"21' 10""",15243.667,697
178,T176,T176,Sean O'Hair,67,"21' 10""",12637.417,579
179,T180,T180,Ben Martin,64,"21' 9""",12302.333,566
180,T180,T180,Francesco Molinari,73,"21' 9""",13341.25,613
181,T182,T182,Ryan Palmer,69,"21' 8""",13096.75,605
182,T182,T182,Andrew Yun,51,"21' 8""",8036.1669999999995,371
183,T184,T184,Zecheng Dou,53,"21' 7""",8111.5830000000005,376
184,T184,T184,Cameron Percy,56,"21' 7""",9516.333,441
185,T184,T184,Cameron Smith,85,"21' 7""",12898.25,597
186,187,187,Robert Garrigus,80,"21' 6""",14773.083,688
187,188,188,Satoshi Kodaira,51,"21' 5""",8779.167,410
188,189,189,Rod Pampling,62,"21' 4""",9885.333,464
189,190,190,Kiradech Aphibarnrat,51,"21' 2""",7294.9169999999995,345
190,T191,T191,Grayson Murray,72,"21' 0""",11865.417,565
191,T191,T191,Kyle Thompson,50,"21' 0""",7971.5,379
192,193,193,Tom Hoge,101,"20' 8""",16259.417,786
