,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
39,T40,T40,Matt Atkins,28.58,543,19
40,T40,T40,Sam Saunders,28.58,686,24
41,42,42,"Ted Potter, Jr.",28.61,801,28
42,T43,T43,Sung Kang,28.63,773,27
43,T43,T43,Martin Piller,28.63,773,27
44,45,45,Jim Furyk,28.64,401,14
45,46,46,Michael Kim,28.65,745,26
46,T47,T47,Derek Fathauer,28.67,774,27
47,T47,T47,Adam Hadwin,28.67,688,24
48,49,49,Ryan Blaum,28.68,717,25
49,50,50,Harold Varner III,28.69,746,26
50,51,51,Sean O'Hair,28.7,574,20
51,52,52,Kevin Na,28.71,689,24
52,53,53,Tyrone Van Aswegen,28.72,833,29
53,54,54,Jonathan Randolph,28.73,632,22
54,55,55,Austin Cook,28.76,834,29
55,T56,T56,Whee Kim,28.79,835,29
56,T56,T56,Vaughn Taylor,28.79,691,24
57,T58,T58,Marc Leishman,28.83,692,24
58,T58,T58,Jon Rahm,28.83,519,18
59,T58,T58,Brian Stuard,28.83,865,30
60,61,61,Ben Silverman,28.85,750,26
61,T62,T62,Robert Garrigus,28.88,693,24
62,T62,T62,Troy Merritt,28.88,751,26
63,64,64,Tiger Woods,28.89,520,18
64,65,65,Hunter Mahan,28.9,578,20
65,T66,T66,Fabián Gómez,28.92,752,26
66,T66,T66,Jamie Lovemark,28.92,723,25
67,68,68,John Huh,28.93,810,28
68,T69,T69,Roberto Díaz,28.95,608,21
69,T69,T69,Steve Wheatcroft,28.95,550,19
70,T71,T71,Billy Hurley III,28.96,724,25
71,T71,T71,Kevin Kisner,28.96,666,23
72,T73,T73,Kiradech Aphibarnrat,29.0,377,13
73,T73,T73,Zac Blair,29.0,522,18
74,T73,T73,Justin Rose,29.0,493,17
75,T76,T76,Bill Haas,29.04,697,24
76,T76,T76,Charley Hoffman,29.04,668,23
77,T76,T76,William McGirt,29.04,697,24
78,T76,T76,D.A. Points,29.04,697,24
79,T76,T76,Andrew Putnam,29.04,755,26
80,81,81,Jordan Spieth,29.05,610,21
81,82,82,Ian Poulter,29.06,523,18
82,T83,T83,Tyrrell Hatton,29.07,436,15
83,T83,T83,Charles Howell III,29.07,785,27
84,T83,T83,Luke List,29.07,814,28
85,86,86,Rob Oppenheim,29.08,698,24
86,T87,T87,Matt Kuchar,29.09,640,22
87,T87,T87,Nicholas Lindheim,29.09,640,22
88,89,89,Blayne Barber,29.1,611,21
89,90,90,Brett Stegmaier,29.11,553,19
90,91,91,Nick Watney,29.12,728,25
91,92,92,Brandt Snedeker,29.13,699,24
92,T93,T93,Harris English,29.14,845,29
93,T93,T93,Matt Jones,29.14,612,21
94,T93,T93,Pat Perez,29.14,612,21
95,T96,T96,Matt Every,29.15,758,26
96,T96,T96,Ryan Palmer,29.15,583,20
97,T96,T96,Jhonattan Vegas,29.15,758,26
98,99,99,Branden Grace,29.18,496,17
99,T100,T100,J.T. Poston,29.19,613,21
100,T100,T100,Xander Schauffele,29.19,759,26
101,T102,T102,Stewart Cink,29.2,730,25
102,T102,T102,Jason Dufner,29.2,584,20
103,T102,T102,Rickie Fowler,29.2,584,20
104,T102,T102,Louis Oosthuizen,29.2,438,15
105,T102,T102,Seamus Power,29.2,730,25
106,T102,T102,Henrik Stenson,29.2,438,15
107,T102,T102,Kyle Thompson,29.2,584,20
108,T109,T109,Lanto Griffin,29.21,701,24
109,T109,T109,Chesson Hadley,29.21,847,29
110,T109,T109,Stephan Jaeger,29.21,701,24
111,T109,T109,Hideki Matsuyama,29.21,555,19
112,T109,T109,Aaron Wise,29.21,818,28
113,T114,T114,Alex Cejka,29.25,585,20
114,T114,T114,Robert Streb,29.25,819,28
115,116,116,Tom Lovelady,29.27,761,26
116,T117,T117,James Hahn,29.28,732,25
117,T117,T117,Graeme McDowell,29.28,527,18
118,T119,T119,Bryson DeChambeau,29.29,703,24
119,T119,T119,Talor Gooch,29.29,703,24
120,T119,T119,Trey Mullinax,29.29,615,21
121,T122,T122,Abraham Ancer,29.32,821,28
122,T122,T122,Chris Kirk,29.32,821,28
123,T122,T122,Chris Stroud,29.32,645,22
124,T122,T122,Ethan Tracy,29.32,645,22
125,126,126,Retief Goosen,29.33,528,18
126,127,127,Tony Finau,29.35,763,26
127,128,128,Keegan Bradley,29.36,734,25
128,129,129,Rory Sabbatini,29.4,735,25
129,130,130,Andrew Landry,29.42,706,24
130,131,131,Ryan Armour,29.45,913,31
131,132,132,Brian Harman,29.46,707,24
132,T133,T133,Tommy Fleetwood,29.47,501,17
133,T133,T133,Rod Pampling,29.47,560,19
134,135,135,J.B. Holmes,29.48,678,23
135,T136,T136,Rafa Cabrera Bello,29.5,531,18
136,T136,T136,Emiliano Grillo,29.5,708,24
137,138,138,Patrick Cantlay,29.52,620,21
138,T139,T139,Lucas Glover,29.53,502,17
139,T139,T139,David Hearn,29.53,561,19
140,T141,T141,Billy Horschel,29.54,709,24
141,T141,T141,Patrick Rodgers,29.54,827,28
142,T141,T141,Kevin Streelman,29.54,768,26
143,T144,T144,Russell Henley,29.55,650,22
144,T144,T144,Nick Taylor,29.55,857,29
145,146,146,Martin Flores,29.59,799,27
146,147,147,Grayson Murray,29.6,592,20
147,148,148,Francesco Molinari,29.63,563,19
148,T149,T149,Bronson Burgoon,29.65,682,23
149,T149,T149,Russell Knox,29.65,771,26
150,T149,T149,Martin Laird,29.65,593,20
151,152,152,Brice Garnett,29.66,860,29
152,T153,T153,Daniel Berger,29.67,623,21
153,T153,T153,Anirban Lahiri,29.67,712,24
154,155,155,Conrad Shindler,29.68,564,19
155,156,156,Mackenzie Hughes,29.69,772,26
156,157,157,Alex Noren,29.71,505,17
157,158,158,Kevin Chappell,29.73,654,22
158,159,159,Michael Thompson,29.78,536,18
159,160,160,Shawn Stefani,29.79,715,24
160,161,161,Gary Woodland,29.8,745,25
161,162,162,Nate Lashley,29.81,477,16
162,163,163,Scott Piercy,29.83,686,23
163,164,164,Joel Dahmen,29.85,776,26
164,165,165,Richy Werenski,29.87,896,30
165,T166,T166,Adam Schenk,29.88,777,26
166,T166,T166,Cameron Tringale,29.88,717,24
167,168,168,Andrew Yun,29.9,598,20
168,169,169,Rory McIlroy,29.94,509,17
169,170,170,Ryan Moore,29.95,659,22
170,T171,T171,Chad Campbell,29.96,779,26
171,T171,T171,C.T. Pan,29.96,839,28
172,T171,T171,Peter Uihlein,29.96,719,24
173,T174,T174,Shane Lowry,30.0,510,17
174,T174,T174,J.J. Spaun,30.0,720,24
175,176,176,Satoshi Kodaira,30.06,511,17
176,177,177,Si Woo Kim,30.07,902,30
177,178,178,Kyle Stanley,30.08,752,25
178,179,179,Jason Kokrak,30.1,873,29
179,T180,T180,Zecheng Dou,30.11,572,19
180,T180,T180,Patton Kizzire,30.11,843,28
181,182,182,Jonathan Byrd,30.14,663,22
182,183,183,Xinjun Zhang,30.15,784,26
183,184,184,Byeong Hun An,30.17,694,23
184,T185,T185,Corey Conners,30.19,785,26
185,T185,T185,Chez Reavie,30.19,785,26
186,T185,T185,Adam Scott,30.19,634,21
187,188,188,Keith Mitchell,30.25,847,28
188,189,189,Sam Ryder,30.28,757,25
189,190,190,Hudson Swafford,30.4,608,20
190,191,191,J.J. Henry,30.54,794,26
191,192,192,Tyler Duncan,30.57,917,30
192,193,193,Brendan Steele,30.95,619,20
