,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
98,T92,T92,J.J. Henry,81,22,368,6.0
99,T92,T92,Matt Jones,70,22,320,6.9
100,T92,T92,Marc Leishman,93,22,517,4.3
101,T92,T92,Denny McCarthy,71,22,332,6.6
102,T92,T92,Scott Piercy,84,22,433,5.1
103,T92,T92,Martin Piller,79,22,484,4.5
104,T92,T92,Adam Schenk,86,22,432,5.1
105,T92,T92,Conrad Shindler,60,22,306,7.2
106,T92,T92,Robert Streb,78,22,398,5.5
107,T92,T92,Hudson Swafford,73,22,335,6.6
108,T109,T109,Blayne Barber,69,21,386,5.4
109,T109,T109,Ricky Barnes,65,21,342,6.1
110,T109,T109,Wesley Bryan,69,21,397,5.3
111,T109,T109,Tyler Duncan,97,21,496,4.2
112,T109,T109,Martin Flores,92,21,477,4.4
113,T109,T109,Cody Gribble,71,21,400,5.3
114,T109,T109,Dustin Johnson,77,21,467,4.5
115,T109,T109,Sung Kang,89,21,466,4.5
116,T109,T109,Nicholas Lindheim,77,21,415,5.1
117,T109,T109,Ryan Moore,78,21,453,4.6
118,T109,T109,Andrew Putnam,97,21,521,4.0
119,T109,T109,Jon Rahm,71,21,345,6.1
120,T109,T109,Chez Reavie,93,21,431,4.9
121,T109,T109,Patrick Reed,94,21,467,4.5
122,T109,T109,Jordan Spieth,81,21,471,4.5
123,T109,T109,Daniel Summerhays,51,21,294,7.1
124,T109,T109,Nick Taylor,94,21,498,4.2
125,T109,T109,Ethan Tracy,72,21,367,5.7
126,T109,T109,Peter Uihlein,83,21,441,4.8
127,T109,T109,Bubba Watson,90,21,469,4.5
128,T129,T129,Stewart Cink,87,20,442,4.5
129,T129,T129,Joel Dahmen,93,20,484,4.1
130,T129,T129,Tony Finau,105,20,563,3.6
131,T129,T129,David Hearn,66,20,338,5.9
132,T129,T129,Ben Martin,64,20,420,4.8
133,T129,T129,Francesco Molinari,73,20,373,5.4
134,T129,T129,Grayson Murray,72,20,435,4.6
135,T129,T129,D.A. Points,63,20,351,5.7
136,T129,T129,Justin Thomas,91,20,537,3.7
137,T129,T129,Jhonattan Vegas,92,20,446,4.5
138,T139,T139,Byeong Hun An,86,19,496,3.8
139,T139,T139,Dominic Bozzelli,65,19,463,4.1
140,T139,T139,Jonathan Byrd,70,19,313,6.1
141,T139,T139,Jason Day,75,19,378,5.0
142,T139,T139,Jason Dufner,71,19,364,5.2
143,T139,T139,Talor Gooch,78,19,437,4.3
144,T139,T139,J.B. Holmes,77,19,485,3.9
145,T139,T139,Mackenzie Hughes,80,19,455,4.2
146,T139,T139,Michael Kim,74,19,381,5.0
147,T139,T139,Brooks Koepka,64,19,400,4.8
148,T139,T139,Troy Merritt,89,19,528,3.6
149,T139,T139,Trey Mullinax,75,19,397,4.8
150,T139,T139,Jonathan Randolph,71,19,451,4.2
151,T139,T139,Shawn Stefani,76,19,405,4.7
152,T153,T153,Zac Blair,64,18,327,5.5
153,T153,T153,Greg Chalmers,56,18,304,5.9
154,T153,T153,Tyrrell Hatton,58,18,289,6.2
155,T153,T153,Hunter Mahan,67,18,343,5.2
156,T153,T153,Graeme McDowell,67,18,338,5.3
157,T153,T153,Rod Pampling,62,18,314,5.7
158,T153,T153,Charl Schwartzel,65,18,319,5.6
159,T160,T160,Jonas Blixt,67,17,349,4.9
160,T160,T160,Rafa Cabrera Bello,75,17,335,5.1
161,T160,T160,Branden Grace,67,17,322,5.3
162,T160,T160,Alex Noren,67,17,349,4.9
163,T160,T160,Louis Oosthuizen,62,17,331,5.1
164,T160,T160,Pat Perez,82,17,345,4.9
165,T160,T160,Johnson Wagner,75,17,387,4.4
166,T160,T160,Xinjun Zhang,81,17,358,4.7
167,T168,T168,Paul Casey,74,16,351,4.6
168,T168,T168,Bud Cauley,55,16,312,5.1
169,T168,T168,Ben Crane,65,16,332,4.8
170,T168,T168,Roberto Díaz,72,16,390,4.1
171,T168,T168,Jim Furyk,50,16,330,4.8
172,T168,T168,Bill Haas,76,16,439,3.6
173,T168,T168,Cameron Tringale,67,16,331,4.8
174,T175,T175,Bronson Burgoon,69,15,377,4.0
175,T175,T175,Retief Goosen,60,15,275,5.5
176,T175,T175,Rory McIlroy,64,15,381,3.9
177,T175,T175,Cameron Percy,56,15,274,5.5
178,T175,T175,Brett Stegmaier,67,15,302,5.0
179,T175,T175,Richy Werenski,98,15,491,3.1
180,T181,T181,Shane Lowry,64,14,328,4.3
181,T181,T181,Justin Rose,70,14,397,3.5
182,T181,T181,Chris Stroud,81,14,432,3.2
183,T184,T184,Kiradech Aphibarnrat,51,13,240,5.4
184,T184,T184,Brendan Steele,74,13,335,3.9
185,T186,T186,Matt Atkins,56,11,283,3.9
186,T186,T186,Satoshi Kodaira,51,11,267,4.1
187,T186,T186,Nate Lashley,51,11,227,4.8
188,T186,T186,Kyle Thompson,50,11,236,4.7
189,T186,T186,Andrew Yun,51,11,212,5.2
190,191,191,Henrik Stenson,60,10,267,3.7
191,192,192,Steve Wheatcroft,60,9,302,3.0
192,193,193,Zecheng Dou,53,6,237,2.5
