,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
152,153,153,Dominic Bozzelli,65,15.97,119,19
153,154,154,Shane Lowry,64,15.96,94,15
154,155,155,Matt Atkins,56,15.94,69,11
155,156,156,Ryan Moore,78,15.91,132,21
156,157,157,Cameron Tringale,67,15.84,101,16
157,158,158,Abraham Ancer,98,15.7,172,27
158,159,159,Roberto Díaz,72,15.69,102,16
159,160,160,Kevin Streelman,94,15.59,186,29
160,161,161,Whee Kim,93,15.58,154,24
161,162,162,Tony Finau,105,15.5,129,20
162,163,163,Kyle Thompson,50,15.49,71,11
163,164,164,Tom Hoge,101,15.29,170,26
164,165,165,Troy Merritt,89,15.27,131,20
165,166,166,Bill Haas,76,15.24,105,16
166,167,167,Corey Conners,97,15.19,158,24
167,168,168,Patrick Cantlay,87,15.17,145,22
168,169,169,Justin Thomas,91,15.15,132,20
169,170,170,Nick Taylor,94,15.11,139,21
170,171,171,Fabián Gómez,88,15.09,159,24
171,172,172,Francesco Molinari,73,15.04,133,20
172,173,173,Nate Lashley,51,14.86,74,11
173,174,174,Bronson Burgoon,69,14.85,101,15
174,175,175,Byeong Hun An,86,14.71,136,20
175,176,176,Bubba Watson,90,14.69,143,21
176,177,177,Scott Piercy,84,14.67,150,22
177,178,178,J.B. Holmes,77,14.62,130,19
178,179,179,Joel Dahmen,93,14.49,138,20
179,180,180,Trey Mullinax,75,14.18,134,19
180,181,181,Beau Hossler,104,14.04,171,24
181,182,182,Justin Rose,70,14.02,107,15
182,183,183,Jordan Spieth,81,13.64,154,21
183,184,184,Andrew Putnam,97,13.55,155,21
184,185,185,Henrik Stenson,60,13.51,74,10
185,186,186,Stewart Cink,87,13.46,156,21
186,T187,T187,Tyler Duncan,97,12.79,172,22
187,T187,T187,Satoshi Kodaira,51,12.79,86,11
188,189,189,Brendan Steele,74,12.04,108,13
189,190,190,Chris Stroud,81,11.76,119,14
190,191,191,Richy Werenski,98,11.19,134,15
191,192,192,Steve Wheatcroft,60,10.2,98,10
192,193,193,Zecheng Dou,53,8.45,71,6
