,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
55,T53,T53,Marc Leishman,93,7.18,646,90
56,57,57,Patrick Rodgers,97,7.16,666,93
57,T58,T58,Beau Hossler,104,7.15,744,104
58,T58,T58,Matt Jones,70,7.15,443,62
59,T60,T60,John Huh,94,7.14,643,90
60,T60,T60,Ryan Palmer,69,7.14,450,63
61,T60,T60,Sam Saunders,80,7.14,528,74
62,63,63,Alex Noren,67,7.13,428,60
63,64,64,Jordan Spieth,81,7.12,541,76
64,T65,T65,Anirban Lahiri,82,7.11,583,82
65,T65,T65,Vaughn Taylor,83,7.11,562,79
66,67,67,Hideki Matsuyama,75,7.1,511,72
67,T68,T68,Nicholas Lindheim,77,7.09,489,69
68,T68,T68,Chez Reavie,93,7.09,610,86
69,T70,T70,Matt Atkins,56,7.08,368,52
70,T70,T70,Bryson DeChambeau,93,7.08,658,93
71,T70,T70,Retief Goosen,60,7.08,368,52
72,T70,T70,Sean O'Hair,67,7.08,446,63
73,74,74,J.T. Poston,73,7.07,502,71
74,T75,T75,Kelly Kraft,94,7.05,649,92
75,T75,T75,Aaron Wise,90,7.05,620,88
76,T77,T77,J.B. Holmes,77,7.04,528,75
77,T77,T77,Louis Oosthuizen,62,7.04,380,54
78,T79,T79,Talor Gooch,78,7.03,506,72
79,T79,T79,Billy Hurley III,70,7.03,450,64
80,T79,T79,Hunter Mahan,67,7.03,443,63
81,T79,T79,Xander Schauffele,96,7.03,654,93
82,T83,T83,Chris Kirk,108,7.02,744,106
83,T83,T83,Tyrone Van Aswegen,101,7.02,653,93
84,T85,T85,Brian Harman,94,7.01,631,90
85,T85,T85,Si Woo Kim,108,7.01,729,104
86,T87,T87,Kiradech Aphibarnrat,51,7.0,322,46
87,T87,T87,Aaron Baddeley,84,7.0,546,78
88,T87,T87,Graeme McDowell,67,7.0,413,59
89,T87,T87,Jon Rahm,71,7.0,462,66
90,T91,T91,Paul Casey,74,6.99,496,71
91,T91,T91,Ben Silverman,90,6.99,587,84
92,T91,T91,Brian Stuard,103,6.99,678,97
93,T94,T94,Charley Hoffman,87,6.98,558,80
94,T94,T94,Sung Kang,89,6.98,593,85
95,T96,T96,Rory Sabbatini,91,6.97,620,89
96,T96,T96,Steve Wheatcroft,60,6.97,404,58
97,T98,T98,Joel Dahmen,93,6.96,592,85
98,T98,T98,Tony Finau,105,6.96,682,98
99,T98,T98,Kevin Kisner,89,6.96,543,78
100,T101,T101,Jonas Blixt,67,6.95,424,61
101,T101,T101,Ryan Moore,78,6.95,542,78
102,T103,T103,Roberto Díaz,72,6.94,472,68
103,T103,T103,Chesson Hadley,103,6.94,687,99
104,T105,T105,Brice Garnett,99,6.92,657,95
105,T105,T105,Shawn Stefani,76,6.92,512,74
106,107,107,Conrad Shindler,60,6.91,387,56
107,T108,T108,Matt Every,79,6.88,516,75
108,T108,T108,Scott Stallings,96,6.88,619,90
109,T108,T108,Peter Uihlein,83,6.88,537,78
110,111,111,Martin Flores,92,6.87,591,86
111,T112,T112,Zac Blair,64,6.86,398,58
112,T112,T112,Tommy Fleetwood,73,6.86,453,66
113,T112,T112,Robert Garrigus,80,6.86,521,76
114,T112,T112,Denny McCarthy,71,6.86,432,63
115,T112,T112,Trey Mullinax,75,6.86,473,69
116,T117,T117,Branden Grace,67,6.84,438,64
117,T117,T117,Ian Poulter,73,6.84,438,64
118,T117,T117,Kevin Tway,110,6.84,711,104
119,120,120,Andrew Landry,82,6.83,546,80
120,T121,T121,Scott Brown,102,6.81,667,98
121,T121,T121,Rafa Cabrera Bello,75,6.81,477,70
122,T121,T121,Jason Dufner,71,6.81,436,64
123,T121,T121,Satoshi Kodaira,51,6.81,327,48
124,T121,T121,Rod Pampling,62,6.81,395,58
125,T121,T121,Andrew Putnam,97,6.81,606,89
126,T121,T121,Jhonattan Vegas,92,6.81,606,89
127,T128,T128,Ryan Armour,109,6.8,728,107
128,T128,T128,Chad Campbell,87,6.8,537,79
129,T128,T128,David Hearn,66,6.8,408,60
130,T128,T128,Nick Taylor,94,6.8,612,90
131,132,132,Billy Horschel,86,6.79,557,82
132,133,133,Lanto Griffin,80,6.78,502,74
133,T134,T134,Ryan Blaum,81,6.77,528,78
134,T134,T134,William McGirt,84,6.77,528,78
135,T134,T134,Nick Watney,94,6.77,609,90
136,137,137,Kevin Chappell,77,6.76,500,74
137,T138,T138,Byeong Hun An,86,6.75,567,84
138,T138,T138,Pat Perez,82,6.75,506,75
139,T138,T138,Ethan Tracy,72,6.75,459,68
140,141,141,Kyle Thompson,50,6.74,310,46
141,142,142,Richy Werenski,98,6.73,619,92
142,T143,T143,Daniel Berger,81,6.72,511,76
143,T143,T143,Adam Hadwin,92,6.72,598,89
144,T143,T143,James Hahn,85,6.72,551,82
145,T143,T143,Tyrrell Hatton,58,6.72,363,54
146,T143,T143,Cameron Percy,56,6.72,336,50
147,148,148,Bubba Watson,90,6.71,530,79
148,149,149,Fabián Gómez,88,6.7,563,84
149,150,150,Lucas Glover,65,6.69,408,61
150,T151,T151,Bill Haas,76,6.68,494,74
151,T151,T151,Mackenzie Hughes,80,6.68,508,76
152,153,153,Cameron Tringale,67,6.67,420,63
153,154,154,Harold Varner III,91,6.65,592,89
154,T155,T155,Nate Lashley,51,6.64,312,47
155,T155,T155,Brett Stegmaier,67,6.64,405,61
156,T157,T157,Patton Kizzire,92,6.61,588,89
157,T157,T157,Keith Mitchell,99,6.61,641,97
158,T159,T159,Jonathan Byrd,70,6.6,409,62
159,T159,T159,Stephan Jaeger,81,6.6,495,75
160,T159,T159,Xinjun Zhang,81,6.6,495,75
161,162,162,Tom Lovelady,87,6.59,534,81
162,T163,T163,Blayne Barber,69,6.58,441,67
163,T163,T163,Jason Kokrak,99,6.58,651,99
164,165,165,J.J. Spaun,85,6.57,519,79
165,T166,T166,Patrick Cantlay,87,6.56,525,80
166,T166,T166,Luke List,98,6.56,623,95
167,T166,T166,Francesco Molinari,73,6.56,459,70
168,T169,T169,Zecheng Dou,53,6.55,321,49
169,T169,T169,Charles Howell III,104,6.55,655,100
170,T169,T169,Robert Streb,78,6.55,485,74
171,172,172,Michael Thompson,62,6.53,379,58
172,T173,T173,Stewart Cink,87,6.52,567,87
173,T173,T173,Russell Knox,94,6.52,587,90
174,T175,T175,Corey Conners,97,6.44,599,93
175,T175,T175,Scott Piercy,84,6.44,515,80
176,T175,T175,Sam Ryder,82,6.44,515,80
177,178,178,Bronson Burgoon,69,6.42,443,69
178,179,179,Hudson Swafford,73,6.4,429,67
179,180,180,Keegan Bradley,98,6.39,594,93
180,T181,T181,Adam Scott,78,6.38,498,78
181,T181,T181,Kyle Stanley,93,6.38,561,88
182,T183,T183,Shane Lowry,64,6.36,356,56
183,T183,T183,Adam Schenk,86,6.36,509,80
184,T185,T185,Russell Henley,77,6.34,469,74
185,T185,T185,C.T. Pan,104,6.34,621,98
186,187,187,Gary Woodland,96,6.29,572,91
187,188,188,Kevin Streelman,94,6.27,577,92
188,189,189,Tyler Duncan,97,6.23,579,93
189,190,190,Andrew Yun,51,6.11,275,45
190,191,191,Brendan Steele,74,6.1,409,67
191,192,192,Henrik Stenson,60,6.05,339,56
192,193,193,J.J. Henry,81,5.96,447,75
