,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
181,182,182,Adam Schenk,33.76,79,234
182,183,183,Tom Lovelady,33.73,85,252
183,184,184,Sung Kang,33.7,91,270
184,T185,T185,Jonathan Byrd,33.33,48,144
185,T185,T185,Tyler Duncan,33.33,90,270
186,T185,T185,Adam Hadwin,33.33,120,360
187,T185,T185,Kevin Streelman,33.33,120,360
188,189,189,Hudson Swafford,32.48,76,234
189,190,190,Michael Thompson,32.32,64,198
190,191,191,Zac Blair,32.22,58,180
191,192,192,Denny McCarthy,31.82,63,198
192,193,193,Henrik Stenson,29.91,70,234
