,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
125,T116,T116,"Ted Potter, Jr.",87,1.2
126,T116,T116,Ian Poulter,73,1.2
127,T116,T116,Charl Schwartzel,65,1.2
128,T116,T116,Conrad Shindler,60,1.2
129,T116,T116,Robert Streb,78,1.2
130,T116,T116,Brian Stuard,103,1.2
131,T116,T116,Hudson Swafford,73,1.2
132,T116,T116,Nick Taylor,94,1.2
133,T116,T116,Ethan Tracy,72,1.2
134,T116,T116,Jhonattan Vegas,92,1.2
135,T116,T116,Richy Werenski,98,1.2
136,T137,T137,Scott Brown,102,1.1
137,T137,T137,Tyler Duncan,97,1.1
138,T137,T137,Brice Garnett,99,1.1
139,T137,T137,Mackenzie Hughes,80,1.1
140,T137,T137,John Huh,94,1.1
141,T137,T137,Stephan Jaeger,81,1.1
142,T137,T137,Michael Kim,74,1.1
143,T137,T137,Keith Mitchell,99,1.1
144,T137,T137,Rob Oppenheim,74,1.1
145,T137,T137,Martin Piller,79,1.1
146,T137,T137,Cameron Smith,85,1.1
147,T137,T137,Brendan Steele,74,1.1
148,T137,T137,Shawn Stefani,76,1.1
149,T137,T137,Kevin Streelman,94,1.1
150,T137,T137,Vaughn Taylor,83,1.1
151,T137,T137,Steve Wheatcroft,60,1.1
152,T137,T137,Xinjun Zhang,81,1.1
153,T154,T154,Matt Atkins,56,1.0
154,T154,T154,Aaron Baddeley,84,1.0
155,T154,T154,Jonas Blixt,67,1.0
156,T154,T154,Bronson Burgoon,69,1.0
157,T154,T154,Zecheng Dou,53,1.0
158,T154,T154,Fabián Gómez,88,1.0
159,T154,T154,Talor Gooch,78,1.0
160,T154,T154,Kelly Kraft,94,1.0
161,T154,T154,Danny Lee,88,1.0
162,T154,T154,Marc Leishman,93,1.0
163,T154,T154,Peter Malnati,87,1.0
164,T154,T154,Ryan Moore,78,1.0
165,T154,T154,Sean O'Hair,67,1.0
166,T154,T154,Ryan Palmer,69,1.0
167,T154,T154,C.T. Pan,104,1.0
168,T154,T154,Sam Saunders,80,1.0
169,T154,T154,J.J. Spaun,85,1.0
170,T154,T154,Chris Stroud,81,1.0
171,T154,T154,Cameron Tringale,67,1.0
172,T154,T154,Bubba Watson,90,1.0
173,T174,T174,Paul Casey,74,0.9
174,T174,T174,Bud Cauley,55,0.9
175,T174,T174,Ben Crane,65,0.9
176,T174,T174,J.J. Henry,81,0.9
177,T174,T174,Nate Lashley,51,0.9
178,T174,T174,Rod Pampling,62,0.9
179,T174,T174,D.A. Points,63,0.9
180,T174,T174,Daniel Summerhays,51,0.9
181,T182,T182,Matt Every,79,0.8
182,T182,T182,Robert Garrigus,80,0.8
183,T182,T182,Sung Kang,89,0.8
184,T182,T182,Cameron Percy,56,0.8
185,T182,T182,Scott Piercy,84,0.8
186,T182,T182,Tyrone Van Aswegen,101,0.8
187,T182,T182,Andrew Yun,51,0.8
188,T189,T189,Satoshi Kodaira,51,0.7
189,T189,T189,Louis Oosthuizen,62,0.7
190,191,191,Retief Goosen,60,0.6
191,T192,T192,Jonathan Byrd,70,0.4
192,T192,T192,Kyle Thompson,50,0.4
