,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
50,T50,T50,Tommy Fleetwood,73,"11' 0""",2279.25,207
51,T50,T50,Talor Gooch,78,"11' 0""",1999.5,182
52,T50,T50,Henrik Stenson,60,"11' 0""",1462.0,133
53,T54,T54,Stewart Cink,87,"10' 11""",2288.667,210
54,T54,T54,Cody Gribble,71,"10' 11""",1853.75,170
55,T54,T54,Brandon Harkins,101,"10' 11""",3194.667,292
56,T54,T54,Tyrrell Hatton,58,"10' 11""",1335.75,122
57,T54,T54,Billy Hurley III,70,"10' 11""",1791.3329999999999,164
58,T54,T54,Matt Kuchar,88,"10' 11""",2333.0,213
59,T54,T54,Rory Sabbatini,91,"10' 11""",2646.083,242
60,T54,T54,Daniel Summerhays,51,"10' 11""",1161.333,106
61,T54,T54,Johnson Wagner,75,"10' 11""",1894.3329999999999,174
62,T54,T54,Nick Watney,94,"10' 11""",2813.25,258
63,T64,T64,Brian Gay,103,"10' 10""",3407.667,315
64,T64,T64,Stephan Jaeger,81,"10' 10""",2053.167,189
65,T64,T64,Shane Lowry,64,"10' 10""",1730.25,160
66,T64,T64,Robert Streb,78,"10' 10""",1938.5829999999999,179
67,T68,T68,Ricky Barnes,65,"10' 9""",1715.75,159
68,T68,T68,Rafa Cabrera Bello,75,"10' 9""",1763.0,164
69,T68,T68,Zecheng Dou,53,"10' 9""",1072.25,100
70,T68,T68,Tony Finau,105,"10' 9""",3142.583,293
71,T68,T68,Fabián Gómez,88,"10' 9""",2228.167,208
72,T68,T68,Chris Kirk,108,"10' 9""",3420.417,317
73,T68,T68,J.T. Poston,73,"10' 9""",2067.25,192
74,T75,T75,Chad Campbell,87,"10' 8""",2092.5,196
75,T75,T75,Martin Flores,92,"10' 8""",2358.333,221
76,T75,T75,Charley Hoffman,87,"10' 8""",2245.167,211
77,T75,T75,Anirban Lahiri,82,"10' 8""",2190.333,205
78,T75,T75,Hideki Matsuyama,75,"10' 8""",2205.25,206
79,T75,T75,Graeme McDowell,67,"10' 8""",1479.8329999999999,139
80,T75,T75,Jonathan Randolph,71,"10' 8""",1762.75,165
81,T75,T75,Ethan Tracy,72,"10' 8""",1783.4170000000001,167
82,T75,T75,Gary Woodland,96,"10' 8""",2573.833,242
83,T75,T75,Xinjun Zhang,81,"10' 8""",1762.5,165
84,T85,T85,Mackenzie Hughes,80,"10' 7""",2288.833,217
85,T85,T85,Patrick Rodgers,97,"10' 7""",2353.5,223
86,T85,T85,Webb Simpson,95,"10' 7""",2886.833,272
87,T85,T85,Kevin Tway,110,"10' 7""",2909.333,274
88,T85,T85,Jimmy Walker,81,"10' 7""",2145.583,203
89,T85,T85,Aaron Wise,90,"10' 7""",3094.5,293
90,T91,T91,Zac Blair,64,"10' 6""",1544.5829999999999,147
91,T91,T91,Keegan Bradley,98,"10' 6""",2630.917,251
92,T91,T91,Joel Dahmen,93,"10' 6""",2317.917,221
93,T91,T91,James Hahn,85,"10' 6""",2267.5,216
94,T91,T91,Andrew Putnam,97,"10' 6""",2585.083,246
95,T91,T91,Chez Reavie,93,"10' 6""",2086.583,198
96,T91,T91,Brian Stuard,103,"10' 6""",2855.75,273
97,T98,T98,Aaron Baddeley,84,"10' 5""",2057.833,197
98,T98,T98,Scott Brown,102,"10' 5""",2494.417,239
99,T98,T98,Bronson Burgoon,69,"10' 5""",1910.25,183
100,T98,T98,Corey Conners,97,"10' 5""",2549.583,245
101,T98,T98,Austin Cook,107,"10' 5""",3238.333,312
102,T98,T98,Rickie Fowler,74,"10' 5""",2177.25,209
103,T98,T98,Brice Garnett,99,"10' 5""",2425.833,233
104,T98,T98,Charles Howell III,104,"10' 5""",2458.417,236
105,T98,T98,Troy Merritt,89,"10' 5""",2492.0,239
106,T98,T98,Ian Poulter,73,"10' 5""",1660.5,160
107,T98,T98,Sam Saunders,80,"10' 5""",2334.583,225
108,T98,T98,Hudson Swafford,73,"10' 5""",1648.8329999999999,158
109,T110,T110,Abraham Ancer,98,"10' 4""",2776.333,268
110,T110,T110,Tom Hoge,101,"10' 4""",2845.083,276
111,T110,T110,Patton Kizzire,92,"10' 4""",2592.583,250
112,T110,T110,David Lingmerth,82,"10' 4""",2348.083,228
113,T110,T110,Jamie Lovemark,92,"10' 4""",2628.25,254
114,T110,T110,Hunter Mahan,67,"10' 4""",1777.6670000000001,172
115,T110,T110,Sam Ryder,82,"10' 4""",2419.0,234
116,T110,T110,Ollie Schniederjans,91,"10' 4""",2662.833,257
117,T110,T110,Shawn Stefani,76,"10' 4""",1923.8329999999999,186
118,T110,T110,Vaughn Taylor,83,"10' 4""",2431.667,235
119,T110,T110,Jhonattan Vegas,92,"10' 4""",1914.75,185
120,T110,T110,Richy Werenski,98,"10' 4""",2293.5,222
121,T122,T122,Bud Cauley,55,"10' 3""",1325.6670000000001,129
122,T122,T122,Alex Cejka,77,"10' 3""",1884.25,184
123,T122,T122,Kevin Chappell,77,"10' 3""",2080.167,203
124,T122,T122,Ben Crane,65,"10' 3""",1456.0,142
125,T122,T122,Chesson Hadley,103,"10' 3""",3153.167,307
126,T122,T122,John Huh,94,"10' 3""",2762.25,270
127,T122,T122,Kelly Kraft,94,"10' 3""",2235.833,219
128,T122,T122,Ben Martin,64,"10' 3""",1835.1670000000001,179
129,T122,T122,Trey Mullinax,75,"10' 3""",1869.3329999999999,182
130,T122,T122,Martin Piller,79,"10' 3""",1865.9170000000001,182
131,T122,T122,"Ted Potter, Jr.",87,"10' 3""",2441.917,239
132,T122,T122,Nick Taylor,94,"10' 3""",2211.917,216
133,T134,T134,Jonas Blixt,67,"10' 2""",1397.5,138
134,T134,T134,Lanto Griffin,80,"10' 2""",1925.9170000000001,189
135,T134,T134,Satoshi Kodaira,51,"10' 2""",1080.25,106
136,T134,T134,Danny Lee,88,"10' 2""",2272.917,224
137,T134,T134,Peter Malnati,87,"10' 2""",2619.75,257
138,T134,T134,J.J. Spaun,85,"10' 2""",2394.417,235
139,T134,T134,Steve Wheatcroft,60,"10' 2""",1416.0,139
140,T141,T141,Dominic Bozzelli,65,"10' 1""",1901.25,188
141,T141,T141,Tyler Duncan,97,"10' 1""",2587.667,256
142,T141,T141,Retief Goosen,60,"10' 1""",1042.25,103
143,T141,T141,J.J. Henry,81,"10' 1""",1915.0829999999999,190
144,T141,T141,Luke List,98,"10' 1""",2317.333,229
145,T141,T141,Sean O'Hair,67,"10' 1""",1721.0829999999999,170
146,T141,T141,Cameron Smith,85,"10' 1""",1910.4170000000001,190
147,T141,T141,Tyrone Van Aswegen,101,"10' 1""",2522.917,251
148,T141,T141,Tiger Woods,68,"10' 1""",2145.333,213
149,T150,T150,Rod Pampling,62,"10' 0""",1281.833,128
150,T150,T150,Jon Rahm,71,"10' 0""",1804.5829999999999,181
151,T150,T150,Charl Schwartzel,65,"10' 0""",1292.917,129
152,T150,T150,Chris Stroud,81,"10' 0""",1781.1670000000001,178
153,T154,T154,Byeong Hun An,86,"9' 11""",2135.917,215
154,T154,T154,Jason Day,75,"9' 11""",1793.3329999999999,181
155,T154,T154,Bryson DeChambeau,93,"9' 11""",2876.5,290
156,T154,T154,Billy Horschel,86,"9' 11""",2716.417,275
157,T154,T154,Sung Kang,89,"9' 11""",1960.9170000000001,198
158,T154,T154,Rory McIlroy,64,"9' 11""",1773.6670000000001,179
159,T154,T154,Keith Mitchell,99,"9' 11""",2610.167,263
160,T161,T161,Daniel Berger,81,"9' 10""",1915.5829999999999,194
161,T161,T161,Nate Lashley,51,"9' 10""",1014.3330000000001,103
162,T161,T161,Phil Mickelson,90,"9' 10""",2653.667,271
163,T161,T161,Francesco Molinari,73,"9' 10""",1874.5,190
164,T161,T161,Cameron Percy,56,"9' 10""",1326.5829999999999,135
165,T161,T161,Justin Rose,70,"9' 10""",1985.9170000000001,202
166,T161,T161,Jordan Spieth,81,"9' 10""",2382.083,242
167,T168,T168,J.B. Holmes,77,"9' 9""",2072.083,212
168,T168,T168,Dustin Johnson,77,"9' 9""",2503.333,256
169,T168,T168,Brooks Koepka,64,"9' 9""",1869.3329999999999,191
170,T168,T168,Kevin Streelman,94,"9' 9""",2388.333,245
171,T172,T172,Matt Atkins,56,"9' 8""",1102.417,114
172,T172,T172,Branden Grace,67,"9' 8""",1395.9170000000001,145
173,T172,T172,Ryan Moore,78,"9' 8""",2010.25,208
174,T172,T172,Xander Schauffele,96,"9' 8""",2417.0,249
175,176,176,Marc Leishman,93,"9' 7""",2404.5,250
176,T177,T177,Patrick Cantlay,87,"9' 6""",2121.417,223
177,T177,T177,Matt Every,79,"9' 6""",1697.0,178
178,T177,T177,Robert Garrigus,80,"9' 6""",2010.0829999999999,211
179,T177,T177,Si Woo Kim,108,"9' 6""",2350.5,247
180,T177,T177,Grayson Murray,72,"9' 6""",1762.1670000000001,186
181,T177,T177,C.T. Pan,104,"9' 6""",2524.167,265
182,T177,T177,Adam Scott,78,"9' 6""",1970.5829999999999,208
183,184,184,Brendan Steele,74,"9' 5""",1413.25,150
184,T185,T185,Louis Oosthuizen,62,"9' 4""",1264.0,135
185,T185,T185,Justin Thomas,91,"9' 4""",2511.5,268
186,T187,T187,Jonathan Byrd,70,"9' 3""",1330.25,144
187,T187,T187,Patrick Reed,94,"9' 3""",1819.5,197
188,T189,T189,Ryan Palmer,69,"9' 2""",1808.75,198
189,T189,T189,Kyle Thompson,50,"9' 2""",941.8330000000001,103
190,191,191,Scott Piercy,84,"9' 1""",1976.4170000000001,217
191,192,192,Bubba Watson,90,"9' 0""",2022.6670000000001,225
192,193,193,Paul Casey,74,"8' 11""",1429.3329999999999,161
