,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
101,102,102,Webb Simpson,94,7.45,14.0,188,+0.21
102,103,103,Cameron Beckman,87,7.41,12.0,162,+0.08
103,104,104,Mathew Goggin,76,7.35,10.0,136,+0.10
104,105,105,Y.E. Yang,83,7.14,11.0,154,-0.09
105,106,106,Chad Campbell,90,7.05,11.0,156,+0.36
106,107,107,Sean O'Hair,80,7.03,9.0,128,+0.33
107,108,108,Jeff Maggert,79,6.96,11.0,158,+0.09
108,109,109,Bill Lunde,83,6.79,11.0,162,E
109,110,110,Rod Pampling,72,6.72,9.0,134,E
110,111,111,Andres Romero,58,6.67,6.0,90,+0.33
111,112,112,Peter Tomasulo,61,6.6,7.0,106,+0.29
112,113,113,Aaron Baddeley,66,6.56,8.0,122,-0.50
113,114,114,Woody Austin,84,6.55,11.0,168,-0.18
114,T115,T115,Will MacKenzie,69,6.52,9.0,138,+0.22
115,T115,T115,Ian Poulter,59,6.52,6.0,92,E
116,T115,T115,Boo Weekley,79,6.52,9.0,138,+0.33
117,118,118,Ted Purdy,101,6.45,12.0,186,+0.17
118,119,119,Brendon de Jonge,90,6.4,11.0,172,+0.18
119,120,120,Ricky Barnes,67,6.36,7.0,110,+0.29
120,121,121,John Rollins,92,6.25,11.0,176,-0.18
121,122,122,Matt Jones,56,6.12,6.0,98,-0.17
122,123,123,Jerry Kelly,90,6.1,10.0,164,E
123,124,124,J.J. Henry,97,6.04,11.0,182,E
124,125,125,David Duval,56,6.0,6.0,100,-0.17
125,T126,T126,Rocco Mediate,79,5.97,8.0,134,-0.25
126,T126,T126,Steve Stricker,81,5.97,8.0,134,-0.25
127,128,128,Tim Herron,87,5.75,10.0,174,+0.40
128,T129,T129,Tag Ridings,50,5.68,5.0,88,+0.80
129,T129,T129,Adam Scott,53,5.68,5.0,88,+0.60
130,131,131,Geoff Ogilvy,78,5.65,7.0,124,-0.14
131,132,132,Retief Goosen,74,5.56,7.0,126,+0.71
132,T133,T133,Davis Love III,89,5.42,9.0,166,+0.11
133,T133,T133,Joe Ogilvie,85,5.42,9.0,166,+0.22
134,T135,T135,Matt Bettencourt,98,5.32,10.0,188,+0.20
135,T135,T135,Leif Olson,51,5.32,5.0,94,E
136,T137,T137,Charles Howell III,99,5.06,9.0,178,+0.22
137,T137,T137,Kenny Perry,92,5.06,8.0,158,-0.25
138,139,139,James Nitties,86,5.0,8.0,160,+0.13
139,140,140,Nicholas Thompson,96,4.79,9.0,188,+0.22
140,141,141,Jonathan Byrd,89,4.71,8.0,170,E
141,142,142,Marc Leishman,91,4.6,8.0,174,+0.25
142,T143,T143,J.B. Holmes,74,4.55,6.0,132,+0.33
143,T143,T143,Martin Laird,72,4.55,6.0,132,+0.50
144,145,145,Greg Owen,97,4.49,8.0,178,-0.13
145,146,146,Stuart Appleby,79,4.41,6.0,136,-0.17
146,T147,T147,Vijay Singh,71,4.39,5.0,114,+0.20
147,T147,T147,Charles Warren,63,4.39,5.0,114,+0.40
148,149,149,Ernie Els,70,4.31,5.0,116,E
149,150,150,Kevin Streelman,97,4.3,8.0,186,-0.25
150,151,151,Stewart Cink,79,3.97,5.0,126,-0.20
151,152,152,Ryan Palmer,78,3.85,6.0,156,E
152,153,153,Jason Day,61,3.77,4.0,106,+0.50
153,154,154,Scott Piercy,85,3.7,6.0,162,+0.50
154,T155,T155,Hunter Mahan,94,3.66,6.0,164,+0.33
155,T155,T155,Chris Stroud,88,3.66,6.0,164,-0.17
156,157,157,Phil Mickelson,66,3.64,4.0,110,+0.25
157,158,158,Jason Gore,74,3.62,5.0,138,E
158,159,159,Kevin Sutherland,96,3.61,6.0,166,+0.50
159,160,160,Jeff Overton,92,3.57,6.0,168,+0.17
160,161,161,Dustin Johnson,85,3.38,5.0,148,-0.40
161,T162,T162,Robert Allenby,71,3.33,4.0,120,E
162,T162,T162,Steve Marino,98,3.33,6.0,180,-0.17
163,164,164,Camilo Villegas,76,3.28,4.0,122,+0.25
164,165,165,Michael Letzig,96,3.26,6.0,184,+0.33
165,166,166,Anthony Kim,76,3.13,4.0,128,E
166,167,167,John Senden,100,3.06,6.0,196,E
167,168,168,Tiger Woods,64,2.88,3.0,104,-0.67
168,169,169,Bill Haas,91,2.87,5.0,174,E
169,T170,T170,Daniel Chopra,89,2.81,5.0,178,+0.20
170,T170,T170,Harrison Frazar,93,2.81,5.0,178,+0.40
171,172,172,Troy Matteson,95,2.75,5.0,182,+0.20
172,T173,T173,Ángel Cabrera,55,2.38,2.0,84,E
173,T173,T173,Bubba Watson,73,2.38,3.0,126,+0.67
174,175,175,Lucas Glover,93,2.3,4.0,174,+0.25
175,176,176,Bo Van Pelt,100,2.22,4.0,180,-0.25
176,177,177,Nick Watney,86,1.97,3.0,152,-0.67
177,178,178,John Merrick,91,1.95,3.0,154,+0.67
178,179,179,Fred Couples,54,1.92,2.0,104,E
179,180,180,Ryan Moore,89,1.85,3.0,162,+1.00
180,181,181,Charley Hoffman,97,1.58,3.0,190,+1.00
181,182,182,Gary Woodland,53,1.16,1.0,86,+2.00
182,183,183,Robert Garrigus,83,0.63,1.0,158,E
183,184,184,Sergio Garcia,59,0.0,,92,E
