,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
44,45,45,Stewart Cink,79,28.43,236,830,-0.08900000000000001
45,46,46,Charles Howell III,99,28.32,328,1158,-0.18600000000000003
46,47,47,Ricky Barnes,67,28.29,202,714,-0.193
47,48,48,Peter Tomasulo,61,28.17,180,639,-0.19399999999999998
48,49,49,Retief Goosen,74,27.82,217,780,-0.134
49,50,50,Nicholas Thompson,96,27.77,336,1210,-0.182
50,51,51,Bill Lunde,83,27.74,289,1042,-0.183
51,52,52,Boo Weekley,79,27.03,246,910,-0.13
52,53,53,Tim Herron,87,27.02,304,1125,-0.188
53,54,54,J.J. Henry,97,26.96,316,1172,-0.203
54,55,55,Bill Haas,91,26.67,304,1140,-0.21100000000000002
55,56,56,Michael Letzig,96,25.88,309,1194,-0.162
56,57,57,D.J. Trahan,96,25.85,289,1118,-0.29100000000000004
57,58,58,John Senden,100,25.78,331,1284,-0.239
58,59,59,Bo Van Pelt,100,25.66,292,1138,-0.16399999999999998
59,60,60,Padraig Harrington,66,25.3,170,672,-0.188
60,61,61,Chad Campbell,90,25.15,249,990,-0.19699999999999998
61,62,62,John Merrick,91,25.05,238,950,-0.20600000000000002
62,63,63,Robert Allenby,71,24.62,193,784,-0.109
63,T64,T64,Stuart Appleby,79,24.5,222,906,-0.131
64,T64,T64,Brian Vranesh,51,24.5,147,600,-0.129
65,66,66,Kevin Stadler,65,24.34,183,752,-0.19699999999999998
66,67,67,James Nitties,86,24.03,255,1061,-0.231
67,68,68,Mathew Goggin,76,23.65,197,833,-0.147
68,69,69,Jason Gore,74,23.64,204,863,-0.172
69,70,70,Joe Ogilvie,85,23.6,252,1068,-0.175
70,71,71,Brendon de Jonge,90,23.08,253,1096,-0.126
71,72,72,Jeff Maggert,79,22.96,233,1015,-0.146
72,73,73,Pat Perez,74,22.63,196,866,-0.24
73,74,74,Y.E. Yang,83,22.6,221,978,-0.258
74,75,75,Aaron Baddeley,66,22.41,182,812,-0.253
75,76,76,Greg Owen,97,22.36,256,1145,-0.21100000000000002
76,77,77,Carl Pettersson,86,22.35,232,1038,-0.259
77,78,78,David Duval,56,22.19,136,613,-0.154
78,79,79,Ernie Els,70,22.11,168,760,-0.214
79,T80,T80,George McNeill,82,22.04,233,1057,-0.262
80,T80,T80,Rod Pampling,72,22.04,197,894,-0.254
81,82,82,Steve Lowery,83,22.01,236,1072,-0.11900000000000001
82,83,83,Tommy Armour III,58,21.3,154,723,-0.14300000000000002
83,84,84,Jarrod Lyle,65,21.09,147,697,-0.048
84,85,85,Brad Adamonis,70,20.99,178,848,-0.146
85,86,86,Will MacKenzie,69,20.98,179,853,-0.11199999999999999
86,87,87,Chris Stroud,88,20.89,221,1058,-0.29
87,88,88,Brian Bateman,55,20.63,138,669,-0.094
88,89,89,Michael Allen,73,20.62,167,810,-0.204
89,90,90,Jimmy Walker,74,20.54,183,891,-0.284
90,91,91,Stephen Ames,77,20.45,162,792,-0.327
91,92,92,Webb Simpson,94,20.18,245,1214,-0.114
92,93,93,Derek Fathauer,63,20.0,142,710,-0.077
93,94,94,Kevin Sutherland,96,19.98,203,1016,-0.163
94,95,95,Johnson Wagner,81,19.46,201,1033,-0.254
95,96,96,Ian Poulter,59,19.39,114,588,-0.289
96,97,97,Kris Blanks,60,19.3,126,653,-0.19
97,98,98,Brett Quigley,92,19.21,200,1041,-0.295
98,99,99,Matt Weibring,65,19.14,147,768,-0.22399999999999998
99,100,100,Mark Calcavecchia,72,18.84,163,865,-0.08
100,101,101,Jason Dufner,90,18.73,203,1084,-0.212
101,102,102,Freddie Jacobson,83,18.59,190,1022,-0.226
102,103,103,Cameron Beckman,87,18.58,194,1044,-0.124
103,104,104,Justin Rose,71,18.55,148,798,-0.27
104,105,105,Steve Elkington,70,18.28,157,859,-0.21
105,106,106,Matt Kuchar,82,18.22,180,988,-0.222
106,107,107,Scott Sterling,51,18.05,100,554,-0.13
107,108,108,Heath Slocum,95,17.97,212,1180,-0.179
108,109,109,Kirk Triplett,60,17.89,136,760,-0.044000000000000004
109,110,110,Eric Axley,71,17.46,143,819,-0.161
110,111,111,Rocco Mediate,79,17.32,159,918,-0.094
111,112,112,Casey Wittenberg,71,17.2,129,750,-0.147
112,113,113,Nathan Green,104,17.02,218,1281,-0.193
113,114,114,Vaughn Taylor,88,16.61,183,1102,-0.23
114,115,115,Mark Wilson,99,16.6,203,1223,-0.20199999999999999
115,116,116,Rich Beem,77,16.54,133,804,-0.278
116,T117,T117,Billy Mayfair,83,16.13,155,961,-0.155
117,T117,T117,Steve Stricker,81,16.13,139,862,-0.252
118,119,119,Greg Chalmers,85,16.01,158,987,-0.266
119,T120,T120,K.J. Choi,65,15.81,111,702,-0.18
120,T120,T120,Steve Flesch,77,15.81,138,873,-0.07200000000000001
121,T122,T122,Parker McLachlin,71,15.71,147,936,-0.23800000000000002
122,T122,T122,David Toms,98,15.71,175,1114,-0.263
123,124,124,Jay Williamson,69,15.62,124,794,-0.218
124,125,125,Tim Petrovic,97,15.22,182,1196,-0.28
125,126,126,Brian Davis,103,15.15,192,1267,-0.21899999999999997
126,127,127,Charlie Wi,92,14.91,164,1100,-0.27399999999999997
127,128,128,Ken Duke,87,14.78,146,988,-0.267
128,129,129,Woody Austin,84,14.74,156,1058,-0.212
129,130,130,Ben Crane,93,14.72,164,1114,-0.262
130,131,131,Justin Leonard,95,14.54,153,1052,-0.235
131,132,132,Mike Weir,85,14.53,136,936,-0.081
132,133,133,Todd Hamilton,83,14.45,129,893,-0.054000000000000006
133,134,134,Scott McCarron,91,14.36,162,1128,-0.222
134,135,135,Kevin Na,91,14.31,155,1083,-0.32899999999999996
135,136,136,Jim Furyk,86,14.24,129,906,-0.341
136,137,137,Jason Bohn,88,14.1,161,1142,-0.18
137,138,138,Ben Curtis,63,13.98,92,658,-0.011000000000000001
138,139,139,Greg Kraft,51,13.89,80,576,-0.025
139,140,140,Zach Johnson,94,13.81,153,1108,-0.22899999999999998
140,141,141,Bob Heintz,59,13.8,98,710,-0.245
141,142,142,Kent Jones,73,13.76,117,850,-0.222
142,143,143,Patrick Sheehan,51,13.6,74,544,-0.081
143,144,144,Ryuji Imada,85,13.59,131,964,-0.191
144,145,145,Darron Stiles,52,13.48,79,586,-0.08900000000000001
145,146,146,D.A. Points,99,13.43,161,1199,-0.14300000000000002
146,147,147,David Mathis,82,13.36,128,958,-0.172
147,148,148,Cliff Kresge,78,13.1,122,931,-0.254
148,149,149,Briny Baird,89,13.07,131,1002,-0.183
149,150,150,Tim Clark,81,12.9,106,822,-0.292
150,151,151,Jerry Kelly,90,12.69,136,1072,-0.257
151,152,152,Joe Durant,62,12.5,81,648,-0.16
152,153,153,Bryce Molder,69,12.3,93,756,-0.10800000000000001
153,154,154,Aron Price,89,12.24,131,1070,-0.153
154,155,155,John Mallinger,90,12.2,120,984,-0.20800000000000002
155,156,156,Lee Janzen,74,12.16,103,847,-0.223
156,157,157,Alex Cejka,82,12.12,120,990,-0.192
157,158,158,Chris DiMarco,97,12.05,146,1212,-0.11599999999999999
158,159,159,Spencer Levin,75,11.83,110,930,-0.191
159,160,160,Scott Verplank,88,11.4,126,1105,-0.198
160,161,161,Chez Reavie,81,11.3,111,982,-0.171
161,162,162,Rick Price,54,11.23,64,570,0.016
162,163,163,Bob Estes,78,11.12,107,962,-0.336
163,164,164,Tom Pernice Jr.,82,11.06,115,1040,-0.252
164,165,165,Brandt Snedeker,81,11.01,100,908,-0.25
165,166,166,Colt Knost,71,10.93,85,778,-0.024
166,167,167,Jeff Klauk,97,10.39,127,1222,-0.244
167,168,168,Marc Turnesa,77,10.38,103,992,-0.039
168,169,169,Peter Lonard,86,10.18,109,1071,-0.083
169,170,170,Paul Goydos,79,9.47,86,908,-0.174
170,171,171,Glen Day,79,9.46,84,888,-0.25
171,172,172,Nick O'Hern,90,8.8,104,1182,-0.192
172,173,173,Luke Donald,79,8.67,74,854,-0.324
173,174,174,Jeff Quinney,78,8.59,85,989,-0.294
174,175,175,Chris Riley,77,8.57,80,934,-0.138
175,176,176,Richard Johnson,85,8.41,87,1034,-0.115
176,177,177,Brendon Todd,53,8.38,55,656,-0.018000000000000002
177,178,178,Tom Lehman,55,8.23,40,486,-0.1
178,179,179,Dean Wilson,81,8.11,79,974,-0.278
179,180,180,Mark Brooks,55,7.93,44,555,-0.159
180,181,181,Bart Bryant,58,7.33,53,723,-0.18899999999999997
181,182,182,Brian Gay,96,6.46,74,1146,-0.081
182,183,183,Brad Faxon,59,4.85,35,721,-0.22899999999999998
183,184,184,Corey Pavin,73,1.6,12,749,-0.083
