,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
33,34,34,Ben Curtis,63,17.93,118,658,+0.076
34,35,35,Paul Goydos,79,17.62,160,908,+0.106
35,36,36,Joe Durant,62,17.59,114,648,+0.114
36,37,37,Chris DiMarco,97,17.49,212,1212,+0.028
37,38,38,K.J. Choi,65,17.38,122,702,+0.049
38,39,39,Cliff Kresge,78,17.08,159,931,+0.063
39,40,40,Tim Petrovic,97,16.97,203,1196,+0.059
40,41,41,Ken Duke,87,16.9,167,988,+0.108
41,42,42,Lee Janzen,74,16.88,143,847,+0.084
42,43,43,Eric Axley,71,16.73,137,819,+0.190
43,T44,T44,Matt Kuchar,82,16.5,163,988,+0.012
44,T44,T44,Jay Williamson,69,16.5,131,794,+0.198
45,46,46,Nathan Green,104,16.47,211,1281,+0.100
46,47,47,John Mallinger,90,16.46,162,984,+0.062
47,48,48,Billy Mayfair,83,16.44,158,961,+0.063
48,49,49,D.A. Points,99,16.43,197,1199,+0.152
49,50,50,David Mathis,82,16.28,156,958,+0.090
50,51,51,Vaughn Taylor,88,16.24,179,1102,+0.112
51,52,52,Scott McCarron,91,16.22,183,1128,+0.109
52,53,53,Tim Clark,81,16.18,133,822,E
53,54,54,Matt Weibring,65,16.15,124,768,+0.056
54,55,55,Brian Vranesh,51,16.0,96,600,+0.229
55,56,56,Jimmy Walker,74,15.82,141,891,+0.057
56,57,57,Bob Heintz,59,15.77,112,710,+0.027
57,58,58,Mike Weir,85,15.6,146,936,-0.014
58,59,59,Scott Sterling,51,15.52,86,554,+0.047
59,60,60,Parker McLachlin,71,15.38,144,936,+0.146
60,61,61,Kevin Na,91,15.33,166,1083,+0.127
61,62,62,Michael Allen,73,15.19,123,810,+0.106
62,63,63,Justin Rose,71,15.16,121,798,+0.149
63,64,64,Bryce Molder,69,14.95,113,756,+0.088
64,65,65,Scott Verplank,88,14.93,165,1105,+0.097
65,66,66,Charlie Wi,92,14.91,164,1100,-0.030
66,67,67,Todd Hamilton,83,14.89,133,893,+0.143
67,68,68,David Duval,56,14.85,91,613,+0.165
68,69,69,Jim Furyk,86,14.79,134,906,E
69,70,70,Jason Dufner,90,14.76,160,1084,+0.081
70,71,71,Ben Crane,93,14.72,164,1114,+0.049
71,72,72,Zach Johnson,94,14.71,163,1108,+0.025
72,73,73,Justin Leonard,95,14.64,154,1052,-0.026
73,74,74,Cameron Beckman,87,14.56,152,1044,+0.112
74,75,75,Johnson Wagner,81,14.52,150,1033,+0.100
75,76,76,Freddie Jacobson,83,14.48,148,1022,+0.142
76,77,77,Jerry Kelly,90,14.37,154,1072,+0.045
77,78,78,Jason Bohn,88,14.36,164,1142,+0.043
78,79,79,Kirk Triplett,60,14.21,108,760,+0.130
79,80,80,Mark Wilson,99,14.06,172,1223,-0.012
80,81,81,J.J. Henry,97,13.99,164,1172,+0.067
81,82,82,Steve Elkington,70,13.97,120,859,+0.142
82,83,83,Derek Fathauer,63,13.94,99,710,+0.040
83,84,84,Steve Flesch,77,13.86,121,873,+0.099
84,85,85,Brian Bateman,55,13.75,92,669,+0.130
85,86,86,Rocco Mediate,79,13.73,126,918,+0.127
86,87,87,Brad Adamonis,70,13.68,116,848,+0.155
87,88,88,Will MacKenzie,69,13.6,116,853,-0.026
88,89,89,Brian Davis,103,13.58,172,1267,+0.041
89,90,90,Mathew Goggin,76,13.57,113,833,+0.150
90,91,91,Mark Calcavecchia,72,13.53,117,865,+0.171
91,92,92,Robert Allenby,71,13.52,106,784,+0.028
92,93,93,Leif Olson,51,13.36,80,599,-0.025
93,94,94,Stuart Appleby,79,13.25,120,906,+0.133
94,95,95,Carl Pettersson,86,13.2,137,1038,+0.022
95,96,96,Ian Poulter,59,13.1,77,588,+0.091
96,97,97,Brett Quigley,92,13.06,136,1041,+0.103
97,98,98,Chad Campbell,90,12.93,128,990,+0.094
98,99,99,Steve Stricker,81,12.88,111,862,+0.009
99,100,100,Kris Blanks,60,12.86,84,653,+0.048
100,101,101,Chris Stroud,88,12.85,136,1058,+0.103
101,102,102,Rich Beem,77,12.81,103,804,+0.058
102,T103,T103,Padraig Harrington,66,12.8,86,672,+0.140
103,T103,T103,Heath Slocum,95,12.8,151,1180,+0.073
104,105,105,Peter Tomasulo,61,12.68,81,639,+0.148
105,106,106,Bill Lunde,83,12.67,132,1042,+0.136
106,107,107,Jarrod Lyle,65,12.63,88,697,+0.136
107,108,108,Ernie Els,70,12.5,95,760,+0.116
108,109,109,Pat Perez,74,12.47,108,866,+0.083
109,110,110,Ryan Moore,89,12.44,130,1045,+0.115
110,111,111,Brendon de Jonge,90,12.32,135,1096,+0.119
111,112,112,Rod Pampling,72,12.19,109,894,+0.018
112,113,113,Lucas Glover,93,11.98,132,1102,E
113,114,114,Steve Lowery,83,11.94,128,1072,+0.180
114,T115,T115,Ricky Barnes,67,11.9,85,714,+0.200
115,T115,T115,Tiger Woods,64,11.9,80,672,-0.088
116,117,117,James Nitties,86,11.88,126,1061,+0.111
117,118,118,Casey Wittenberg,71,11.87,89,750,+0.101
118,119,119,Webb Simpson,94,11.78,143,1214,+0.014
119,120,120,David Toms,98,11.76,131,1114,+0.008
120,121,121,Stephen Ames,77,11.74,93,792,+0.129
121,122,122,Adam Scott,53,11.69,69,590,+0.072
122,123,123,D.J. Trahan,96,11.63,130,1118,+0.138
123,124,124,Greg Owen,97,11.62,133,1145,-0.008
124,125,125,Jeff Overton,92,11.6,123,1060,+0.089
125,126,126,Woody Austin,84,11.53,122,1058,+0.082
126,127,127,Kevin Stadler,65,11.44,86,752,+0.012
127,128,128,Y.E. Yang,83,11.35,111,978,+0.081
128,129,129,Bubba Watson,73,11.34,90,794,-0.056
129,130,130,Joe Ogilvie,85,11.24,120,1068,+0.175
130,131,131,Charles Howell III,99,11.23,130,1158,+0.108
131,132,132,Marc Leishman,91,11.18,131,1172,+0.122
132,133,133,Gary Woodland,53,11.07,57,515,+0.281
133,134,134,Boo Weekley,79,10.99,100,910,+0.060
134,135,135,Aaron Baddeley,66,10.96,89,812,-0.022
135,136,136,Ángel Cabrera,55,10.9,58,532,+0.241
136,137,137,Jason Gore,74,10.89,94,863,+0.149
137,138,138,George McNeill,82,10.88,115,1057,+0.052
138,139,139,Ryan Palmer,78,10.82,106,980,+0.123
139,140,140,Davis Love III,89,10.81,117,1082,-0.009
140,141,141,Jeff Maggert,79,10.74,109,1015,+0.165
141,142,142,Scott Piercy,85,10.68,113,1058,+0.115
142,143,143,Tim Herron,87,10.67,120,1125,+0.142
143,T144,T144,Tommy Armour III,58,10.65,77,723,+0.273
144,T144,T144,Matt Bettencourt,98,10.65,129,1211,+0.209
145,146,146,Kenny Perry,92,10.57,108,1022,-0.028
146,147,147,Nicholas Thompson,96,10.41,126,1210,+0.167
147,148,148,Matt Jones,56,10.38,65,626,+0.138
148,149,149,Bo Van Pelt,100,10.37,118,1138,+0.017
149,T150,T150,Jonathan Byrd,89,10.17,112,1101,-0.018
150,T150,T150,Jason Day,61,10.17,71,698,+0.070
151,152,152,John Senden,100,10.12,130,1284,+0.085
152,153,153,Michael Letzig,96,10.05,120,1194,+0.242
153,154,154,Kevin Sutherland,96,9.94,101,1016,+0.069
154,T155,T155,John Rollins,92,9.9,109,1101,+0.174
155,T155,T155,Kevin Streelman,97,9.9,120,1212,-0.025
156,157,157,Sergio Garcia,59,9.74,60,616,+0.100
157,158,158,Camilo Villegas,76,9.52,75,788,+0.173
158,T159,T159,Retief Goosen,74,9.49,74,780,+0.176
159,T159,T159,Ted Purdy,101,9.49,118,1244,+0.136
160,161,161,John Merrick,91,9.37,89,950,+0.258
161,162,162,Martin Laird,72,9.35,81,866,+0.173
162,163,163,Stewart Cink,79,9.16,76,830,+0.013
163,164,164,Steve Marino,98,9.13,107,1172,-0.037
164,165,165,Rory Sabbatini,81,9.1,85,934,+0.059
165,166,166,Troy Matteson,95,8.91,109,1224,E
166,167,167,Charles Warren,63,8.65,64,740,+0.141
167,168,168,Robert Garrigus,83,8.57,86,1003,+0.186
168,169,169,Bill Haas,91,8.51,97,1140,+0.021
169,170,170,Harrison Frazar,93,8.47,99,1169,+0.141
170,171,171,Geoff Ogilvy,78,8.33,68,816,+0.015
171,172,172,Vijay Singh,71,8.22,59,718,+0.068
172,173,173,Hunter Mahan,94,8.1,85,1050,+0.141
173,174,174,Charley Hoffman,97,8.0,97,1212,+0.113
174,175,175,J.B. Holmes,74,7.94,68,856,+0.206
175,176,176,Fred Couples,54,7.68,45,586,-0.022
176,177,177,Tag Ridings,50,7.54,43,570,+0.186
177,178,178,Daniel Chopra,89,7.3,85,1165,+0.259
178,179,179,Sean O'Hair,80,7.25,59,814,+0.220
179,180,180,Andres Romero,58,6.93,42,606,+0.310
180,181,181,Nick Watney,86,6.87,65,946,+0.062
181,182,182,Phil Mickelson,66,6.25,42,672,+0.024
182,183,183,Anthony Kim,76,5.69,48,844,+0.188
183,184,184,Dustin Johnson,85,5.57,50,898,-0.180
