,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
33,34,34,Peter Tomasulo,61,42.45,45,106,-0.11
34,35,35,David Duval,56,42.0,42,100,-0.26
35,36,36,Ricky Barnes,67,41.82,46,110,-0.22
36,37,37,Sean O'Hair,80,41.41,53,128,-0.25
37,38,38,J.J. Henry,97,40.66,74,182,-0.32
38,39,39,Jonathan Byrd,89,40.59,69,170,-0.32
39,40,40,Charles Howell III,99,40.45,72,178,-0.33
40,41,41,Vijay Singh,71,40.35,46,114,-0.26
41,42,42,Jeff Overton,92,39.88,67,168,-0.42
42,T43,T43,John Rollins,92,39.77,70,176,-0.27
43,T43,T43,Adam Scott,53,39.77,35,88,-0.23
44,45,45,Joe Ogilvie,85,39.76,66,166,-0.17
45,46,46,Retief Goosen,74,39.68,50,126,-0.18
46,47,47,Brendon de Jonge,90,39.53,68,172,-0.24
47,48,48,Bill Lunde,83,39.51,64,162,-0.19
48,49,49,Steve Marino,98,39.44,71,180,-0.20
49,50,50,John Senden,100,38.78,76,196,-0.33
50,51,51,Ted Purdy,101,38.71,72,186,-0.38
51,52,52,Stewart Cink,79,38.1,48,126,+0.06
52,53,53,Michael Letzig,96,38.04,70,184,-0.29
53,54,54,Tim Herron,87,37.36,65,174,-0.26
54,55,55,George McNeill,82,37.18,58,156,-0.29
55,56,56,Geoff Ogilvy,78,37.1,46,124,-0.22
56,57,57,Chad Campbell,90,36.54,57,156,-0.21
57,58,58,Brian Bateman,55,36.36,40,110,-0.18
58,59,59,Brian Vranesh,51,36.17,34,94,-0.26
59,60,60,Rory Sabbatini,81,36.11,52,144,-0.23
60,61,61,Nicholas Thompson,96,35.64,67,188,-0.33
61,62,62,Kenny Perry,92,35.44,56,158,-0.41
62,63,63,Kris Blanks,60,35.19,38,108,-0.39
63,64,64,Matt Bettencourt,98,35.11,66,188,-0.24
64,65,65,Rod Pampling,72,35.07,47,134,-0.11
65,T66,T66,Robert Allenby,71,35.0,42,120,-0.26
66,T66,T66,James Nitties,86,35.0,56,160,-0.09
67,68,68,Jason Day,61,34.91,37,106,-0.30
68,69,69,D.J. Trahan,96,34.09,60,176,-0.32
69,70,70,Stuart Appleby,79,33.82,46,136,-0.15
70,71,71,Boo Weekley,79,33.33,46,138,-0.11
71,72,72,Jimmy Walker,74,33.09,45,136,-0.31
72,73,73,Chris Stroud,88,32.93,54,164,-0.57
73,74,74,Ernie Els,70,32.76,38,116,-0.37
74,75,75,Padraig Harrington,66,32.73,36,110,-0.19
75,76,76,Steve Lowery,83,32.53,54,166,-0.06
76,77,77,Bo Van Pelt,100,32.22,58,180,-0.16
77,78,78,Greg Owen,97,32.02,57,178,-0.18
78,79,79,Jarrod Lyle,65,31.58,36,114,-0.17
79,80,80,Carl Pettersson,86,31.41,49,156,-0.33
80,81,81,Jason Gore,74,31.16,43,138,-0.05
81,82,82,Tommy Armour III,58,31.03,36,116,-0.19
82,83,83,Kevin Sutherland,96,30.72,51,166,-0.22
83,84,84,Kevin Stadler,65,30.7,35,114,-0.31
84,85,85,Brett Quigley,92,30.36,51,168,-0.22
85,86,86,Heath Slocum,95,30.34,54,178,-0.35
86,87,87,Scott Sterling,51,30.23,26,86,-0.27
87,88,88,Y.E. Yang,83,29.87,46,154,-0.33
88,89,89,Will MacKenzie,69,29.71,41,138,-0.15
89,90,90,Brad Adamonis,70,29.41,40,136,-0.25
90,91,91,Jeff Maggert,79,29.11,46,158,-0.24
91,92,92,Aaron Baddeley,66,28.69,35,122,-0.20
92,93,93,Justin Rose,71,28.33,34,120,-0.15
93,94,94,Michael Allen,73,28.26,39,138,-0.31
94,95,95,Mathew Goggin,76,27.94,38,136,-0.16
95,96,96,Greg Chalmers,85,27.92,43,154,-0.30
96,97,97,Pat Perez,74,27.86,39,140,-0.21
97,98,98,Johnson Wagner,81,27.78,45,162,-0.16
98,T99,T99,Stephen Ames,77,27.69,36,130,-0.47
99,T99,T99,Eric Axley,71,27.69,36,130,-0.31
100,101,101,Cameron Beckman,87,27.16,44,162,-0.11
101,102,102,Matt Weibring,65,27.12,32,118,-0.53
102,103,103,Jay Williamson,69,26.23,32,122,-0.34
103,104,104,Ben Crane,93,25.84,46,178,-0.57
104,105,105,Jason Dufner,90,25.0,43,172,-0.40
105,106,106,Derek Fathauer,63,24.56,28,114,-0.04
106,107,107,Webb Simpson,94,24.47,46,188,-0.11
107,108,108,Tim Petrovic,97,24.21,46,190,-0.35
108,109,109,Kirk Triplett,60,24.17,29,120,-0.24
109,110,110,Casey Wittenberg,71,23.77,29,122,-0.31
110,111,111,Mark Wilson,99,23.68,45,190,-0.38
111,112,112,Mark Calcavecchia,72,23.53,32,136,-0.13
112,113,113,Nathan Green,104,23.5,47,200,-0.38
113,114,114,Freddie Jacobson,83,23.38,36,154,-0.28
114,115,115,Matt Kuchar,82,23.08,36,156,-0.33
115,116,116,Kevin Na,91,22.99,40,174,-0.55
116,117,117,Tim Clark,81,22.79,31,136,-0.42
117,118,118,Billy Mayfair,83,22.6,33,146,-0.24
118,119,119,Steve Flesch,77,21.92,32,146,-0.13
119,120,120,Bob Heintz,59,21.82,24,110,-0.25
120,121,121,Ian Poulter,59,21.74,20,92,-0.25
121,122,122,Steve Stricker,81,21.64,29,134,-0.31
122,123,123,Scott McCarron,91,21.43,39,182,-0.38
123,124,124,Bob Estes,78,21.15,33,156,-0.55
124,125,125,Woody Austin,84,20.83,35,168,-0.31
125,126,126,Jerry Kelly,90,20.73,34,164,-0.35
126,127,127,Steve Elkington,70,20.71,29,140,-0.24
127,128,128,K.J. Choi,65,20.54,23,112,-0.52
128,129,129,Jason Bohn,88,20.45,36,176,-0.25
129,130,130,Todd Hamilton,83,20.42,29,142,-0.07
130,131,131,Vaughn Taylor,88,20.24,34,168,-0.32
131,132,132,Brian Davis,103,20.2,40,198,-0.18
132,133,133,Rocco Mediate,79,20.15,27,134,E
133,134,134,Lee Janzen,74,19.85,27,136,-0.30
134,135,135,Colt Knost,71,19.84,25,126,-0.04
135,136,136,Darron Stiles,52,19.57,18,92,-0.11
136,137,137,Justin Leonard,95,19.28,32,166,-0.44
137,138,138,Kent Jones,73,19.23,25,130,-0.36
138,139,139,Charlie Wi,92,18.89,34,180,-0.24
139,140,140,Rich Beem,77,18.84,26,138,-0.27
140,141,141,Bryce Molder,69,18.42,21,114,-0.19
141,142,142,Jim Furyk,86,18.31,26,142,-0.31
142,143,143,Tom Pernice Jr.,82,18.29,30,164,-0.23
143,144,144,Jeff Klauk,97,17.89,34,190,-0.26
144,145,145,Briny Baird,89,17.72,28,158,-0.25
145,146,146,Rick Price,54,17.71,17,96,+0.12
146,147,147,Parker McLachlin,71,17.61,25,142,-0.32
147,148,148,Joe Durant,62,17.59,19,108,-0.32
148,149,149,David Toms,98,17.22,31,180,-0.39
149,150,150,Ken Duke,87,17.09,27,158,-0.26
150,T151,T151,Peter Lonard,86,17.07,28,164,-0.11
151,T151,T151,John Mallinger,90,17.07,28,164,-0.43
152,153,153,Mike Weir,85,16.89,25,148,-0.32
153,T154,T154,Zach Johnson,94,16.67,28,168,-0.50
154,T154,T154,Cliff Kresge,78,16.67,24,144,-0.29
155,T154,T154,Scott Verplank,88,16.67,28,168,-0.29
156,157,157,David Mathis,82,16.45,25,152,-0.04
157,158,158,Ben Curtis,63,16.35,17,104,+0.18
158,159,159,Patrick Sheehan,51,16.28,14,86,-0.29
159,160,160,Spencer Levin,75,16.2,23,142,-0.35
160,161,161,Aron Price,89,16.05,26,162,-0.31
161,162,162,D.A. Points,99,15.59,29,186,-0.24
162,163,163,Alex Cejka,82,15.58,24,154,-0.08
163,164,164,Marc Turnesa,77,14.94,23,154,-0.04
164,165,165,Chris Riley,77,14.79,21,142,-0.14
165,166,166,Ryuji Imada,85,14.67,22,150,-0.27
166,167,167,Jeff Quinney,78,14.1,22,156,-0.36
167,168,168,Glen Day,79,14.08,20,142,-0.20
168,169,169,Chez Reavie,81,14.0,21,150,-0.29
169,170,170,Chris DiMarco,97,13.44,25,186,-0.20
170,171,171,Paul Goydos,79,13.01,19,146,-0.26
171,172,172,Greg Kraft,51,12.22,11,90,-0.27
172,173,173,Luke Donald,79,11.36,15,132,-0.33
173,174,174,Brandt Snedeker,81,11.27,16,142,-0.06
174,175,175,Nick O'Hern,90,10.47,18,172,-0.22
175,176,176,Brendon Todd,53,9.8,10,102,-0.20
176,177,177,Tom Lehman,55,9.3,8,86,E
177,178,178,Richard Johnson,85,8.75,14,160,-0.14
178,179,179,Mark Brooks,55,8.51,8,94,-0.38
179,180,180,Dean Wilson,81,7.79,12,154,-0.42
180,181,181,Bart Bryant,58,7.41,8,108,-0.63
181,182,182,Brad Faxon,59,6.78,8,118,-0.25
182,183,183,Brian Gay,96,3.41,6,176,E
183,184,184,Corey Pavin,73,0.77,1,130,E
