,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
95,T94,T94,K.J. Choi,87,10.13,861,85
96,T94,T94,Steve Flesch,100,10.13,1013,100
97,T94,T94,Doug LaBelle II,104,10.13,1054,104
98,T94,T94,Kyle Reifers,71,10.13,719,71
99,T100,T100,Jeff Overton,60,10.12,607,60
100,T100,T100,Boo Weekley,101,10.12,1022,101
101,T100,T100,Charlie Wi,90,10.12,911,90
102,T103,T103,Alex Cejka,80,10.1,808,80
103,T103,T103,Bill Haas,93,10.1,939,93
104,T103,T103,Arron Oberholser,69,10.1,687,68
105,T103,T103,Bubba Watson,80,10.1,808,80
106,T107,T107,Mathias Grönberg,95,10.09,959,95
107,T107,T107,Steve Stricker,81,10.09,807,80
108,109,109,Jason Gore,86,10.07,866,86
109,T110,T110,Ernie Els,59,10.05,583,58
110,T110,T110,Harrison Frazar,88,10.05,884,88
111,T110,T110,David Toms,80,10.05,774,77
112,T110,T110,Bob Tway,103,10.05,1035,103
113,T114,T114,Luke Donald,69,10.04,673,67
114,T114,T114,J.P. Hayes,89,10.04,894,89
115,T114,T114,Freddie Jacobson,70,10.04,703,70
116,117,117,Rich Beem,89,10.03,893,89
117,118,118,Daniel Chopra,106,10.02,1062,106
118,T119,T119,D.J. Brigman,67,10.01,671,67
119,T119,T119,Sean O'Hair,98,10.01,981,98
120,T119,T119,Corey Pavin,81,10.01,811,81
121,122,122,Mike Weir,82,10.0,810,81
122,T123,T123,Jeff Brehaut,59,9.98,589,59
123,T123,T123,John Rollins,102,9.98,1008,101
124,125,125,Stuart Appleby,74,9.97,728,73
125,T126,T126,Michael Allen,74,9.96,737,74
126,T126,T126,Brendon de Jonge,76,9.96,757,76
127,128,128,Tim Herron,98,9.95,975,98
128,129,129,Glen Day,85,9.94,845,85
129,T130,T130,Tom Johnson,74,9.93,735,74
130,T130,T130,Peter Lonard,85,9.93,844,85
131,T130,T130,Daisuke Maruyama,86,9.93,854,86
132,T130,T130,Ryan Moore,92,9.93,914,92
133,T130,T130,Jeff Sluman,60,9.93,596,60
134,T130,T130,Mark Wilson,87,9.93,864,87
135,136,136,Bob Estes,88,9.92,873,88
136,137,137,Scott Gutschewski,67,9.9,663,67
137,138,138,J.B. Holmes,71,9.89,702,71
138,T139,T139,Craig Kanada,109,9.88,1077,109
139,T139,T139,Pat Perez,84,9.88,830,84
140,T141,T141,Paul Gow,70,9.87,691,70
141,T141,T141,Tripp Isenhour,86,9.87,849,86
142,143,143,Bryce Molder,56,9.86,552,56
143,144,144,Darron Stiles,65,9.85,640,65
144,145,145,Tom Pernice Jr.,104,9.83,1022,104
145,146,146,Ian Poulter,63,9.82,589,60
146,T147,T147,Woody Austin,95,9.81,932,95
147,T147,T147,Matt Kuchar,85,9.81,834,85
148,T147,T147,John Mallinger,96,9.81,942,96
149,150,150,Justin Rose,63,9.8,578,59
150,T151,T151,Craig Lile,77,9.79,754,77
151,T151,T151,Brandt Snedeker,105,9.79,1028,105
152,T153,T153,Craig Bowden,78,9.78,763,78
153,T153,T153,George McNeill,95,9.78,929,95
154,155,155,Geoff Ogilvy,84,9.76,761,78
155,T156,T156,Andrew Buckle,77,9.75,751,77
156,T156,T156,Steve Marino,106,9.75,1034,106
157,158,158,Steve Elkington,87,9.74,847,87
158,T159,T159,Tag Ridings,52,9.73,506,52
159,T159,T159,Jaco Van Zyl,51,9.73,496,51
160,161,161,José María Olazábal,52,9.72,486,50
161,162,162,Jerry Kelly,101,9.7,980,101
162,163,163,Marco Dawson,73,9.68,707,73
163,164,164,Jonathan Byrd,73,9.67,706,73
164,T165,T165,Aaron Baddeley,83,9.66,773,80
165,T165,T165,Paul Goydos,60,9.66,570,59
166,T167,T167,Rich Barcelo,80,9.65,772,80
167,T167,T167,Fred Funk,65,9.65,627,65
168,T167,T167,Vaughn Taylor,91,9.65,878,91
169,170,170,Chris Tidland,59,9.63,568,59
170,T171,T171,Shigeki Maruyama,84,9.62,808,84
171,T171,T171,Paul Stankowski,52,9.62,500,52
172,173,173,Gavin Coles,87,9.61,836,87
173,T174,T174,Steve Allan,63,9.6,605,63
174,T174,T174,Jarrod Lyle,77,9.6,739,77
175,T174,T174,Tim Petrovic,106,9.6,1018,106
176,T177,T177,Michael Boyd,61,9.59,585,61
177,T177,T177,Steve Wheatcroft,73,9.59,700,73
178,179,179,Rory Sabbatini,81,9.57,756,79
179,180,180,Jesper Parnevik,88,9.51,837,88
180,T181,T181,Joe Ogilvie,102,9.46,965,102
181,T181,T181,Jason Schultz,63,9.46,596,63
182,183,183,Dicky Pride,71,9.42,669,71
183,T184,T184,Bubba Dickerson,51,9.41,480,51
184,T184,T184,Brian Gay,107,9.41,1007,107
185,186,186,Bob Heintz,85,9.39,798,85
186,187,187,Tim Clark,66,9.36,599,64
187,T188,T188,Nathan Green,103,9.35,963,103
188,T188,T188,Padraig Harrington,64,9.35,580,62
189,190,190,Mark Calcavecchia,93,9.31,866,93
190,191,191,Kevin Na,84,9.29,780,84
191,192,192,Parker McLachlin,83,9.28,770,83
192,193,193,Ryuji Imada,104,9.21,958,104
193,194,194,Brian Bateman,55,9.04,497,55
194,195,195,José Coceres,50,8.92,446,50
195,196,196,Chris Riley,59,8.63,509,59
