,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
179,180,180,D.J. Trahan,99,13.94,165,23
180,181,181,Bo Van Pelt,104,13.85,195,27
181,182,182,Marco Dawson,73,13.79,145,20
182,183,183,Tripp Isenhour,86,13.73,153,21
183,184,184,José María Olazábal,52,13.33,60,8
184,185,185,Mike Weir,82,13.27,113,15
185,186,186,Kevin Stadler,95,13.21,159,21
186,187,187,Trevor Immelman,74,12.93,116,15
187,188,188,Alex Cejka,80,12.75,149,19
188,189,189,Brendon de Jonge,76,12.59,135,17
189,T190,T190,Lee Janzen,66,12.5,104,13
190,T190,T190,Jeff Sluman,60,12.5,80,10
191,192,192,Robert Gamez,88,12.35,162,20
192,193,193,Phil Mickelson,73,12.12,99,12
193,194,194,Bubba Dickerson,51,11.7,94,11
194,195,195,Joe Durant,88,11.64,146,17
195,196,196,Tom Johnson,74,11.45,131,15
