,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
68,T57,T57,Steve Lowery,74,1.4
69,T57,T57,John Mallinger,96,1.4
70,T57,T57,Pat Perez,84,1.4
71,T57,T57,Dicky Pride,71,1.4
72,T57,T57,Michael Putnam,96,1.4
73,T57,T57,Tag Ridings,52,1.4
74,T57,T57,Heath Slocum,101,1.4
75,T57,T57,Brandt Snedeker,105,1.4
76,T57,T57,Bo Van Pelt,104,1.4
77,T57,T57,Charlie Wi,90,1.4
78,T57,T57,Mark Wilson,87,1.4
79,T80,T80,Billy Andrade,88,1.3
80,T80,T80,Jason Bohn,57,1.3
81,T80,T80,Mark Calcavecchia,93,1.3
82,T80,T80,Daniel Chopra,106,1.3
83,T80,T80,Marco Dawson,73,1.3
84,T80,T80,Jason Dufner,100,1.3
85,T80,T80,Brian Gay,107,1.3
86,T80,T80,Jason Gore,86,1.3
87,T80,T80,Jeff Gove,103,1.3
88,T80,T80,Mark Hensby,81,1.3
89,T80,T80,Trevor Immelman,74,1.3
90,T80,T80,Kent Jones,97,1.3
91,T80,T80,Craig Kanada,109,1.3
92,T80,T80,Jerry Kelly,101,1.3
93,T80,T80,Kevin Na,84,1.3
94,T80,T80,Chris Riley,59,1.3
95,T80,T80,John Rollins,102,1.3
96,T80,T80,Jason Schultz,63,1.3
97,T80,T80,Kevin Sutherland,85,1.3
98,T80,T80,Dean Wilson,92,1.3
99,T100,T100,Stephen Ames,81,1.2
100,T100,T100,Stuart Appleby,74,1.2
101,T100,T100,Woody Austin,95,1.2
102,T100,T100,Rich Barcelo,80,1.2
103,T100,T100,Rich Beem,89,1.2
104,T100,T100,Andrew Buckle,77,1.2
105,T100,T100,Alex Cejka,80,1.2
106,T100,T100,Robert Gamez,88,1.2
107,T100,T100,Mathias Grönberg,95,1.2
108,T100,T100,Scott Gutschewski,67,1.2
109,T100,T100,J.P. Hayes,89,1.2
110,T100,T100,Anthony Kim,93,1.2
111,T100,T100,Stephen Leaney,82,1.2
112,T100,T100,Tom Lehman,62,1.2
113,T100,T100,Shigeki Maruyama,84,1.2
114,T100,T100,Parker McLachlin,83,1.2
115,T100,T100,George McNeill,95,1.2
116,T100,T100,Rocco Mediate,72,1.2
117,T100,T100,Phil Mickelson,73,1.2
118,T100,T100,Kenny Perry,83,1.2
119,T100,T100,Adam Scott,69,1.2
120,T100,T100,Paul Stankowski,52,1.2
121,T100,T100,Steve Stricker,81,1.2
122,T100,T100,Chris Stroud,66,1.2
123,T100,T100,D.J. Trahan,99,1.2
124,T100,T100,Scott Verplank,82,1.2
125,T100,T100,Jay Williamson,50,1.2
126,T127,T127,Eric Axley,107,1.1
127,T127,T127,Craig Bowden,78,1.1
128,T127,T127,Michael Boyd,61,1.1
129,T127,T127,Chris Couch,76,1.1
130,T127,T127,Brendon de Jonge,76,1.1
131,T127,T127,Chris DiMarco,79,1.1
132,T127,T127,Bob Estes,88,1.1
133,T127,T127,Bob Heintz,85,1.1
134,T127,T127,Tim Herron,98,1.1
135,T127,T127,Charley Hoffman,97,1.1
136,T127,T127,Doug LaBelle II,104,1.1
137,T127,T127,Peter Lonard,85,1.1
138,T127,T127,Hunter Mahan,91,1.1
139,T127,T127,Ryan Palmer,91,1.1
140,T127,T127,Ted Purdy,102,1.1
141,T127,T127,Brett Quigley,79,1.1
142,T127,T127,Vijay Singh,102,1.1
143,T127,T127,Kevin Stadler,95,1.1
144,T127,T127,Bob Tway,103,1.1
145,T127,T127,Johnson Wagner,97,1.1
146,T127,T127,Bubba Watson,80,1.1
147,T127,T127,Brett Wetterich,88,1.1
148,T149,T149,Craig Barlow,52,1.0
149,T149,T149,Tom Byrum,50,1.0
150,T149,T149,Steve Flesch,100,1.0
151,T149,T149,Harrison Frazar,88,1.0
152,T149,T149,Retief Goosen,50,1.0
153,T149,T149,J.J. Henry,86,1.0
154,T149,T149,Tripp Isenhour,86,1.0
155,T149,T149,Lee Janzen,66,1.0
156,T149,T149,Tom Johnson,74,1.0
157,T149,T149,Richard Johnson,93,1.0
158,T149,T149,Matt Kuchar,85,1.0
159,T149,T149,Jarrod Lyle,77,1.0
160,T149,T149,Steve Marino,106,1.0
161,T149,T149,John Merrick,92,1.0
162,T149,T149,Greg Owen,81,1.0
163,T149,T149,John Senden,97,1.0
164,T149,T149,Joey Sindelar,75,1.0
165,T149,T149,Jeff Sluman,60,1.0
166,T149,T149,Nick Watney,87,1.0
167,T149,T149,Boo Weekley,101,1.0
168,T169,T169,Brian Bateman,55,0.9
169,T169,T169,David Branshaw,83,0.9
170,T169,T169,José Coceres,50,0.9
171,T169,T169,Bill Haas,93,0.9
172,T169,T169,Anders Hansen,55,0.9
173,T169,T169,J.B. Holmes,71,0.9
174,T169,T169,Cliff Kresge,107,0.9
175,T169,T169,Daisuke Maruyama,86,0.9
176,T169,T169,Billy Mayfair,98,0.9
177,T169,T169,Bryce Molder,56,0.9
178,T169,T169,Chris Tidland,59,0.9
179,T169,T169,Kirk Triplett,77,0.9
180,T169,T169,Duffy Waldorf,69,0.9
181,T169,T169,Mike Weir,82,0.9
182,T183,T183,Jeff Brehaut,59,0.8
183,T183,T183,Mark Brooks,53,0.8
184,T183,T183,John Daly,59,0.8
185,T183,T183,Bubba Dickerson,51,0.8
186,T183,T183,Paul Gow,70,0.8
187,T183,T183,Nick O'Hern,72,0.8
188,T183,T183,Kyle Reifers,71,0.8
189,T183,T183,Jaco Van Zyl,51,0.8
190,T183,T183,Steve Wheatcroft,73,0.8
191,192,192,Matt Hendrix,63,0.7
192,T193,T193,Todd Hamilton,76,0.6
193,T193,T193,Ian Poulter,63,0.6
194,T193,T193,Jim Rutledge,59,0.6
195,T193,T193,Darron Stiles,65,0.6
