,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
51,T29,T29,Jesper Parnevik,88,2,34
52,T29,T29,Corey Pavin,81,2,39
53,T29,T29,Pat Perez,84,2,36
54,T29,T29,Tim Petrovic,106,2,56
55,T29,T29,Michael Putnam,96,2,52
56,T29,T29,Jeff Quinney,95,2,49
57,T29,T29,Rory Sabbatini,81,2,27
58,T29,T29,Vijay Singh,102,2,42
59,T29,T29,Kevin Stadler,95,2,55
60,T29,T29,Vaughn Taylor,91,2,34
61,T29,T29,Duffy Waldorf,69,2,36
62,T29,T29,Dean Wilson,92,2,31
63,T29,T29,Mark Wilson,87,2,48
64,T65,T65,Robert Allenby,90,1,57
65,T65,T65,Stephen Ames,81,1,29
66,T65,T65,Ryan Armour,107,1,46
67,T65,T65,Woody Austin,95,1,65
68,T65,T65,Rich Beem,89,1,53
69,T65,T65,Michael Boyd,61,1,26
70,T65,T65,David Branshaw,83,1,51
71,T65,T65,Jeff Brehaut,59,1,34
72,T65,T65,Mark Brooks,53,1,22
73,T65,T65,Jonathan Byrd,73,1,31
74,T65,T65,Chad Campbell,96,1,53
75,T65,T65,K.J. Choi,87,1,32
76,T65,T65,José Coceres,50,1,27
77,T65,T65,Ben Curtis,80,1,32
78,T65,T65,Brendon de Jonge,76,1,38
79,T65,T65,Bubba Dickerson,51,1,28
80,T65,T65,Chris DiMarco,79,1,27
81,T65,T65,Jason Dufner,100,1,70
82,T65,T65,Steve Elkington,87,1,29
83,T65,T65,Bob Estes,88,1,37
84,T65,T65,Harrison Frazar,88,1,53
85,T65,T65,Robert Garrigus,95,1,55
86,T65,T65,Brian Gay,107,1,38
87,T65,T65,Mathew Goggin,97,1,61
88,T65,T65,Retief Goosen,50,1,13
89,T65,T65,Jason Gore,86,1,57
90,T65,T65,Paul Goydos,60,1,25
91,T65,T65,Scott Gutschewski,67,1,37
92,T65,T65,Todd Hamilton,76,1,28
93,T65,T65,Padraig Harrington,64,1,26
94,T65,T65,J.P. Hayes,89,1,46
95,T65,T65,Mark Hensby,81,1,31
96,T65,T65,Freddie Jacobson,70,1,24
97,T65,T65,Tom Johnson,74,1,50
98,T65,T65,Cliff Kresge,107,1,50
99,T65,T65,Matt Kuchar,85,1,33
100,T65,T65,Peter Lonard,85,1,50
101,T65,T65,Steve Lowery,74,1,53
102,T65,T65,Jarrod Lyle,77,1,39
103,T65,T65,Jeff Maggert,79,1,46
104,T65,T65,Hunter Mahan,91,1,37
105,T65,T65,Daisuke Maruyama,86,1,52
106,T65,T65,Billy Mayfair,98,1,53
107,T65,T65,Parker McLachlin,83,1,43
108,T65,T65,George McNeill,95,1,38
109,T65,T65,Rocco Mediate,72,1,40
110,T65,T65,Bryce Molder,56,1,24
111,T65,T65,Kevin Na,84,1,40
112,T65,T65,Arron Oberholser,69,1,20
113,T65,T65,Ryan Palmer,91,1,44
114,T65,T65,Carl Pettersson,111,1,48
115,T65,T65,Ian Poulter,63,1,21
116,T65,T65,Dicky Pride,71,1,35
117,T65,T65,Ted Purdy,102,1,55
118,T65,T65,John Rollins,102,1,50
119,T65,T65,Justin Rose,63,1,26
120,T65,T65,Adam Scott,69,1,34
121,T65,T65,Joey Sindelar,75,1,43
122,T65,T65,Paul Stankowski,52,1,25
123,T65,T65,Henrik Stenson,52,1,11
124,T65,T65,Chris Tidland,59,1,27
125,T65,T65,David Toms,80,1,29
126,T65,T65,Bob Tway,103,1,38
127,T65,T65,Scott Verplank,82,1,22
128,T65,T65,Camilo Villegas,82,1,39
129,T65,T65,Johnson Wagner,97,1,42
130,T65,T65,Charles Warren,101,1,75
131,T65,T65,Bubba Watson,80,1,42
132,T65,T65,Brett Wetterich,88,1,56
133,T65,T65,Jay Williamson,50,1,16
