,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
102,T103,T103,Freddie Jacobson,38.15,103,270
103,T103,T103,Jeff Maggert,38.15,103,270
104,105,105,Rod Pampling,38.1,144,378
105,106,106,Steve Elkington,38.01,130,342
106,T107,T107,Tom Byrum,37.96,41,108
107,T107,T107,Harrison Frazar,37.96,82,216
108,T107,T107,George McNeill,37.96,123,324
109,110,110,Jerry Kelly,37.92,157,414
110,T111,T111,Gavin Coles,37.91,116,306
111,T111,T111,Nick Watney,37.91,116,306
112,113,113,Jeff Overton,37.88,75,198
113,T114,T114,Jeff Brehaut,37.65,61,162
114,T114,T114,Charles Howell III,37.65,122,324
115,116,116,Camilo Villegas,37.58,115,306
116,T117,T117,Fred Funk,37.5,81,216
117,T117,T117,Daisuke Maruyama,37.5,108,288
118,T117,T117,Paul Stankowski,37.5,54,144
119,120,120,Billy Mayfair,37.43,128,342
120,121,121,Bob Heintz,37.41,101,270
121,122,122,Todd Hamilton,37.37,74,198
122,123,123,Stephen Ames,37.25,114,306
123,124,124,Ben Curtis,37.15,107,288
124,125,125,Craig Bowden,37.04,100,270
125,T126,T126,Robert Garrigus,36.94,133,360
126,T126,T126,Joe Ogilvie,36.94,133,360
127,128,128,Brett Wetterich,36.93,113,306
128,129,129,Chad Campbell,36.73,119,324
129,130,130,Brian Davis,36.71,152,414
130,T131,T131,Michael Boyd,36.67,66,180
131,T131,T131,Mathew Goggin,36.67,132,360
132,T131,T131,Steve Lowery,36.67,99,270
133,T131,T131,D.J. Trahan,36.67,132,360
134,135,135,Tim Herron,36.62,145,396
135,T136,T136,David Branshaw,36.57,79,216
136,T136,T136,Brendon de Jonge,36.57,79,216
137,T138,T138,Eric Axley,36.55,125,342
138,T138,T138,Jim Furyk,36.55,125,342
139,T138,T138,Frank Lickliter II,36.55,125,342
140,141,141,Craig Kanada,36.39,131,360
141,142,142,Boo Weekley,36.36,144,396
142,143,143,John Merrick,36.27,111,306
143,T144,T144,Stephen Leaney,36.11,104,288
144,T144,T144,Steve Marino,36.11,143,396
145,T144,T144,Parker McLachlin,36.11,91,252
146,T147,T147,Cameron Beckman,35.96,123,342
147,T147,T147,Kent Jones,35.96,123,342
148,T147,T147,Doug LaBelle II,35.96,123,342
149,T147,T147,Ted Purdy,35.96,123,342
150,T151,T151,Peter Lonard,35.93,97,270
151,T151,T151,Brett Quigley,35.93,97,270
152,T151,T151,Tiger Woods,35.93,97,270
153,154,154,Jay Williamson,35.86,71,198
154,T155,T155,Kenny Perry,35.8,116,324
155,T155,T155,Michael Sim,35.8,58,162
156,157,157,Tripp Isenhour,35.71,90,252
157,158,158,Richard Johnson,35.56,96,270
158,T159,T159,Marco Dawson,35.32,89,252
159,T159,T159,Trevor Immelman,35.32,89,252
160,T161,T161,Jarrod Lyle,35.19,95,270
161,T161,T161,Johnson Wagner,35.19,95,270
162,T163,T163,Tommy Armour III,35.07,101,288
163,T163,T163,Joe Durant,35.07,101,288
164,165,165,Kyle Reifers,35.0,63,180
165,166,166,J.J. Henry,34.88,113,324
166,167,167,Briny Baird,34.83,163,468
167,T168,T168,Matt Hendrix,34.72,50,144
168,T168,T168,Tom Lehman,34.72,75,216
169,170,170,Davis Love III,34.62,81,234
170,171,171,Joey Sindelar,34.19,80,234
171,172,172,Bill Haas,34.03,98,288
172,173,173,Bob Tway,33.92,116,342
173,174,174,Ryan Armour,33.86,128,378
174,175,175,Robert Gamez,33.73,85,252
175,T176,T176,Mark Brooks,33.33,54,162
176,T176,T176,Chris Couch,33.33,60,180
177,T176,T176,Glen Day,33.33,96,288
178,T176,T176,Scott Gutschewski,33.33,72,216
179,T176,T176,Shaun Micheel,33.33,96,288
180,T176,T176,Charlie Wi,33.33,114,342
181,182,182,Darron Stiles,32.72,53,162
182,183,183,Billy Andrade,32.41,105,324
183,184,184,Kevin Stadler,32.03,98,306
184,T185,T185,Greg Owen,31.94,69,216
185,T185,T185,Steve Wheatcroft,31.94,69,216
186,187,187,Michael Allen,31.85,86,270
187,188,188,Jeff Gove,31.82,126,396
188,189,189,Bubba Dickerson,31.75,40,126
189,190,190,Steve Allan,30.95,78,252
190,191,191,Anders Hansen,30.56,55,180
191,192,192,John Senden,29.89,113,378
192,193,193,D.J. Brigman,29.63,64,216
193,194,194,Jeff Sluman,28.89,52,180
194,195,195,Jim Rutledge,27.78,35,126
195,196,196,Michael Putnam,26.61,91,342
