,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
70,T61,T61,Bryce Molder,56,"10' 10""",1354.9170000000001,125
71,T61,T61,Ryan Moore,92,"10' 10""",2700.0,250
72,T61,T61,Tom Pernice Jr.,104,"10' 10""",2764.417,256
73,T61,T61,Michael Putnam,96,"10' 10""",2672.5,246
74,T61,T61,Chris Riley,59,"10' 10""",1794.5829999999999,166
75,T61,T61,Heath Slocum,101,"10' 10""",3220.083,297
76,T61,T61,Jeff Sluman,60,"10' 10""",1190.167,110
77,T61,T61,Kevin Stadler,95,"10' 10""",2097.667,193
78,T79,T79,Eric Axley,107,"10' 9""",2792.083,259
79,T79,T79,Andrew Buckle,77,"10' 9""",2072.0,193
80,T79,T79,Steve Elkington,87,"10' 9""",2310.583,215
81,T79,T79,Robert Gamez,88,"10' 9""",2377.25,222
82,T79,T79,Mathew Goggin,97,"10' 9""",2748.333,256
83,T79,T79,Jeff Gove,103,"10' 9""",2902.917,271
84,T79,T79,Matt Hendrix,63,"10' 9""",1615.0,150
85,T79,T79,Davis Love III,66,"10' 9""",1486.5,138
86,T79,T79,Jarrod Lyle,77,"10' 9""",2249.25,210
87,T79,T79,Will MacKenzie,100,"10' 9""",3020.25,280
88,T79,T79,George McNeill,95,"10' 9""",2649.5,247
89,T79,T79,Chris Stroud,66,"10' 9""",1865.1670000000001,173
90,T79,T79,David Toms,80,"10' 9""",2216.333,206
91,T92,T92,Stuart Appleby,74,"10' 8""",1761.3329999999999,165
92,T92,T92,Mark Calcavecchia,93,"10' 8""",2771.917,260
93,T92,T92,Ernie Els,59,"10' 8""",1570.0829999999999,147
94,T92,T92,Mark Hensby,81,"10' 8""",2349.583,220
95,T92,T92,Tripp Isenhour,86,"10' 8""",2142.583,201
96,T92,T92,Freddie Jacobson,70,"10' 8""",2608.0,244
97,T92,T92,Tom Lehman,62,"10' 8""",1594.9170000000001,149
98,T92,T92,Steve Lowery,74,"10' 8""",2256.667,211
99,T92,T92,Kevin Na,84,"10' 8""",2662.667,249
100,T92,T92,Sean O'Hair,98,"10' 8""",2948.25,277
101,T92,T92,José María Olazábal,52,"10' 8""",1106.583,104
102,T92,T92,Rory Sabbatini,81,"10' 8""",2208.833,207
103,T92,T92,John Senden,97,"10' 8""",2627.833,246
104,T92,T92,Charles Warren,101,"10' 8""",3121.333,292
105,T106,T106,Jason Bohn,57,"10' 7""",1614.0,152
106,T106,T106,Craig Bowden,78,"10' 7""",2231.0,210
107,T106,T106,Joe Durant,88,"10' 7""",2010.5829999999999,190
108,T106,T106,Lucas Glover,98,"10' 7""",2649.917,250
109,T106,T106,Scott Gutschewski,67,"10' 7""",1686.75,159
110,T106,T106,Doug LaBelle II,104,"10' 7""",2526.333,239
111,T106,T106,Daisuke Maruyama,86,"10' 7""",2323.583,220
112,T106,T106,Rocco Mediate,72,"10' 7""",2238.333,212
113,T106,T106,Pat Perez,84,"10' 7""",2174.917,206
114,T106,T106,Bob Tway,103,"10' 7""",2676.167,252
115,T116,T116,D.J. Brigman,67,"10' 6""",1655.25,158
116,T116,T116,Marco Dawson,73,"10' 6""",2040.0829999999999,194
117,T116,T116,Bob Estes,88,"10' 6""",2885.417,275
118,T116,T116,Brian Gay,107,"10' 6""",3253.167,309
119,T116,T116,Anders Hansen,55,"10' 6""",1020.4169999999999,97
120,T116,T116,Padraig Harrington,64,"10' 6""",1605.9170000000001,153
121,T116,T116,Kent Jones,97,"10' 6""",2900.333,276
122,T116,T116,Jerry Kelly,101,"10' 6""",2429.417,232
123,T116,T116,Kenny Perry,83,"10' 6""",2358.75,224
124,T116,T116,Vaughn Taylor,91,"10' 6""",2571.917,244
125,T116,T116,Duffy Waldorf,69,"10' 6""",1752.4170000000001,167
126,T127,T127,Brendon de Jonge,76,"10' 5""",2252.833,216
127,T127,T127,Harrison Frazar,88,"10' 5""",2239.0,215
128,T127,T127,Jim Furyk,84,"10' 5""",2275.75,218
129,T127,T127,Paul Gow,70,"10' 5""",1662.4170000000001,159
130,T127,T127,Peter Lonard,85,"10' 5""",2148.583,207
131,T127,T127,Arron Oberholser,69,"10' 5""",1733.5,167
132,T127,T127,Kevin Sutherland,85,"10' 5""",1921.5,185
133,T127,T127,Camilo Villegas,82,"10' 5""",2347.083,225
134,T135,T135,K.J. Choi,87,"10' 4""",2293.25,222
135,T135,T135,Nathan Green,103,"10' 4""",2805.75,272
136,T135,T135,Jeff Overton,60,"10' 4""",1742.4170000000001,169
137,T135,T135,Ryan Palmer,91,"10' 4""",2445.75,237
138,T135,T135,Carl Pettersson,111,"10' 4""",3140.0,304
139,T135,T135,Johnson Wagner,97,"10' 4""",2670.833,258
140,T135,T135,Boo Weekley,101,"10' 4""",2383.167,231
141,T142,T142,Tom Johnson,74,"10' 3""",1838.1670000000001,180
142,T142,T142,Geoff Ogilvy,84,"10' 3""",2086.0,203
143,T142,T142,Ted Purdy,102,"10' 3""",2482.833,242
144,T142,T142,Brandt Snedeker,105,"10' 3""",2635.5,258
145,T142,T142,Chris Tidland,59,"10' 3""",1385.5,135
146,T147,T147,Cameron Beckman,96,"10' 2""",2799.083,275
147,T147,T147,David Branshaw,83,"10' 2""",1997.4170000000001,196
148,T147,T147,Chris Couch,76,"10' 2""",2097.5,207
149,T147,T147,Ken Duke,112,"10' 2""",2913.25,287
150,T147,T147,Steve Marino,106,"10' 2""",2785.833,274
151,T147,T147,Bo Van Pelt,104,"10' 2""",2975.917,292
152,T147,T147,Brett Wetterich,88,"10' 2""",2278.833,224
153,T154,T154,Chris DiMarco,79,"10' 1""",1665.4170000000001,165
154,T154,T154,Mathias Grönberg,95,"10' 1""",2661.417,265
155,T154,T154,Bill Haas,93,"10' 1""",2420.667,241
156,T154,T154,Brett Quigley,79,"10' 1""",1747.25,173
157,T154,T154,Justin Rose,63,"10' 1""",1395.0,138
158,T159,T159,Jason Gore,86,"10' 0""",2423.833,243
159,T159,T159,Cliff Kresge,107,"10' 0""",2821.5,281
160,T159,T159,John Merrick,92,"10' 0""",2498.083,249
161,T159,T159,Steve Stricker,81,"10' 0""",2242.583,224
162,T159,T159,D.J. Trahan,99,"10' 0""",2587.75,258
163,T159,T159,Steve Wheatcroft,73,"10' 0""",1724.5,173
164,T165,T165,Craig Barlow,52,"9' 11""",1279.333,129
165,T165,T165,John Daly,59,"9' 11""",1563.1670000000001,158
166,T165,T165,J.J. Henry,86,"9' 11""",2065.333,209
167,T165,T165,Charley Hoffman,97,"9' 11""",2573.167,260
168,T165,T165,Ryuji Imada,104,"9' 11""",3005.917,302
169,T165,T165,Anthony Kim,93,"9' 11""",2550.333,257
170,T165,T165,Kirk Triplett,77,"9' 11""",1875.8329999999999,189
171,T165,T165,Nick Watney,87,"9' 11""",2050.417,206
172,173,173,Kyle Reifers,71,"9' 10""",1627.0,166
173,T174,T174,Bubba Dickerson,51,"9' 9""",1119.333,115
174,T174,T174,Nick O'Hern,72,"9' 9""",1537.1670000000001,157
175,T174,T174,Scott Verplank,82,"9' 9""",1818.5829999999999,186
176,T174,T174,Bubba Watson,80,"9' 9""",1985.9170000000001,204
177,T178,T178,Woody Austin,95,"9' 8""",2547.917,263
178,T178,T178,Matt Kuchar,85,"9' 8""",1896.25,197
179,T178,T178,Jaco Van Zyl,51,"9' 8""",1101.0,114
180,T181,T181,Aaron Baddeley,83,"9' 7""",2102.5,219
181,T181,T181,José Coceres,50,"9' 7""",1054.25,110
182,T181,T181,J.B. Holmes,71,"9' 7""",1831.1670000000001,191
183,T181,T181,Hunter Mahan,91,"9' 7""",2087.917,218
184,T181,T181,John Rollins,102,"9' 7""",2397.333,250
185,186,186,Todd Hamilton,76,"9' 6""",1418.9170000000001,149
186,T187,T187,Retief Goosen,50,"9' 5""",760.8330000000001,81
187,T187,T187,Ian Poulter,63,"9' 5""",1074.833,114
188,189,189,Vijay Singh,102,"9' 4""",2590.917,277
189,T190,T190,Brian Bateman,55,"9' 3""",1092.0,118
190,T190,T190,Adam Scott,69,"9' 3""",1857.8329999999999,201
191,T190,T190,Darron Stiles,65,"9' 3""",1432.1670000000001,155
192,T190,T190,Jay Williamson,50,"9' 3""",1400.25,152
193,T194,T194,Alex Cejka,80,"9' 2""",2218.583,241
194,T194,T194,Mike Weir,82,"9' 2""",1692.4170000000001,185
195,196,196,Phil Mickelson,73,"9' 0""",1516.3329999999999,168
