,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
96,T97,T97,Ben Curtis,80,6.78,542,80
97,T97,T97,Brian Davis,101,6.78,685,101
98,T97,T97,Will MacKenzie,100,6.78,678,100
99,100,100,Dicky Pride,71,6.77,481,71
100,101,101,Kevin Sutherland,85,6.75,574,85
101,102,102,Jarrod Lyle,77,6.74,519,77
102,T103,T103,Tripp Isenhour,86,6.72,578,86
103,T103,T103,Craig Kanada,109,6.72,732,109
104,T105,T105,Steve Elkington,87,6.71,584,87
105,T105,T105,Kent Jones,97,6.71,651,97
106,T107,T107,Steve Marino,106,6.7,710,106
107,T107,T107,Bryce Molder,56,6.7,375,56
108,T109,T109,Craig Barlow,52,6.69,348,52
109,T109,T109,Jason Dufner,100,6.69,669,100
110,T111,T111,Alex Cejka,80,6.68,534,80
111,T111,T111,José Coceres,50,6.68,334,50
112,T111,T111,Jerry Kelly,101,6.68,675,101
113,T111,T111,Jeff Maggert,79,6.68,528,79
114,T115,T115,Billy Andrade,88,6.67,587,88
115,T115,T115,Brian Bateman,55,6.67,367,55
116,T115,T115,Jim Furyk,84,6.67,547,82
117,118,118,Matt Kuchar,85,6.66,566,85
118,119,119,Hunter Mahan,91,6.65,605,91
119,120,120,Kirk Triplett,77,6.64,511,77
120,T121,T121,Mathew Goggin,97,6.62,642,97
121,T121,T121,Rod Pampling,92,6.62,596,90
122,T123,T123,D.J. Trahan,99,6.61,654,99
123,T123,T123,Bob Tway,103,6.61,681,103
124,T123,T123,Jaco Van Zyl,51,6.61,337,51
125,126,126,Nick Watney,87,6.59,573,87
126,127,127,Harrison Frazar,88,6.58,579,88
127,T128,T128,Tim Herron,98,6.57,644,98
128,T128,T128,Shaun Micheel,91,6.57,578,88
129,130,130,Michael Boyd,61,6.56,400,61
130,131,131,Tom Johnson,74,6.55,485,74
131,132,132,Brett Quigley,79,6.54,510,78
132,133,133,Charles Howell III,89,6.53,562,86
133,134,134,Doug LaBelle II,104,6.51,677,104
134,T135,T135,Ryan Armour,107,6.5,696,107
135,T135,T135,Jeff Overton,60,6.5,390,60
136,T137,T137,David Branshaw,83,6.49,539,83
137,T137,T137,Pat Perez,84,6.49,545,84
138,T137,T137,Kenny Perry,83,6.49,539,83
139,T140,T140,J.B. Holmes,71,6.48,460,71
140,T140,T140,Jason Schultz,63,6.48,408,63
141,T140,T140,Steve Wheatcroft,73,6.48,473,73
142,143,143,Glen Day,85,6.47,550,85
143,T144,T144,Robert Allenby,90,6.46,575,89
144,T144,T144,Billy Mayfair,98,6.46,633,98
145,146,146,Charles Warren,101,6.45,651,101
146,147,147,Chris Tidland,59,6.44,380,59
147,T148,T148,Steve Allan,63,6.43,405,63
148,T148,T148,Stephen Leaney,82,6.43,527,82
149,T148,T148,Daisuke Maruyama,86,6.43,553,86
150,T151,T151,Jeff Brehaut,59,6.42,379,59
151,T151,T151,Lee Janzen,66,6.42,424,66
152,T153,T153,Bubba Dickerson,51,6.41,327,51
153,T153,T153,Robert Garrigus,95,6.41,609,95
154,T153,T153,Richard Johnson,93,6.41,596,93
155,T153,T153,Duffy Waldorf,69,6.41,442,69
156,T153,T153,Mark Wilson,87,6.41,558,87
157,T158,T158,Briny Baird,115,6.37,733,115
158,T158,T158,Fred Funk,65,6.37,414,65
159,T158,T158,Johnson Wagner,97,6.37,618,97
160,T161,T161,Paul Gow,70,6.36,445,70
161,T161,T161,Chris Stroud,66,6.36,420,66
162,163,163,Bill Haas,93,6.35,591,93
163,164,164,Brendon de Jonge,76,6.34,482,76
164,165,165,Peter Lonard,85,6.33,538,85
165,166,166,Chad Campbell,96,6.32,569,90
166,T167,T167,Matt Hendrix,63,6.3,397,63
167,T167,T167,Boo Weekley,101,6.3,636,101
168,169,169,Brett Wetterich,88,6.29,547,87
169,T170,T170,Michael Allen,74,6.28,465,74
170,T170,T170,Cameron Beckman,96,6.28,603,96
171,172,172,Kyle Reifers,71,6.27,445,71
172,173,173,Paul Stankowski,52,6.25,325,52
173,T174,T174,Scott Gutschewski,67,6.21,416,67
174,T174,T174,Joey Sindelar,75,6.21,466,75
175,176,176,Tom Lehman,62,6.19,384,62
176,177,177,Trevor Immelman,74,6.18,420,68
177,178,178,John Senden,97,6.16,598,97
178,179,179,J.J. Henry,86,6.15,523,85
179,180,180,Davis Love III,66,6.12,398,65
180,181,181,Ted Purdy,102,6.09,621,102
181,T182,T182,Tommy Armour III,81,6.07,492,81
182,T182,T182,D.J. Brigman,67,6.07,407,67
183,184,184,Greg Owen,81,6.06,491,81
184,185,185,Robert Gamez,88,6.05,532,88
185,186,186,Jeff Gove,103,6.04,622,103
186,T187,T187,Tom Byrum,50,6.02,301,50
187,T187,T187,Jeff Sluman,60,6.02,361,60
188,189,189,John Merrick,92,6.01,553,92
189,190,190,Michael Putnam,96,5.95,571,96
190,191,191,Darron Stiles,65,5.94,386,65
191,192,192,Mark Brooks,53,5.91,313,53
192,193,193,Joe Durant,88,5.87,511,87
193,194,194,Anders Hansen,55,5.8,319,55
194,195,195,Kevin Stadler,95,5.72,543,95
195,196,196,Jim Rutledge,59,5.71,337,59
