,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
106,T1,T1,D.J. Trahan,99,0.0,,346,100.0
107,T1,T1,Bob Tway,103,0.0,,336,100.0
108,T1,T1,Jaco Van Zyl,51,0.0,,175,100.0
109,T1,T1,Scott Verplank,82,0.0,,248,100.0
110,T1,T1,Johnson Wagner,97,0.0,,330,100.0
111,T1,T1,Duffy Waldorf,69,0.0,,201,100.0
112,T1,T1,Charles Warren,101,0.0,,346,100.0
113,T1,T1,Nick Watney,87,0.0,,255,100.0
114,T1,T1,Bubba Watson,80,0.0,,259,100.0
115,T1,T1,Mike Weir,82,0.0,,255,100.0
116,T1,T1,Brett Wetterich,88,0.0,,255,100.0
117,T1,T1,Steve Wheatcroft,73,0.0,,225,100.0
118,T1,T1,Jay Williamson,50,0.0,,189,100.0
119,T1,T1,Dean Wilson,92,0.0,,281,100.0
120,T1,T1,Tiger Woods,63,0.0,,153,100.0
121,122,122,Tim Petrovic,106,0.25,1.0,399,99.7
122,123,123,Daniel Chopra,106,0.27,1.0,377,99.7
123,124,124,Doug LaBelle II,104,0.28,1.0,360,99.7
124,T125,T125,Ryan Armour,107,0.29,1.0,346,99.7
125,T125,T125,Charley Hoffman,97,0.29,1.0,339,99.7
126,T125,T125,Steve Marino,106,0.29,1.0,341,99.7
127,T125,T125,John Rollins,102,0.29,1.0,341,99.7
128,T125,T125,Vijay Singh,102,0.29,1.0,347,99.7
129,T125,T125,Bo Van Pelt,104,0.29,1.0,345,99.7
130,T131,T131,Woody Austin,95,0.3,1.0,330,99.7
131,T131,T131,Jeff Quinney,95,0.3,1.0,331,99.7
132,T131,T131,Brandt Snedeker,105,0.3,1.0,333,99.7
133,134,134,Jason Dufner,100,0.31,1.0,320,99.6
134,T135,T135,Anthony Kim,93,0.32,1.0,315,99.6
135,T135,T135,Troy Matteson,87,0.32,1.0,311,99.6
136,T135,T135,Charlie Wi,90,0.32,1.0,316,99.6
137,T138,T138,Aaron Baddeley,83,0.33,1.0,301,99.6
138,T138,T138,Tim Herron,98,0.33,1.0,301,99.6
139,T138,T138,Jerry Kelly,101,0.33,1.0,301,99.6
140,T138,T138,Ryan Palmer,91,0.33,1.0,302,99.6
141,T138,T138,Boo Weekley,101,0.33,1.0,303,99.6
142,T143,T143,Alex Cejka,80,0.34,1.0,292,99.6
143,T143,T143,Jason Gore,86,0.34,1.0,295,99.6
144,T143,T143,Frank Lickliter II,95,0.34,1.0,293,99.6
145,T143,T143,Parker McLachlin,83,0.34,1.0,291,99.6
146,T147,T147,Glen Day,85,0.35,1.0,285,99.6
147,T147,T147,Steve Elkington,87,0.35,1.0,286,99.6
148,T147,T147,Richard Johnson,93,0.35,1.0,282,99.6
149,T150,T150,Robert Allenby,90,0.36,1.0,278,99.6
150,T150,T150,Tripp Isenhour,86,0.36,1.0,277,99.6
151,T150,T150,Jarrod Lyle,77,0.36,1.0,277,99.6
152,T150,T150,Jesper Parnevik,88,0.36,1.0,276,99.6
153,T154,T154,Rod Pampling,92,0.37,1.0,269,99.6
154,T154,T154,Kevin Stadler,95,0.37,1.0,269,99.6
155,T154,T154,Kevin Sutherland,85,0.37,1.0,270,99.6
156,T157,T157,Ben Curtis,80,0.38,1.0,263,99.6
157,T157,T157,Marco Dawson,73,0.38,1.0,261,99.6
158,T157,T157,Joe Durant,88,0.38,1.0,266,99.6
159,T157,T157,Freddie Jacobson,70,0.38,1.0,264,99.6
160,T157,T157,Kirk Triplett,77,0.38,1.0,262,99.6
161,T162,T162,Stephen Leaney,82,0.39,1.0,257,99.6
162,T162,T162,Greg Owen,81,0.39,1.0,259,99.6
163,T162,T162,Brett Quigley,79,0.39,1.0,258,99.6
164,T162,T162,Mark Wilson,87,0.39,1.0,259,99.6
165,166,166,Stuart Appleby,74,0.4,1.0,252,99.6
166,167,167,Nick O'Hern,72,0.43,1.0,232,99.5
167,168,168,Dicky Pride,71,0.44,1.0,225,99.5
168,T169,T169,Tim Clark,66,0.45,1.0,220,99.5
169,T169,T169,Joey Sindelar,75,0.45,1.0,220,99.5
170,171,171,Darron Stiles,65,0.47,1.0,212,99.5
171,T172,T172,Trevor Immelman,74,0.49,1.0,205,99.5
172,T172,T172,Jason Schultz,63,0.49,1.0,203,99.5
173,174,174,Michael Sim,52,0.51,1.0,195,99.4
174,T175,T175,Fred Funk,65,0.52,1.0,194,99.4
175,T175,T175,Matt Hendrix,63,0.52,1.0,193,99.4
176,177,177,Nathan Green,103,0.54,2.0,368,99.4
177,T178,T178,Bubba Dickerson,51,0.56,1.0,177,99.4
178,T178,T178,Carl Pettersson,111,0.56,2.0,357,99.4
179,180,180,Kevin Na,84,0.57,2.0,348,99.4
180,181,181,J.P. Hayes,89,0.58,2.0,347,99.4
181,T182,T182,Eric Axley,107,0.59,2.0,338,99.4
182,T182,T182,Jeff Brehaut,59,0.59,1.0,170,99.4
183,184,184,Tag Ridings,52,0.6,1.0,167,99.4
184,185,185,Paul Stankowski,52,0.61,1.0,165,99.3
185,186,186,George McNeill,95,0.64,2.0,313,99.3
186,187,187,John Merrick,92,0.68,2.0,295,99.3
187,188,188,John Senden,97,0.7,2.0,287,99.3
188,189,189,Camilo Villegas,82,0.72,2.0,278,99.2
189,190,190,Jonathan Byrd,73,0.79,2.0,254,99.2
190,191,191,Steve Lowery,74,0.83,2.0,240,99.1
191,192,192,Paul Gow,70,0.84,2.0,237,99.1
192,193,193,Padraig Harrington,64,0.93,2.0,216,99.0
193,194,194,Will MacKenzie,100,1.53,5.0,326,98.4
194,195,195,John Daly,59,1.66,3.0,181,98.3
195,196,196,Ian Poulter,63,1.83,3.0,164,98.1
