,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
54,T48,T48,Joey Sindelar,75,5.4
55,T48,T48,Vaughn Taylor,91,5.4
56,T57,T57,Chad Campbell,96,5.3
57,T57,T57,Daniel Chopra,106,5.3
58,T57,T57,Jim Furyk,84,5.3
59,T57,T57,Brian Gay,107,5.3
60,T57,T57,George McNeill,95,5.3
61,T57,T57,Tom Pernice Jr.,104,5.3
62,T57,T57,Jeff Quinney,95,5.3
63,T57,T57,John Senden,97,5.3
64,T57,T57,Steve Stricker,81,5.3
65,T57,T57,Charlie Wi,90,5.3
66,T67,T67,Ryan Armour,107,5.2
67,T67,T67,Fred Funk,65,5.2
68,T67,T67,Troy Matteson,87,5.2
69,T67,T67,Billy Mayfair,98,5.2
70,T67,T67,Camilo Villegas,82,5.2
71,T67,T67,Boo Weekley,101,5.2
72,T67,T67,Jay Williamson,50,5.2
73,T74,T74,Michael Allen,74,5.1
74,T74,T74,Tommy Armour III,81,5.1
75,T74,T74,Bob Estes,88,5.1
76,T74,T74,Mark Hensby,81,5.1
77,T74,T74,Anthony Kim,93,5.1
78,T74,T74,John Mallinger,96,5.1
79,T74,T74,Steve Marino,106,5.1
80,T74,T74,Ryan Palmer,91,5.1
81,T74,T74,Michael Putnam,96,5.1
82,T74,T74,Tag Ridings,52,5.1
83,T74,T74,Bo Van Pelt,104,5.1
84,T85,T85,Robert Allenby,90,5.0
85,T85,T85,Cameron Beckman,96,5.0
86,T85,T85,Rich Beem,89,5.0
87,T85,T85,Jason Bohn,57,5.0
88,T85,T85,Ben Curtis,80,5.0
89,T85,T85,Retief Goosen,50,5.0
90,T85,T85,Jason Gore,86,5.0
91,T85,T85,J.J. Henry,86,5.0
92,T85,T85,Charley Hoffman,97,5.0
93,T85,T85,Craig Lile,77,5.0
94,T85,T85,Parker McLachlin,83,5.0
95,T85,T85,Shaun Micheel,91,5.0
96,T85,T85,Jeff Overton,60,5.0
97,T85,T85,John Rollins,102,5.0
98,T85,T85,Charles Warren,101,5.0
99,T100,T100,Eric Axley,107,4.9
100,T100,T100,Marco Dawson,73,4.9
101,T100,T100,Scott Gutschewski,67,4.9
102,T100,T100,Bob Heintz,85,4.9
103,T100,T100,Jerry Kelly,101,4.9
104,T100,T100,Ian Poulter,63,4.9
105,T100,T100,Brett Quigley,79,4.9
106,T100,T100,Michael Sim,52,4.9
107,T100,T100,Bob Tway,103,4.9
108,T109,T109,Stuart Appleby,74,4.8
109,T109,T109,Rich Barcelo,80,4.8
110,T109,T109,Andrew Buckle,77,4.8
111,T109,T109,Glen Day,85,4.8
112,T109,T109,Steve Flesch,100,4.8
113,T109,T109,J.P. Hayes,89,4.8
114,T109,T109,Kent Jones,97,4.8
115,T109,T109,Cliff Kresge,107,4.8
116,T109,T109,Jarrod Lyle,77,4.8
117,T109,T109,Daisuke Maruyama,86,4.8
118,T109,T109,José María Olazábal,52,4.8
119,T109,T109,Scott Verplank,82,4.8
120,T109,T109,Mike Weir,82,4.8
121,T109,T109,Mark Wilson,87,4.8
122,T123,T123,Brendon de Jonge,76,4.7
123,T123,T123,Jason Dufner,100,4.7
124,T123,T123,Robert Gamez,88,4.7
125,T123,T123,Mathew Goggin,97,4.7
126,T123,T123,Craig Kanada,109,4.7
127,T123,T123,Shigeki Maruyama,84,4.7
128,T123,T123,Nick Watney,87,4.7
129,T130,T130,D.J. Brigman,67,4.6
130,T130,T130,Gavin Coles,87,4.6
131,T130,T130,Bill Haas,93,4.6
132,T130,T130,Richard Johnson,93,4.6
133,T130,T130,Bryce Molder,56,4.6
134,T130,T130,Pat Perez,84,4.6
135,T130,T130,Dicky Pride,71,4.6
136,T130,T130,Jason Schultz,63,4.6
137,T138,T138,Alex Cejka,80,4.5
138,T138,T138,Chris DiMarco,79,4.5
139,T138,T138,Matt Kuchar,85,4.5
140,T138,T138,Stephen Leaney,82,4.5
141,T138,T138,Davis Love III,66,4.5
142,T138,T138,Nick O'Hern,72,4.5
143,T138,T138,Corey Pavin,81,4.5
144,T138,T138,Bubba Watson,80,4.5
145,T146,T146,Billy Andrade,88,4.4
146,T146,T146,Craig Bowden,78,4.4
147,T146,T146,Phil Mickelson,73,4.4
148,T146,T146,Kenny Perry,83,4.4
149,T146,T146,Ted Purdy,102,4.4
150,T146,T146,Brett Wetterich,88,4.4
151,T152,T152,Trevor Immelman,74,4.3
152,T152,T152,Hunter Mahan,91,4.3
153,T152,T152,John Merrick,92,4.3
154,T155,T155,Michael Boyd,61,4.2
155,T155,T155,Chris Couch,76,4.2
156,T155,T155,Joe Durant,88,4.2
157,T155,T155,Jeff Gove,103,4.2
158,T155,T155,Mathias Grönberg,95,4.2
159,T155,T155,Peter Lonard,85,4.2
160,T155,T155,Kevin Sutherland,85,4.2
161,T155,T155,D.J. Trahan,99,4.2
162,T163,T163,Craig Barlow,52,4.1
163,T163,T163,Chris Stroud,66,4.1
164,T163,T163,Chris Tidland,59,4.1
165,T166,T166,Anders Hansen,55,4.0
166,T166,T166,Matt Hendrix,63,4.0
167,T166,T166,J.B. Holmes,71,4.0
168,T166,T166,Tripp Isenhour,86,4.0
169,T166,T166,Lee Janzen,66,4.0
170,T166,T166,Doug LaBelle II,104,4.0
171,T166,T166,Kirk Triplett,77,4.0
172,T166,T166,Duffy Waldorf,69,4.0
173,T174,T174,Jeff Brehaut,59,3.9
174,T174,T174,José Coceres,50,3.9
175,T174,T174,Todd Hamilton,76,3.9
176,T174,T174,Kyle Reifers,71,3.9
177,T174,T174,Paul Stankowski,52,3.9
178,T179,T179,Brian Bateman,55,3.8
179,T179,T179,Mark Brooks,53,3.8
180,T179,T179,John Daly,59,3.8
181,T179,T179,Tom Lehman,62,3.8
182,T179,T179,Jeff Sluman,60,3.8
183,T179,T179,Steve Wheatcroft,73,3.8
184,185,185,Harrison Frazar,88,3.7
185,T186,T186,David Branshaw,83,3.6
186,T186,T186,Paul Gow,70,3.6
187,T186,T186,Jaco Van Zyl,51,3.6
188,T186,T186,Johnson Wagner,97,3.6
189,T190,T190,Tom Byrum,50,3.5
190,T190,T190,Tom Johnson,74,3.5
191,T190,T190,Greg Owen,81,3.5
192,T193,T193,Bubba Dickerson,51,3.4
193,T193,T193,Kevin Stadler,95,3.4
194,195,195,Darron Stiles,65,3.1
195,196,196,Jim Rutledge,59,2.8
