,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
114,T115,T115,Ryuji Imada,36.51,138,378
115,T115,T115,Trevor Immelman,36.51,92,252
116,T115,T115,Tripp Isenhour,36.51,92,252
117,118,118,Pat Perez,36.46,105,288
118,119,119,Rich Beem,36.42,118,324
119,120,120,Parker McLachlin,36.32,85,234
120,121,121,Steve Flesch,36.26,124,342
121,T122,T122,Craig Barlow,36.11,65,180
122,T122,T122,Bill Haas,36.11,104,288
123,T122,T122,Davis Love III,36.11,78,216
124,T122,T122,Dicky Pride,36.11,65,180
125,T122,T122,Jaco Van Zyl,36.11,26,72
126,127,127,Mathew Goggin,35.96,123,342
127,T128,T128,Michael Allen,35.93,97,270
128,T128,T128,Richard Johnson,35.93,97,270
129,T130,T130,Brian Davis,35.86,142,396
130,T130,T130,Tim Herron,35.86,142,396
131,132,132,Stewart Cink,35.83,129,360
132,T133,T133,Stephen Leaney,35.76,103,288
133,T133,T133,Brett Wetterich,35.76,103,288
134,135,135,Steve Marino,35.71,135,378
135,136,136,Billy Mayfair,35.67,122,342
136,137,137,Jerry Kelly,35.61,141,396
137,T138,T138,Tom Byrum,35.56,32,90
138,T138,T138,Peter Lonard,35.56,96,270
139,T138,T138,Jeff Maggert,35.56,96,270
140,141,141,Briny Baird,35.47,166,468
141,142,142,Adam Scott,35.42,102,288
142,T143,T143,Doug LaBelle II,35.38,121,342
143,T143,T143,Joe Ogilvie,35.38,121,342
144,T145,T145,Fred Funk,35.19,76,216
145,T145,T145,Jeff Quinney,35.19,114,324
146,T145,T145,Henrik Stenson,35.19,57,162
147,148,148,Craig Kanada,35.0,126,360
148,149,149,Kenny Perry,34.97,107,306
149,150,150,Bryce Molder,34.92,44,126
150,151,151,Retief Goosen,34.85,69,198
151,152,152,Chris DiMarco,34.81,94,270
152,153,153,Bart Bryant,34.8,119,342
153,154,154,Robert Gamez,34.62,81,234
154,155,155,Steve Lowery,34.52,87,252
155,156,156,Michael Putnam,34.5,118,342
156,T157,T157,John Senden,34.39,130,378
157,T157,T157,Charles Warren,34.39,130,378
158,159,159,Matt Kuchar,34.38,99,288
159,160,160,Will MacKenzie,34.17,123,360
160,161,161,Lee Janzen,34.03,49,144
161,T162,T162,Michael Boyd,33.95,55,162
162,T162,T162,Chad Campbell,33.95,110,324
163,164,164,Ted Purdy,33.92,116,342
164,T165,T165,Tom Lehman,33.8,73,216
165,T165,T165,Chris Riley,33.8,73,216
166,167,167,Tommy Armour III,33.68,97,288
167,T168,T168,Billy Andrade,33.33,102,306
168,T168,T168,Jason Bohn,33.33,66,198
169,T168,T168,José Coceres,33.33,54,162
170,T168,T168,Johnson Wagner,33.33,90,270
171,172,172,Boo Weekley,33.07,125,378
172,173,173,Kevin Stadler,32.99,95,288
173,174,174,Jeff Gove,32.8,124,378
174,175,175,Charles Howell III,32.68,100,306
175,176,176,Daisuke Maruyama,32.64,94,288
176,177,177,Paul Stankowski,32.54,41,126
177,178,178,John Merrick,32.35,99,306
178,T179,T179,Jeff Overton,32.32,64,198
179,T179,T179,Duffy Waldorf,32.32,64,198
180,T179,T179,Steve Wheatcroft,32.32,64,198
181,182,182,Cameron Beckman,31.87,109,342
182,183,183,Bubba Dickerson,31.48,34,108
183,T184,T184,Mark Brooks,31.25,45,144
184,T184,T184,Joe Durant,31.25,90,288
185,186,186,Brendon de Jonge,31.02,67,216
186,T187,T187,George McNeill,30.86,100,324
187,T187,T187,Jeff Sluman,30.86,50,162
188,189,189,Steve Allan,30.77,72,234
189,190,190,Anders Hansen,30.56,55,180
190,191,191,Paul Gow,30.25,49,162
191,192,192,Chris Tidland,29.86,43,144
192,193,193,D.J. Brigman,29.8,59,198
193,194,194,Kyle Reifers,26.54,43,162
194,195,195,Darron Stiles,25.69,37,144
195,196,196,Jim Rutledge,24.07,26,108
