,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
93,T1,T1,Patrick Sheehan,104,0.0,,359,100.0
94,T1,T1,"Wes Short, Jr.",96,0.0,,318,100.0
95,T1,T1,Joey Sindelar,90,0.0,,283,100.0
96,T1,T1,Heath Slocum,96,0.0,,284,100.0
97,T1,T1,Jeff Sluman,101,0.0,,323,100.0
98,T1,T1,Chris Smith,67,0.0,,179,100.0
99,T1,T1,Mike Sposa,68,0.0,,231,100.0
100,T1,T1,Paul Stankowski,70,0.0,,242,100.0
101,T1,T1,Steve Stricker,64,0.0,,220,100.0
102,T1,T1,Hidemichi Tanaka,74,0.0,,268,100.0
103,T1,T1,Vaughn Taylor,88,0.0,,306,100.0
104,T1,T1,Nicholas Thompson,96,0.0,,296,100.0
105,T1,T1,David Toms,76,0.0,,223,100.0
106,T1,T1,Bob Tway,81,0.0,,261,100.0
107,T1,T1,Vance Veazey,59,0.0,,196,100.0
108,T1,T1,Duffy Waldorf,96,0.0,,309,100.0
109,T1,T1,Jimmy Walker,60,0.0,,208,100.0
110,T1,T1,Charles Warren,93,0.0,,299,100.0
111,T1,T1,Bubba Watson,83,0.0,,276,100.0
112,T1,T1,Brett Wetterich,82,0.0,,277,100.0
113,T1,T1,Ron Whittaker,81,0.0,,257,100.0
114,T1,T1,Dean Wilson,115,0.0,,361,100.0
115,T1,T1,Tiger Woods,55,0.0,,127,100.0
116,T117,T117,Todd Fischer,101,0.28,1.0,359,99.7
117,T117,T117,Tag Ridings,103,0.28,1.0,353,99.7
118,T117,T117,Vijay Singh,103,0.28,1.0,362,99.7
119,T120,T120,Henrik Bjornstad,97,0.29,1.0,349,99.7
120,T120,T120,Robert Damron,91,0.29,1.0,339,99.7
121,T120,T120,Steve Lowery,99,0.29,1.0,340,99.7
122,T120,T120,Bo Van Pelt,102,0.29,1.0,339,99.7
123,T120,T120,Nick Watney,97,0.29,1.0,348,99.7
124,T125,T125,Paul Azinger,87,0.3,1.0,328,99.7
125,T125,T125,Jason Bohn,104,0.3,1.0,337,99.7
126,T125,T125,Kent Jones,103,0.3,1.0,328,99.7
127,T125,T125,Kevin Sutherland,100,0.3,1.0,333,99.7
128,T129,T129,Arjun Atwal,97,0.31,1.0,325,99.6
129,T129,T129,Marco Dawson,87,0.31,1.0,326,99.6
130,T129,T129,Shigeki Maruyama,94,0.31,1.0,318,99.6
131,T129,T129,Jeff Overton,95,0.31,1.0,318,99.6
132,T129,T129,Tim Petrovic,95,0.31,1.0,320,99.6
133,T134,T134,Mark Brooks,90,0.32,1.0,313,99.6
134,T134,T134,Hunter Mahan,98,0.32,1.0,309,99.6
135,T134,T134,Ryan Palmer,101,0.32,1.0,312,99.6
136,T137,T137,Michael Allen,84,0.33,1.0,299,99.6
137,T137,T137,David Branshaw,98,0.33,1.0,300,99.6
138,T137,T137,Jeff Brehaut,100,0.33,1.0,301,99.6
139,T137,T137,Brian Davis,92,0.33,1.0,302,99.6
140,T137,T137,Carlos Franco,86,0.33,1.0,302,99.6
141,T137,T137,Sean O'Hair,100,0.33,1.0,302,99.6
142,143,143,D.J. Trahan,92,0.34,1.0,293,99.6
143,T144,T144,James Driscoll,80,0.35,1.0,289,99.6
144,T144,T144,Brad Faxon,78,0.35,1.0,285,99.6
145,T144,T144,Jeff Gove,91,0.35,1.0,287,99.6
146,T144,T144,Dudley Hart,83,0.35,1.0,282,99.6
147,T144,T144,Lee Janzen,79,0.35,1.0,286,99.6
148,T144,T144,Daisuke Maruyama,83,0.35,1.0,285,99.6
149,T144,T144,Scott Verplank,88,0.35,1.0,289,99.6
150,151,151,Bob Estes,85,0.36,1.0,276,99.6
151,152,152,Steve Jones,83,0.37,1.0,269,99.6
152,T153,T153,Rory Sabbatini,84,0.38,1.0,262,99.6
153,T153,T153,Jason Schultz,77,0.38,1.0,260,99.6
154,T155,T155,Bart Bryant,87,0.4,1.0,247,99.6
155,T155,T155,"John Engler, Jr.",69,0.4,1.0,250,99.6
156,T155,T155,David McKenzie,82,0.4,1.0,253,99.6
157,158,158,Greg Owen,79,0.41,1.0,241,99.5
158,T159,T159,Robert Allenby,79,0.42,1.0,239,99.5
159,T159,T159,Chris DiMarco,83,0.42,1.0,236,99.5
160,T159,T159,Ryan Moore,68,0.42,1.0,237,99.5
161,T162,T162,Greg Chalmers,71,0.43,1.0,230,99.5
162,T162,T162,Chris Couch,75,0.43,1.0,230,99.5
163,164,164,Ben Crane,85,0.44,1.0,225,99.5
164,T165,T165,Jeff Maggert,81,0.45,1.0,224,99.5
165,T165,T165,Corey Pavin,74,0.45,1.0,223,99.5
166,T167,T167,Mathew Goggin,72,0.46,1.0,218,99.5
167,T167,T167,Skip Kendall,72,0.46,1.0,219,99.5
168,T167,T167,Tjaart van der Walt,60,0.46,1.0,218,99.5
169,170,170,Omar Uresti,61,0.47,1.0,213,99.5
170,171,171,Kirk Triplett,58,0.48,1.0,207,99.5
171,T172,T172,Ernie Els,69,0.49,1.0,206,99.5
172,T172,T172,Geoff Ogilvy,76,0.49,1.0,206,99.5
173,T174,T174,Tommy Armour III,65,0.5,1.0,200,99.5
174,T174,T174,Davis Love III,85,0.5,1.0,200,99.5
175,176,176,Adam Scott,70,0.51,1.0,198,99.4
176,T177,T177,John Daly,51,0.57,1.0,175,99.4
177,T177,T177,Pat Perez,50,0.57,1.0,176,99.4
178,179,179,Camilo Villegas,95,0.58,2.0,342,99.4
179,180,180,Jerry Smith,94,0.6,2.0,331,99.4
180,181,181,Mark Calcavecchia,94,0.61,2.0,326,99.3
181,182,182,Steve Elkington,52,0.62,1.0,161,99.3
182,183,183,Stephen Ames,63,0.65,1.0,153,99.3
183,T184,T184,Aaron Baddeley,78,0.66,2.0,301,99.3
184,T184,T184,Michael Connell,51,0.66,1.0,152,99.3
185,186,186,Mark Wilson,79,0.7,2.0,285,99.3
186,187,187,Rod Pampling,89,0.74,2.0,269,99.2
187,188,188,John Senden,96,0.76,2.0,264,99.2
188,T189,T189,J.B. Holmes,81,0.81,2.0,248,99.1
189,T189,T189,Mike Weir,88,0.81,2.0,248,99.1
190,T191,T191,Billy Andrade,78,0.85,2.0,235,99.1
191,T191,T191,Danny Ellis,68,0.85,2.0,235,99.1
192,193,193,Rich Beem,85,0.86,2.0,232,99.1
193,194,194,Tim Clark,80,0.89,2.0,224,99.1
194,195,195,Roger Tambellini,64,1.04,2.0,193,98.9
195,196,196,Ian Poulter,53,1.26,2.0,159,98.7
