,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
88,89,89,John Senden,96,5.6,375,21
89,90,90,Kirk Triplett,58,5.59,179,10
90,91,91,Carl Pettersson,95,5.57,341,19
91,92,92,Jesper Parnevik,84,5.56,324,18
92,93,93,Skip Kendall,72,5.51,236,13
93,94,94,Hunter Mahan,98,5.5,400,22
94,95,95,Kevin Sutherland,100,5.49,419,23
95,T96,T96,Tim Herron,82,5.46,238,13
96,T96,T96,J.B. Holmes,81,5.46,293,16
97,98,98,Stewart Cink,93,5.45,312,17
98,99,99,Bob Estes,85,5.44,349,19
99,T100,T100,K.J. Choi,93,5.43,387,21
100,T100,T100,Geoff Ogilvy,76,5.43,221,12
101,T102,T102,Rich Beem,85,5.41,259,14
102,T102,T102,Shigeki Maruyama,94,5.41,314,17
103,104,104,Phil Mickelson,74,5.39,167,9
104,105,105,Ben Crane,85,5.38,260,14
105,106,106,Mike Sposa,68,5.36,261,14
106,107,107,Troy Matteson,101,5.33,394,21
107,T108,T108,Bill Haas,99,5.32,357,19
108,T108,T108,Lee Janzen,79,5.32,282,15
109,110,110,Harrison Frazar,95,5.3,283,15
110,T111,T111,Steve Stricker,64,5.29,208,11
111,T111,T111,Vance Veazey,59,5.29,227,12
112,T113,T113,Tag Ridings,103,5.26,361,19
113,T113,T113,Tjaart van der Walt,60,5.26,247,13
114,115,115,Zach Johnson,98,5.23,325,17
115,116,116,Tim Clark,80,5.17,232,12
116,117,117,Ron Whittaker,81,5.14,331,17
117,T118,T118,Billy Mayfair,94,5.13,390,20
118,T118,T118,Heath Slocum,96,5.13,351,18
119,T120,T120,Eric Axley,91,5.11,313,16
120,T120,T120,John Cook,67,5.11,235,12
121,122,122,Bernhard Langer,77,5.08,256,13
122,T123,T123,Fred Funk,106,5.07,335,17
123,T123,T123,D.J. Trahan,92,5.07,296,15
124,125,125,Charles Warren,93,5.03,378,19
125,126,126,Ryuji Imada,105,5.01,339,17
126,T127,T127,Jerry Kelly,100,5.0,360,18
127,T127,T127,Stephen Leaney,84,5.0,320,16
128,129,129,Jimmy Walker,60,4.98,261,13
129,130,130,Michael Connell,51,4.97,181,9
130,131,131,Greg Owen,79,4.95,283,14
131,132,132,Joey Sindelar,90,4.93,345,17
132,133,133,Jonathan Kaye,95,4.91,407,20
133,134,134,Robert Gamez,94,4.89,307,15
134,T135,T135,David Branshaw,98,4.86,391,19
135,T135,T135,Nick Watney,97,4.86,391,19
136,137,137,Trevor Immelman,86,4.82,332,16
137,138,138,Brian Davis,92,4.75,316,15
138,139,139,Jason Bohn,104,4.74,401,19
139,T140,T140,Sean O'Hair,100,4.71,340,16
140,T140,T140,Omar Uresti,61,4.71,191,9
141,T142,T142,Jeff Gove,91,4.66,386,18
142,T142,T142,Patrick Sheehan,104,4.66,365,17
143,144,144,Michael Allen,84,4.64,280,13
144,145,145,Lucas Glover,105,4.62,368,17
145,146,146,Fred Couples,52,4.61,152,7
146,147,147,Stuart Appleby,83,4.6,261,12
147,T148,T148,Shane Bertsch,104,4.59,370,17
148,T148,T148,Scott Gutschewski,53,4.59,196,9
149,150,150,Steve Jones,83,4.56,307,14
150,151,151,Robert Garrigus,85,4.55,286,13
151,152,152,Jeff Brehaut,100,4.51,399,18
152,153,153,Nicholas Thompson,96,4.5,333,15
153,154,154,Mike Weir,88,4.47,246,11
154,155,155,Camilo Villegas,95,4.46,336,15
155,156,156,Tommy Armour III,65,4.44,225,10
156,157,157,Doug Barron,74,4.41,272,12
157,158,158,Mark Calcavecchia,94,4.39,342,15
158,159,159,Robert Damron,91,4.38,320,14
159,T160,T160,Mark Brooks,90,4.36,298,13
160,T160,T160,Bart Bryant,87,4.36,321,14
161,162,162,Ryan Moore,68,4.35,253,11
162,T163,T163,Woody Austin,107,4.32,347,15
163,T163,T163,John Daly,51,4.32,162,7
164,165,165,Stephen Ames,63,4.3,186,8
165,166,166,Bubba Dickerson,98,4.29,350,15
166,167,167,Shaun Micheel,96,4.26,352,15
167,168,168,Danny Ellis,68,4.2,238,10
168,T169,T169,Matt Hansen,68,4.17,264,11
169,T169,T169,Greg Kraft,79,4.17,288,12
170,T169,T169,Justin Leonard,83,4.17,264,11
171,172,172,Steve Lowery,99,4.11,365,15
172,T173,T173,Chris DiMarco,83,4.05,247,10
173,T173,T173,Jon Mills,68,4.05,247,10
174,175,175,Bob May,65,4.0,200,8
175,176,176,Jeff Overton,95,3.98,377,15
176,177,177,Alex Cejka,93,3.96,278,11
177,T178,T178,Jason Gore,86,3.93,305,12
178,T178,T178,Jeff Sluman,101,3.93,331,13
179,180,180,Brian Bateman,69,3.92,255,10
180,181,181,Scott Verplank,88,3.89,257,10
181,182,182,Ryan Hietala,61,3.86,233,9
182,183,183,Bubba Watson,83,3.83,313,12
183,184,184,Ian Leggatt,80,3.69,271,10
184,185,185,Charley Hoffman,100,3.67,381,14
185,186,186,Kenny Perry,73,3.64,247,9
186,187,187,Daisuke Maruyama,83,3.61,305,11
187,188,188,Brett Wetterich,82,3.5,286,10
188,189,189,Roger Tambellini,64,3.28,274,9
189,190,190,Thomas Levet,53,3.23,217,7
190,191,191,Paul Azinger,87,3.16,316,10
191,T192,T192,Chris Couch,75,3.11,322,10
192,T192,T192,Rory Sabbatini,84,3.11,257,8
193,194,194,"Wes Short, Jr.",96,3.06,359,11
194,195,195,Peter Lonard,77,2.81,285,8
195,196,196,Kris Cox,83,2.2,318,7
