,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
92,T85,T85,John Rollins,93,5.0
93,T85,T85,Duffy Waldorf,96,5.0
94,T85,T85,Nick Watney,97,5.0
95,T85,T85,Brett Wetterich,82,5.0
96,T97,T97,Arjun Atwal,97,4.9
97,T97,T97,Chris DiMarco,83,4.9
98,T97,T97,J.B. Holmes,81,4.9
99,T97,T97,Ted Purdy,103,4.9
100,T97,T97,Heath Slocum,96,4.9
101,T97,T97,Kevin Sutherland,100,4.9
102,T97,T97,Mike Weir,88,4.9
103,T104,T104,Billy Andrade,78,4.8
104,T104,T104,Marco Dawson,87,4.8
105,T104,T104,Danny Ellis,68,4.8
106,T104,T104,Jerry Kelly,100,4.8
107,T104,T104,Len Mattiace,59,4.8
108,T104,T104,Tim Petrovic,95,4.8
109,T104,T104,"Wes Short, Jr.",96,4.8
110,T111,T111,Padraig Harrington,54,4.7
111,T111,T111,Charles Howell III,96,4.7
112,T111,T111,Steve Jones,83,4.7
113,T111,T111,Billy Mayfair,94,4.7
114,T111,T111,Larry Mize,53,4.7
115,T111,T111,Ryan Moore,68,4.7
116,T111,T111,Joe Ogilvie,95,4.7
117,T111,T111,Corey Pavin,74,4.7
118,T111,T111,Paul Stankowski,70,4.7
119,T120,T120,Eric Axley,91,4.6
120,T120,T120,Robert Garrigus,85,4.6
121,T120,T120,Jason Gore,86,4.6
122,T120,T120,Ryuji Imada,105,4.6
123,T120,T120,Peter Lonard,77,4.6
124,T120,T120,Jeff Maggert,81,4.6
125,T120,T120,Sean O'Hair,100,4.6
126,T127,T127,Todd Fischer,101,4.5
127,T127,T127,Harrison Frazar,95,4.5
128,T127,T127,Robert Gamez,94,4.5
129,T127,T127,Dudley Hart,83,4.5
130,T127,T127,Lee Janzen,79,4.5
131,T127,T127,Troy Matteson,101,4.5
132,T127,T127,Bob May,65,4.5
133,T127,T127,Bob Tway,81,4.5
134,T127,T127,Bubba Watson,83,4.5
135,T136,T136,Paul Azinger,87,4.4
136,T136,T136,John Cook,67,4.4
137,T136,T136,Fred Couples,52,4.4
138,T136,T136,Brian Davis,92,4.4
139,T136,T136,Greg Kraft,79,4.4
140,T136,T136,Steve Lowery,99,4.4
141,T136,T136,Kirk Triplett,58,4.4
142,T136,T136,Tjaart van der Walt,60,4.4
143,T136,T136,Vance Veazey,59,4.4
144,T136,T136,Jimmy Walker,60,4.4
145,T136,T136,Charles Warren,93,4.4
146,T147,T147,James Driscoll,80,4.3
147,T147,T147,Mathias Grönberg,92,4.3
148,T147,T147,Justin Leonard,83,4.3
149,T147,T147,Daisuke Maruyama,83,4.3
150,T147,T147,Greg Owen,79,4.3
151,T147,T147,Jason Schultz,77,4.3
152,T147,T147,D.J. Trahan,92,4.3
153,T147,T147,Ron Whittaker,81,4.3
154,T155,T155,Carlos Franco,86,4.2
155,T155,T155,J.L. Lewis,57,4.2
156,T155,T155,Patrick Sheehan,104,4.2
157,T155,T155,Joey Sindelar,90,4.2
158,T159,T159,Robert Damron,91,4.1
159,T159,T159,Bubba Dickerson,98,4.1
160,T159,T159,Tim Herron,82,4.1
161,T159,T159,Jonathan Kaye,95,4.1
162,T159,T159,Skip Kendall,72,4.1
163,T159,T159,Thomas Levet,53,4.1
164,T159,T159,D.A. Points,82,4.1
165,T166,T166,Brian Bateman,69,4.0
166,T166,T166,Alex Cejka,93,4.0
167,T166,T166,John Daly,51,4.0
168,T166,T166,"John Engler, Jr.",69,4.0
169,T166,T166,Mathew Goggin,72,4.0
170,T166,T166,Mark O'Meara,52,4.0
171,T172,T172,Jeff Brehaut,100,3.9
172,T172,T172,Jeff Gove,91,3.9
173,T172,T172,Paul Goydos,72,3.9
174,T172,T172,Bill Haas,99,3.9
175,T172,T172,Mike Sposa,68,3.9
176,T177,T177,Doug Barron,74,3.8
177,T177,T177,Scott Gutschewski,53,3.8
178,T179,T179,Tommy Armour III,65,3.7
179,T179,T179,Kris Cox,83,3.7
180,T179,T179,Ian Leggatt,80,3.7
181,T179,T179,Will MacKenzie,91,3.7
182,T179,T179,Hidemichi Tanaka,74,3.7
183,T184,T184,Michael Connell,51,3.6
184,T184,T184,Chris Couch,75,3.6
185,T184,T184,Todd Hamilton,72,3.6
186,T184,T184,Matt Hansen,68,3.6
187,T184,T184,Nicholas Thompson,96,3.6
188,T189,T189,Alex Aragon,63,3.5
189,T189,T189,Greg Chalmers,71,3.5
190,T189,T189,Pat Perez,50,3.5
191,192,192,Roger Tambellini,64,3.2
192,T193,T193,Mark Brooks,90,3.0
193,T193,T193,Ryan Hietala,61,3.0
194,T193,T193,Jon Mills,68,3.0
195,196,196,Omar Uresti,61,2.9
