,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
104,T100,T100,Jason Schultz,77,0.79,76,6
105,106,106,Kevin Sutherland,100,0.78,90,7
106,T107,T107,"John Engler, Jr.",69,0.77,65,5
107,T107,T107,Todd Hamilton,72,0.77,52,4
108,T109,T109,Bob Estes,85,0.75,93,7
109,T109,T109,Padraig Harrington,54,0.75,40,3
110,T109,T109,Will MacKenzie,91,0.75,93,7
111,T109,T109,Billy Mayfair,94,0.75,93,7
112,T113,T113,Michael Allen,84,0.74,68,5
113,T113,T113,Tim Herron,82,0.74,54,4
114,115,115,Vance Veazey,59,0.73,55,4
115,T116,T116,Jerry Smith,94,0.71,84,6
116,T116,T116,D.J. Trahan,92,0.71,70,5
117,T116,T116,Charles Warren,93,0.71,99,7
118,T119,T119,Robert Garrigus,85,0.7,71,5
119,T119,T119,Lee Janzen,79,0.7,71,5
120,T121,T121,Paul Goydos,72,0.69,58,4
121,T121,T121,Stephen Leaney,84,0.69,87,6
122,T123,T123,Chris DiMarco,83,0.68,73,5
123,T123,T123,Ryan Palmer,101,0.68,88,6
124,T125,T125,Tommy Armour III,65,0.67,60,4
125,T125,T125,Stewart Cink,93,0.67,90,6
126,T125,T125,Ian Poulter,53,0.67,45,3
127,128,128,Briny Baird,81,0.66,76,5
128,T129,T129,Kenny Perry,73,0.65,46,3
129,T129,T129,Joey Sindelar,90,0.65,107,7
130,T131,T131,Joe Durant,101,0.63,96,6
131,T131,T131,Zach Johnson,98,0.63,95,6
132,T131,T131,Troy Matteson,101,0.63,111,7
133,T131,T131,Geoff Ogilvy,76,0.63,48,3
134,135,135,K.J. Choi,93,0.62,81,5
135,T136,T136,John Cook,67,0.6,67,4
136,T136,T136,Fred Funk,106,0.6,84,5
137,T136,T136,Justin Leonard,83,0.6,67,4
138,T136,T136,Shigeki Maruyama,94,0.6,83,5
139,T140,T140,Eric Axley,91,0.59,85,5
140,T140,T140,Rich Beem,85,0.59,68,4
141,T140,T140,Fred Couples,52,0.59,34,2
142,T143,T143,Arjun Atwal,97,0.58,104,6
143,T143,T143,Omar Uresti,61,0.58,52,3
144,145,145,Charles Howell III,96,0.57,87,5
145,146,146,Jeff Brehaut,100,0.55,110,6
146,T147,T147,Tim Clark,80,0.54,56,3
147,T147,T147,Harrison Frazar,95,0.54,74,4
148,T147,T147,Bernhard Langer,77,0.54,74,4
149,T147,T147,Tag Ridings,103,0.54,74,4
150,T147,T147,Roger Tambellini,64,0.54,56,3
151,T152,T152,Jon Mills,68,0.53,75,4
152,T152,T152,Heath Slocum,96,0.53,94,5
153,T154,T154,Greg Kraft,79,0.52,77,4
154,T154,T154,Daisuke Maruyama,83,0.52,77,4
155,T154,T154,John Rollins,93,0.52,77,4
156,157,157,Patrick Sheehan,104,0.51,98,5
157,T158,T158,J.L. Lewis,57,0.5,60,3
158,T158,T158,Ryan Moore,68,0.5,60,3
159,T158,T158,Jeff Sluman,101,0.5,100,5
160,161,161,Ian Leggatt,80,0.49,61,3
161,162,162,Mark Brooks,90,0.48,83,4
162,T163,T163,Alex Cejka,93,0.47,64,3
163,T163,T163,Mark O'Meara,52,0.47,43,2
164,T165,T165,Davis Love III,85,0.45,67,3
165,T165,T165,Shaun Micheel,96,0.45,88,4
166,T165,T165,Scott Verplank,88,0.45,66,3
167,T168,T168,Paul Azinger,87,0.44,90,4
168,T168,T168,Thomas Levet,53,0.44,68,3
169,T170,T170,Stephen Ames,63,0.43,47,2
170,T170,T170,Michael Connell,51,0.43,46,2
171,T170,T170,Freddie Jacobson,56,0.43,46,2
172,T170,T170,Brett Wetterich,82,0.43,69,3
173,T174,T174,Charley Hoffman,100,0.42,95,4
174,T174,T174,Peter Lonard,77,0.42,71,3
175,T174,T174,Tiger Woods,55,0.42,48,2
176,T177,T177,Woody Austin,107,0.41,74,3
177,T177,T177,Bob May,65,0.41,49,2
178,T179,T179,Ryan Hietala,61,0.38,52,2
179,T179,T179,Jerry Kelly,100,0.38,78,3
180,T181,T181,Danny Ellis,68,0.37,54,2
181,T181,T181,Jeff Overton,95,0.37,108,4
182,T183,T183,John Daly,51,0.36,28,1
183,T183,T183,Mike Sposa,68,0.36,56,2
184,185,185,Jeff Gove,91,0.31,96,3
185,186,186,Bill Haas,99,0.28,72,2
186,T187,T187,Chris Couch,75,0.27,75,2
187,T187,T187,J.B. Holmes,81,0.27,74,2
188,T187,T187,Hidemichi Tanaka,74,0.27,74,2
189,190,190,"Wes Short, Jr.",96,0.26,114,3
190,T191,T191,Bart Bryant,87,0.24,82,2
191,T191,T191,Kris Cox,83,0.24,82,2
192,T193,T193,Retief Goosen,68,0.23,44,1
193,T193,T193,Trevor Immelman,86,0.23,87,2
194,195,195,Rory Sabbatini,84,0.19,54,1
195,196,196,Brian Bateman,69,0.16,64,1
