,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
130,T127,T127,Bill Haas,99,"22' 1""",20159.833,912
131,T127,T127,Ryuji Imada,105,"22' 1""",19582.333,886
132,T127,T127,Ian Leggatt,80,"22' 1""",16102.417,729
133,T127,T127,Ryan Palmer,101,"22' 1""",18433.667,836
134,T127,T127,Ted Purdy,103,"22' 1""",18340.917,832
135,T127,T127,Chris Riley,86,"22' 1""",14644.167,662
136,T127,T127,Vijay Singh,103,"22' 1""",18313.167,829
137,T127,T127,David Toms,76,"22' 1""",13606.333,616
138,T139,T139,Stuart Appleby,83,"22' 0""",13993.583,637
139,T139,T139,Doug Barron,74,"22' 0""",14014.583,636
140,T139,T139,Brian Gay,107,"22' 0""",21381.75,973
141,T139,T139,Lee Janzen,79,"22' 0""",14913.667,678
142,T139,T139,Zach Johnson,98,"22' 0""",17864.667,813
143,T139,T139,Thomas Levet,53,"22' 0""",11151.417,506
144,T139,T139,Ian Poulter,53,"22' 0""",9146.167,415
145,T139,T139,Patrick Sheehan,104,"22' 0""",19594.333,892
146,T139,T139,Mike Weir,88,"22' 0""",13877.0,630
147,T148,T148,Craig Barlow,77,"21' 11""",12975.75,592
148,T148,T148,Robert Damron,91,"21' 11""",17904.0,817
149,T148,T148,Peter Lonard,77,"21' 11""",15180.5,693
150,T148,T148,Jeff Maggert,81,"21' 11""",15775.75,721
151,T148,T148,Kenny Perry,73,"21' 11""",14500.0,661
152,T148,T148,Vaughn Taylor,88,"21' 11""",16310.5,744
153,T154,T154,Woody Austin,107,"21' 10""",19474.0,893
154,T154,T154,Michael Connell,51,"21' 10""",9640.5,442
155,T154,T154,Bubba Dickerson,98,"21' 10""",19570.583,897
156,T154,T154,Joe Durant,101,"21' 10""",22345.333,1024
157,T154,T154,Jeff Sluman,101,"21' 10""",18525.333,847
158,T154,T154,Nicholas Thompson,96,"21' 10""",17787.833,814
159,T160,T160,Chris DiMarco,83,"21' 9""",13670.583,628
160,T160,T160,Fred Funk,106,"21' 9""",19127.333,880
161,T160,T160,Todd Hamilton,72,"21' 9""",12077.667,556
162,T160,T160,Tom Lehman,70,"21' 9""",11110.5,511
163,T160,T160,Justin Rose,98,"21' 9""",19343.917,888
164,T165,T165,Rich Beem,85,"21' 8""",14486.25,668
165,T165,T165,Padraig Harrington,54,"21' 8""",8205.25,378
166,T165,T165,John Huston,74,"21' 8""",13621.083,629
167,T165,T165,Joe Ogilvie,95,"21' 8""",16682.667,770
168,T165,T165,Adam Scott,70,"21' 8""",11224.75,518
169,T165,T165,D.J. Trahan,92,"21' 8""",16568.667,765
170,T171,T171,David Duval,71,"21' 7""",11318.083,524
171,T171,T171,Ernie Els,69,"21' 7""",9929.5,460
172,T171,T171,Todd Fischer,101,"21' 7""",19454.0,903
173,T171,T171,Phil Mickelson,74,"21' 7""",10232.083,474
174,T171,T171,Pat Perez,50,"21' 7""",9209.5,427
175,T171,T171,Scott Verplank,88,"21' 7""",14725.75,683
176,T171,T171,Brett Wetterich,82,"21' 7""",16407.333,761
177,T178,T178,Mark Brooks,90,"21' 6""",16841.417,784
178,T178,T178,J.P. Hayes,55,"21' 6""",9982.333,465
179,T178,T178,Shigeki Maruyama,94,"21' 6""",16853.417,784
180,T181,T181,Olin Browne,108,"21' 5""",18426.25,861
181,T181,T181,Sergio Garcia,59,"21' 5""",8582.75,400
182,T181,T181,Davis Love III,85,"21' 5""",12427.917,580
183,T181,T181,Joey Sindelar,90,"21' 5""",17454.5,814
184,185,185,Robert Garrigus,85,"21' 4""",16102.5,754
185,186,186,"Wes Short, Jr.",96,"21' 3""",18035.583,848
186,187,187,Brian Davis,92,"21' 2""",17465.667,824
187,T188,T188,John Daly,51,"21' 1""",8384.5,397
188,T188,T188,Robert Gamez,94,"21' 1""",17708.083,839
189,T188,T188,Retief Goosen,68,"21' 1""",9862.25,468
190,T188,T188,Heath Slocum,96,"21' 1""",19501.083,925
191,T192,T192,Tim Herron,82,"21' 0""",13812.083,657
192,T192,T192,Kirk Triplett,58,"21' 0""",10165.917,484
193,194,194,Omar Uresti,61,"20' 11""",11018.25,527
194,195,195,Bob May,65,"20' 10""",11864.917,569
195,196,196,Alex Cejka,93,"20' 3""",17166.417,846
