,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
53,T54,T54,Briny Baird,81,3,39
54,T54,T54,Doug Barron,74,3,47
55,T54,T54,Rich Beem,85,3,39
56,T54,T54,Daniel Chopra,110,3,31
57,T54,T54,Robert Damron,91,3,49
58,T54,T54,David Duval,71,3,34
59,T54,T54,"John Engler, Jr.",69,3,34
60,T54,T54,Harrison Frazar,95,3,32
61,T54,T54,J.J. Henry,96,3,33
62,T54,T54,Charles Howell III,96,3,48
63,T54,T54,John Huston,74,3,51
64,T54,T54,Ryuji Imada,105,3,38
65,T54,T54,Freddie Jacobson,56,3,25
66,T54,T54,Brandt Jobe,91,3,32
67,T54,T54,Richard Johnson,94,3,28
68,T54,T54,Ian Leggatt,80,3,33
69,T54,T54,Daisuke Maruyama,83,3,41
70,T54,T54,David McKenzie,82,3,42
71,T54,T54,Greg Owen,79,3,45
72,T54,T54,Ted Purdy,103,3,52
73,T54,T54,Justin Rose,98,3,40
74,T54,T54,Adam Scott,70,3,34
75,T54,T54,Jeff Sluman,101,3,37
76,T54,T54,Jerry Smith,94,3,59
77,T54,T54,David Toms,76,3,37
78,T54,T54,Kirk Triplett,58,3,26
79,T54,T54,Bob Tway,81,3,36
80,T54,T54,Omar Uresti,61,3,35
81,T54,T54,Bo Van Pelt,102,3,58
82,T54,T54,Vance Veazey,59,3,18
83,T54,T54,Camilo Villegas,95,3,48
84,T54,T54,Duffy Waldorf,96,3,45
85,T54,T54,Bubba Watson,83,3,45
86,T54,T54,Mike Weir,88,3,36
87,T88,T88,Michael Allen,84,2,26
88,T88,T88,Tommy Armour III,65,2,28
89,T88,T88,Shane Bertsch,104,2,47
90,T88,T88,Jason Bohn,104,2,54
91,T88,T88,David Branshaw,98,2,59
92,T88,T88,Bart Bryant,87,2,39
93,T88,T88,Jonathan Byrd,66,2,31
94,T88,T88,Mark Calcavecchia,94,2,66
95,T88,T88,Stewart Cink,93,2,27
96,T88,T88,Tim Clark,80,2,38
97,T88,T88,Ben Crane,85,2,24
98,T88,T88,Joe Durant,101,2,61
99,T88,T88,Danny Ellis,68,2,26
100,T88,T88,Mathias Grönberg,92,2,44
101,T88,T88,Bill Haas,99,2,41
102,T88,T88,Todd Hamilton,72,2,29
103,T88,T88,J.P. Hayes,55,2,40
104,T88,T88,Trevor Immelman,86,2,36
105,T88,T88,Jerry Kelly,100,2,45
106,T88,T88,Greg Kraft,79,2,30
107,T88,T88,Bernhard Langer,77,2,32
108,T88,T88,Justin Leonard,83,2,25
109,T88,T88,J.L. Lewis,57,2,30
110,T88,T88,Frank Lickliter II,99,2,44
111,T88,T88,Will MacKenzie,91,2,58
112,T88,T88,Shigeki Maruyama,94,2,39
113,T88,T88,Troy Matteson,101,2,54
114,T88,T88,Billy Mayfair,94,2,41
115,T88,T88,Shaun Micheel,96,2,31
116,T88,T88,Phil Mickelson,74,2,20
117,T88,T88,Jon Mills,68,2,30
118,T88,T88,Pat Perez,50,2,29
119,T88,T88,Tag Ridings,103,2,47
120,T88,T88,Chris Riley,86,2,36
121,T88,T88,John Rollins,93,2,38
122,T88,T88,John Senden,96,2,50
123,T88,T88,Joey Sindelar,90,2,53
124,T88,T88,Vijay Singh,103,2,47
125,T88,T88,Paul Stankowski,70,2,40
126,T88,T88,Vaughn Taylor,88,2,42
127,T88,T88,Jimmy Walker,60,2,23
128,T88,T88,Charles Warren,93,2,51
129,T88,T88,Brett Wetterich,82,2,38
130,T88,T88,Mark Wilson,79,2,39
131,T132,T132,Stephen Ames,63,1,23
132,T132,T132,Eric Axley,91,1,30
133,T132,T132,Paul Azinger,87,1,31
134,T132,T132,Craig Barlow,77,1,36
135,T132,T132,Henrik Bjornstad,97,1,54
136,T132,T132,John Cook,67,1,34
137,T132,T132,Chris Couch,75,1,45
138,T132,T132,John Daly,51,1,37
139,T132,T132,Luke Donald,66,1,22
140,T132,T132,Bob Estes,85,1,35
141,T132,T132,Jim Furyk,89,1,20
142,T132,T132,Mathew Goggin,72,1,50
143,T132,T132,Jeff Gove,91,1,50
144,T132,T132,Scott Gutschewski,53,1,20
145,T132,T132,Ryan Hietala,61,1,26
146,T132,T132,Zach Johnson,98,1,30
147,T132,T132,Steve Jones,83,1,41
148,T132,T132,Skip Kendall,72,1,25
149,T132,T132,Stephen Leaney,84,1,32
150,T132,T132,Davis Love III,85,1,26
151,T132,T132,Steve Lowery,99,1,44
152,T132,T132,Bob May,65,1,28
153,T132,T132,Larry Mize,53,1,17
154,T132,T132,Ryan Moore,68,1,23
155,T132,T132,Mark O'Meara,52,1,17
156,T132,T132,Joe Ogilvie,95,1,39
157,T132,T132,Geoff Ogilvy,76,1,28
158,T132,T132,Jeff Overton,95,1,47
159,T132,T132,Rod Pampling,89,1,28
160,T132,T132,Jesper Parnevik,84,1,17
161,T132,T132,Corey Pavin,74,1,25
162,T132,T132,Tom Pernice Jr.,108,1,52
163,T132,T132,Kenny Perry,73,1,36
164,T132,T132,Ian Poulter,53,1,23
165,T132,T132,Jason Schultz,77,1,36
166,T132,T132,Heath Slocum,96,1,40
167,T132,T132,Chris Smith,67,1,48
168,T132,T132,Mike Sposa,68,1,42
169,T132,T132,Kevin Sutherland,100,1,48
170,T132,T132,Tjaart van der Walt,60,1,37
171,T132,T132,Ron Whittaker,81,1,38
172,T132,T132,Tiger Woods,55,1,18
