,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
71,T69,T69,Mike Weir,28.84,548,19
72,T73,T73,Frank Lickliter II,28.85,577,20
73,T73,T73,Ryan Palmer,28.85,577,20
74,75,75,D.J. Trahan,28.86,404,14
75,76,76,Davis Love III,28.88,491,17
76,77,77,Jimmy Walker,28.89,260,9
77,78,78,Steve Lowery,28.9,578,20
78,79,79,Dean Wilson,28.95,637,22
79,T80,T80,Padraig Harrington,29.0,319,11
80,T80,T80,Richard Johnson,29.0,493,17
81,T80,T80,Jeff Maggert,29.0,406,14
82,T80,T80,Len Mattiace,29.0,203,7
83,T80,T80,David McKenzie,29.0,348,12
84,T80,T80,Jesper Parnevik,29.0,493,17
85,T80,T80,Jerry Smith,29.0,522,18
86,T80,T80,Mike Sposa,29.0,261,9
87,T80,T80,Roger Tambellini,29.0,203,7
88,89,89,Stewart Cink,29.05,581,20
89,T90,T90,Henrik Bjornstad,29.06,494,17
90,T90,T90,Brandt Jobe,29.06,494,17
91,T90,T90,John Rollins,29.06,523,18
92,T90,T90,Patrick Sheehan,29.06,465,16
93,T94,T94,Robert Damron,29.07,407,14
94,T94,T94,Justin Leonard,29.07,436,15
95,96,96,David Duval,29.09,320,11
96,97,97,Jeff Sluman,29.1,611,21
97,98,98,Duffy Waldorf,29.11,553,19
98,99,99,Ben Crane,29.12,495,17
99,100,100,Olin Browne,29.14,641,22
100,101,101,Ron Whittaker,29.15,379,13
101,102,102,Scott Verplank,29.16,554,19
102,T103,T103,Nathan Green,29.17,671,23
103,T103,T103,Lee Janzen,29.17,350,12
104,T103,T103,Rory Sabbatini,29.17,525,18
105,106,106,Phil Mickelson,29.18,496,17
106,107,107,Adam Scott,29.19,467,16
107,T108,T108,Chris DiMarco,29.2,438,15
108,T108,T108,Chris Riley,29.2,438,15
109,110,110,Fred Funk,29.21,701,24
110,T111,T111,Jason Bohn,29.22,672,23
111,T111,T111,Bill Haas,29.22,526,18
112,113,113,Daisuke Maruyama,29.27,439,15
113,114,114,John Daly,29.29,205,7
114,T115,T115,Arjun Atwal,29.33,440,15
115,T115,T115,Jeff Gove,29.33,440,15
116,T115,T115,John Huston,29.33,352,12
117,T115,T115,Greg Kraft,29.33,352,12
118,T115,T115,Billy Mayfair,29.33,528,18
119,T115,T115,David Toms,29.33,440,15
120,121,121,Bob May,29.36,323,11
121,122,122,Charles Warren,29.37,558,19
122,T123,T123,Joey Sindelar,29.38,470,16
123,T123,T123,Paul Stankowski,29.38,382,13
124,125,125,Camilo Villegas,29.39,529,18
125,126,126,Vance Veazey,29.4,294,10
126,127,127,Lucas Glover,29.43,618,21
127,T128,T128,Robert Gamez,29.44,471,16
128,T128,T128,Jerry Kelly,29.44,530,18
129,T128,T128,Thomas Levet,29.44,265,9
130,T131,T131,John Cook,29.45,324,11
131,T131,T131,J.L. Lewis,29.45,324,11
132,133,133,Craig Barlow,29.47,442,15
133,T134,T134,Freddie Jacobson,29.5,295,10
134,T134,T134,Ted Purdy,29.5,531,18
135,T134,T134,Jason Schultz,29.5,295,10
136,T134,T134,Brett Wetterich,29.5,472,16
137,138,138,Kevin Sutherland,29.53,561,19
138,139,139,Kris Cox,29.54,384,13
139,T140,T140,Shaun Micheel,29.56,532,18
140,T140,T140,Pat Perez,29.56,266,9
141,T142,T142,Billy Andrade,29.57,414,14
142,T142,T142,Mark O'Meara,29.57,207,7
143,144,144,Corey Pavin,29.58,355,12
144,145,145,Jason Gore,29.6,444,15
145,146,146,Geoff Ogilvy,29.63,474,16
146,147,147,James Driscoll,29.64,326,11
147,T148,T148,Mark Calcavecchia,29.67,623,21
148,T148,T148,Robert Garrigus,29.67,445,15
149,T148,T148,Tom Lehman,29.67,356,12
150,151,151,Will MacKenzie,29.69,475,16
151,T152,T152,Jim Furyk,29.71,624,21
152,T152,T152,Steve Jones,29.71,416,14
153,T152,T152,Heath Slocum,29.71,505,17
154,155,155,Tim Clark,29.78,536,18
155,156,156,Chad Campbell,29.79,566,19
156,T157,T157,David Branshaw,29.8,596,20
157,T157,T157,J.B. Holmes,29.8,447,15
158,159,159,K.J. Choi,29.81,626,21
159,T160,T160,J.J. Henry,29.84,567,19
160,T160,T160,Zach Johnson,29.84,567,19
161,T162,T162,Briny Baird,29.87,448,15
162,T162,T162,Mark Wilson,29.87,448,15
163,T164,T164,Robert Allenby,29.88,508,17
164,T164,T164,Ernie Els,29.88,478,16
165,T164,T164,Bob Estes,29.88,508,17
166,167,167,Hunter Mahan,29.9,628,21
167,168,168,Arron Oberholser,29.94,539,18
168,T169,T169,Tommy Armour III,30.0,300,10
169,T169,T169,Ryan Moore,30.0,360,12
170,T169,T169,Greg Owen,30.0,450,15
171,T169,T169,Bo Van Pelt,30.0,690,23
172,T173,T173,Sean O'Hair,30.05,601,20
173,T173,T173,John Senden,30.05,571,19
174,175,175,Troy Matteson,30.06,541,18
175,176,176,Mark Brooks,30.1,301,10
176,177,177,Bart Bryant,30.11,542,18
177,178,178,Peter Lonard,30.12,512,17
178,179,179,Kenny Perry,30.2,453,15
179,180,180,Charles Howell III,30.21,574,19
180,181,181,Tiger Woods,30.33,364,12
181,182,182,Carlos Franco,30.36,425,14
182,183,183,Fred Couples,30.44,274,9
183,184,184,Joe Durant,30.45,670,22
184,185,185,Trevor Immelman,30.47,579,19
185,186,186,Hidemichi Tanaka,30.5,244,8
186,187,187,Matt Hansen,30.56,275,9
187,188,188,Jon Mills,30.57,214,7
188,189,189,Bubba Watson,30.71,430,14
189,190,190,Rich Beem,30.73,461,15
190,191,191,Nicholas Thompson,30.87,463,15
191,192,192,Jonathan Kaye,30.88,525,17
192,193,193,Sergio Garcia,30.92,371,12
193,194,194,"Wes Short, Jr.",31.0,465,15
194,195,195,Chris Couch,31.18,343,11
195,196,196,Chris Smith,31.58,379,12
