,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
171,172,172,Sergio Garcia,29.92,359,12
172,173,173,Bob Tway,29.93,449,15
173,174,174,Brandt Jobe,29.94,539,18
174,T175,T175,Fred Couples,30.0,300,10
175,T175,T175,Brian Davis,30.0,540,18
176,T175,T175,Tim Herron,30.0,420,14
177,T178,T178,D.A. Points,30.15,392,13
178,T178,T178,Paul Stankowski,30.15,392,13
179,180,180,Larry Mize,30.22,272,9
180,181,181,Chris Smith,30.23,393,13
181,T182,T182,Paul Goydos,30.25,363,12
182,T182,T182,John Huston,30.25,363,12
183,T182,T182,Joey Sindelar,30.25,484,16
184,185,185,Will MacKenzie,30.38,486,16
185,186,186,Kenny Perry,30.4,456,15
186,187,187,Bart Bryant,30.5,549,18
187,188,188,David Howell,30.55,336,11
188,189,189,Ron Whittaker,30.57,428,14
189,T190,T190,Skip Kendall,30.67,460,15
190,T190,T190,Tom Lehman,30.67,368,12
191,192,192,Padraig Harrington,30.73,338,11
192,193,193,Roger Tambellini,30.75,246,8
193,194,194,Joe Durant,30.77,677,22
194,195,195,Thomas Levet,30.78,277,9
195,196,196,Matt Hansen,30.8,308,10
