,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
128,T101,T101,Rod Pampling,89,2,28
129,T101,T101,Tom Pernice Jr.,108,2,52
130,T101,T101,John Senden,96,2,50
131,T101,T101,Patrick Sheehan,104,2,45
132,T101,T101,Joey Sindelar,90,2,53
133,T101,T101,Jeff Sluman,101,2,37
134,T101,T101,Steve Stricker,64,2,11
135,T101,T101,Bob Tway,81,2,36
136,T101,T101,Tjaart van der Walt,60,2,37
137,T101,T101,Duffy Waldorf,96,2,45
138,T101,T101,Jimmy Walker,60,2,23
139,T101,T101,Nick Watney,97,2,65
140,T141,T141,Robert Allenby,79,1,27
141,T141,T141,Alex Aragon,63,1,38
142,T141,T141,Aaron Baddeley,78,1,20
143,T141,T141,Brian Bateman,69,1,37
144,T141,T141,Olin Browne,108,1,41
145,T141,T141,Jonathan Byrd,66,1,31
146,T141,T141,K.J. Choi,93,1,36
147,T141,T141,Stewart Cink,93,1,27
148,T141,T141,Danny Ellis,68,1,26
149,T141,T141,"John Engler, Jr.",69,1,34
150,T141,T141,J.J. Henry,96,1,33
151,T141,T141,Tim Herron,82,1,34
152,T141,T141,Ryan Hietala,61,1,26
153,T141,T141,David Howell,52,1,15
154,T141,T141,Trevor Immelman,86,1,36
155,T141,T141,Freddie Jacobson,56,1,25
156,T141,T141,Zach Johnson,98,1,30
157,T141,T141,Richard Johnson,94,1,28
158,T141,T141,Steve Jones,83,1,41
159,T141,T141,Jerry Kelly,100,1,45
160,T141,T141,Bernhard Langer,77,1,32
161,T141,T141,Ian Leggatt,80,1,33
162,T141,T141,Justin Leonard,83,1,25
163,T141,T141,Peter Lonard,77,1,44
164,T141,T141,Shigeki Maruyama,94,1,39
165,T141,T141,Len Mattiace,59,1,32
166,T141,T141,Bob May,65,1,28
167,T141,T141,Arron Oberholser,82,1,38
168,T141,T141,José María Olazábal,62,1,16
169,T141,T141,Greg Owen,79,1,45
170,T141,T141,Jesper Parnevik,84,1,17
171,T141,T141,Corey Pavin,74,1,25
172,T141,T141,Pat Perez,50,1,29
173,T141,T141,Kenny Perry,73,1,36
174,T141,T141,D.A. Points,82,1,33
175,T141,T141,Ian Poulter,53,1,23
176,T141,T141,Jason Schultz,77,1,36
177,T141,T141,Chris Smith,67,1,48
178,T141,T141,Hidemichi Tanaka,74,1,33
179,T141,T141,Vaughn Taylor,88,1,42
180,T141,T141,Vance Veazey,59,1,18
181,T141,T141,Scott Verplank,88,1,27
182,T141,T141,Tiger Woods,55,1,18
