,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
117,118,118,J.L. Lewis,57,49.41,85,42
118,119,119,Jeff Overton,95,49.38,160,79
119,120,120,Carlos Franco,86,49.3,142,70
120,121,121,Mark Brooks,90,49.18,122,60
121,122,122,Chris DiMarco,83,49.14,116,57
122,123,123,Bernhard Langer,77,49.02,102,50
123,124,124,Kevin Sutherland,100,48.99,149,73
124,125,125,Danny Ellis,68,48.78,123,60
125,126,126,Steve Lowery,99,48.77,162,79
126,127,127,Tim Herron,82,48.65,111,54
127,128,128,Henrik Bjornstad,97,48.63,146,71
128,129,129,Patrick Sheehan,104,48.61,144,70
129,130,130,Freddie Jacobson,56,48.6,107,52
130,131,131,D.J. Trahan,92,48.48,132,64
131,132,132,Brent Geiberger,99,48.41,157,76
132,133,133,Bill Haas,99,48.34,151,73
133,134,134,Shigeki Maruyama,94,48.32,149,72
134,135,135,John Huston,74,48.25,114,55
135,T136,T136,Jerry Kelly,100,48.15,162,78
136,T136,T136,Brett Wetterich,82,48.15,162,78
137,138,138,Stephen Ames,63,48.1,79,38
138,139,139,Adam Scott,70,48.08,104,50
139,140,140,Greg Owen,79,47.93,121,58
140,141,141,Robert Garrigus,85,47.77,157,75
141,142,142,Tag Ridings,103,47.74,155,74
142,T143,T143,Robert Allenby,79,47.66,107,51
143,T143,T143,Rich Beem,85,47.66,128,61
144,T145,T145,Shane Bertsch,104,47.43,175,83
145,T145,T145,Jason Bohn,104,47.43,175,83
146,T147,T147,Brandt Jobe,91,47.37,133,63
147,T147,T147,Stephen Leaney,84,47.37,152,72
148,149,149,Mathias Grönberg,92,47.33,150,71
149,T150,T150,Ernie Els,69,47.25,91,43
150,T150,T150,Scott Gutschewski,53,47.25,91,43
151,152,152,Chris Riley,86,47.2,125,59
152,153,153,Joe Durant,101,47.15,193,91
153,154,154,Stuart Appleby,83,47.06,119,56
154,155,155,Justin Rose,98,47.0,200,94
155,156,156,Robert Gamez,94,46.84,190,89
156,157,157,Geoff Ogilvy,76,46.81,94,44
157,158,158,Daisuke Maruyama,83,46.77,124,58
158,159,159,Sean O'Hair,100,46.72,137,64
159,160,160,Ian Poulter,53,46.67,90,42
160,161,161,Ian Leggatt,80,46.62,133,62
161,162,162,Tim Petrovic,95,46.53,144,67
162,163,163,Steve Jones,83,46.46,99,46
163,164,164,Bob Tway,81,46.27,134,62
164,165,165,Mark Calcavecchia,94,46.25,160,74
165,166,166,Ben Curtis,86,45.95,111,51
166,167,167,Larry Mize,53,45.9,61,28
167,168,168,Todd Hamilton,72,45.78,83,38
168,169,169,Kenny Perry,73,45.76,118,54
169,170,170,Omar Uresti,61,45.74,94,43
170,171,171,Tjaart van der Walt,60,45.45,88,40
171,172,172,Matt Hansen,68,45.35,86,39
172,173,173,Troy Matteson,101,45.28,159,72
173,T174,T174,Arjun Atwal,97,45.21,146,66
174,T174,T174,Nicholas Thompson,96,45.21,146,66
175,T176,T176,"John Engler, Jr.",69,44.9,98,44
176,T176,T176,Duffy Waldorf,96,44.9,147,66
177,178,178,Jason Schultz,77,44.33,97,43
178,179,179,Jonathan Kaye,95,44.29,140,62
179,180,180,Davis Love III,85,44.26,122,54
180,T181,T181,Bob May,65,43.75,112,49
181,T181,T181,"Wes Short, Jr.",96,43.75,176,77
182,183,183,Camilo Villegas,95,43.59,156,68
183,184,184,Michael Connell,51,43.24,74,32
184,185,185,Chad Campbell,91,42.37,118,50
185,186,186,Corey Pavin,74,42.27,97,41
186,187,187,Jon Mills,68,42.17,83,35
187,188,188,Alex Cejka,93,41.99,181,76
188,189,189,Craig Barlow,77,40.86,93,38
189,190,190,Brian Davis,92,40.44,183,74
190,191,191,Hidemichi Tanaka,74,38.27,81,31
191,192,192,Thomas Levet,53,38.1,84,32
192,193,193,Steve Elkington,52,37.66,77,29
193,194,194,Heath Slocum,96,37.43,171,64
194,195,195,José María Olazábal,62,37.04,54,20
195,196,196,Mathew Goggin,72,35.16,91,32
