,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
88,T79,T79,Phil Mickelson,74,1.3
89,T79,T79,Jesper Parnevik,84,1.3
90,T79,T79,Kenny Perry,73,1.3
91,T79,T79,Carl Pettersson,95,1.3
92,T79,T79,Justin Rose,98,1.3
93,T79,T79,Jason Schultz,77,1.3
94,T79,T79,Jerry Smith,94,1.3
95,T79,T79,Kevin Sutherland,100,1.3
96,T79,T79,Vance Veazey,59,1.3
97,T79,T79,Nick Watney,97,1.3
98,T99,T99,Jeff Brehaut,100,1.2
99,T99,T99,Mark Calcavecchia,94,1.2
100,T99,T99,Chad Campbell,91,1.2
101,T99,T99,James Driscoll,80,1.2
102,T99,T99,Joe Durant,101,1.2
103,T99,T99,Harrison Frazar,95,1.2
104,T99,T99,Todd Hamilton,72,1.2
105,T99,T99,Dudley Hart,83,1.2
106,T99,T99,John Huston,74,1.2
107,T99,T99,Ryuji Imada,105,1.2
108,T99,T99,Zach Johnson,98,1.2
109,T99,T99,Steve Jones,83,1.2
110,T99,T99,Bernhard Langer,77,1.2
111,T99,T99,Will MacKenzie,91,1.2
112,T99,T99,Jeff Maggert,81,1.2
113,T99,T99,Ryan Moore,68,1.2
114,T99,T99,Sean O'Hair,100,1.2
115,T99,T99,John Senden,96,1.2
116,T99,T99,Mike Sposa,68,1.2
117,T99,T99,Hidemichi Tanaka,74,1.2
118,T99,T99,D.J. Trahan,92,1.2
119,T120,T120,Billy Andrade,78,1.1
120,T120,T120,Arjun Atwal,97,1.1
121,T120,T120,Rich Beem,85,1.1
122,T120,T120,Jason Bohn,104,1.1
123,T120,T120,David Branshaw,98,1.1
124,T120,T120,Daniel Chopra,110,1.1
125,T120,T120,John Daly,51,1.1
126,T120,T120,Brian Davis,92,1.1
127,T120,T120,Chris DiMarco,83,1.1
128,T120,T120,Todd Fischer,101,1.1
129,T120,T120,Robert Gamez,94,1.1
130,T120,T120,Sergio Garcia,59,1.1
131,T120,T120,Robert Garrigus,85,1.1
132,T120,T120,Lucas Glover,105,1.1
133,T120,T120,Bill Haas,99,1.1
134,T120,T120,Charley Hoffman,100,1.1
135,T120,T120,Stephen Leaney,84,1.1
136,T120,T120,Steve Lowery,99,1.1
137,T120,T120,Joe Ogilvie,95,1.1
138,T120,T120,Greg Owen,79,1.1
139,T120,T120,Pat Perez,50,1.1
140,T120,T120,Tag Ridings,103,1.1
141,T120,T120,Rory Sabbatini,84,1.1
142,T120,T120,Patrick Sheehan,104,1.1
143,T120,T120,Tjaart van der Walt,60,1.1
144,T120,T120,Camilo Villegas,95,1.1
145,T120,T120,Jimmy Walker,60,1.1
146,T120,T120,Charles Warren,93,1.1
147,T120,T120,Mike Weir,88,1.1
148,T149,T149,Michael Allen,84,1.0
149,T149,T149,Eric Axley,91,1.0
150,T149,T149,Shane Bertsch,104,1.0
151,T149,T149,Bart Bryant,87,1.0
152,T149,T149,Michael Connell,51,1.0
153,T149,T149,Danny Ellis,68,1.0
154,T149,T149,Jeff Gove,91,1.0
155,T149,T149,Paul Goydos,72,1.0
156,T149,T149,Tim Herron,82,1.0
157,T149,T149,Jonathan Kaye,95,1.0
158,T149,T149,Jerry Kelly,100,1.0
159,T149,T149,Greg Kraft,79,1.0
160,T149,T149,Shaun Micheel,96,1.0
161,T149,T149,Jon Mills,68,1.0
162,T149,T149,Jeff Overton,95,1.0
163,T149,T149,"Wes Short, Jr.",96,1.0
164,T149,T149,Joey Sindelar,90,1.0
165,T149,T149,Kirk Triplett,58,1.0
166,T149,T149,Scott Verplank,88,1.0
167,T149,T149,Brett Wetterich,82,1.0
168,T149,T149,Ron Whittaker,81,1.0
169,T170,T170,Alex Aragon,63,0.9
170,T170,T170,Tommy Armour III,65,0.9
171,T170,T170,Paul Azinger,87,0.9
172,T170,T170,Brian Bateman,69,0.9
173,T170,T170,Greg Chalmers,71,0.9
174,T170,T170,Kris Cox,83,0.9
175,T170,T170,Bubba Dickerson,98,0.9
176,T170,T170,"John Engler, Jr.",69,0.9
177,T170,T170,Lee Janzen,79,0.9
178,T170,T170,Skip Kendall,72,0.9
179,T170,T170,Justin Leonard,83,0.9
180,T170,T170,Peter Lonard,77,0.9
181,T170,T170,Bob May,65,0.9
182,T170,T170,Nicholas Thompson,96,0.9
183,T170,T170,Omar Uresti,61,0.9
184,T170,T170,Bubba Watson,83,0.9
185,T186,T186,Doug Barron,74,0.8
186,T186,T186,Mark Brooks,90,0.8
187,T186,T186,Alex Cejka,93,0.8
188,T186,T186,Jason Gore,86,0.8
189,T186,T186,Scott Gutschewski,53,0.8
190,T186,T186,Ian Leggatt,80,0.8
191,T186,T186,Roger Tambellini,64,0.8
192,T193,T193,Matt Hansen,68,0.7
193,T193,T193,Ryan Hietala,61,0.7
194,T195,T195,Chris Couch,75,0.6
195,T195,T195,Robert Damron,91,0.6
