,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
146,147,147,Vance Veazey,59,14.89,94,14
147,148,148,Hidemichi Tanaka,74,14.81,81,12
148,149,149,Greg Chalmers,71,14.67,75,11
149,150,150,Marco Dawson,87,14.66,116,17
150,151,151,Bubba Watson,83,14.55,110,16
151,152,152,Shaun Micheel,96,14.5,131,19
152,153,153,Ian Poulter,53,14.47,76,11
153,154,154,Ryan Moore,68,14.46,83,12
154,155,155,Brian Davis,92,14.04,114,16
155,156,156,Kris Cox,83,14.02,107,15
156,157,157,Harrison Frazar,95,14.0,100,14
157,158,158,Paul Azinger,87,13.95,129,18
158,159,159,Tim Petrovic,95,13.91,115,16
159,160,160,Joey Sindelar,90,13.85,130,18
160,161,161,Steve Flesch,119,13.82,152,21
161,162,162,Tom Lehman,70,13.75,80,11
162,163,163,Brian Bateman,69,13.73,102,14
163,164,164,Retief Goosen,68,13.64,66,9
164,165,165,Chris Couch,75,13.59,103,14
165,166,166,Jon Mills,68,13.41,82,11
166,167,167,Mark Brooks,90,13.39,127,17
167,168,168,Charley Hoffman,100,13.28,128,17
168,169,169,Troy Matteson,101,12.9,124,16
169,170,170,Danny Ellis,68,12.87,101,13
170,171,171,Joe Durant,101,12.79,172,22
171,T172,T172,Aaron Baddeley,78,12.77,94,12
172,T172,T172,Mark O'Meara,52,12.77,47,6
173,174,174,Alex Aragon,63,12.66,79,10
174,175,175,Bill Haas,99,12.59,135,17
175,T176,T176,Fred Couples,52,12.5,48,6
176,T176,T176,Bo Van Pelt,102,12.5,144,18
177,T178,T178,Bart Bryant,87,12.4,129,16
178,T178,T178,K.J. Choi,93,12.4,129,16
179,180,180,Matt Hansen,68,12.38,105,13
180,181,181,Mathias Grönberg,92,12.03,133,16
181,182,182,Stuart Appleby,83,11.96,92,11
182,183,183,Pat Perez,50,11.67,60,7
183,184,184,Ernie Els,69,11.59,69,8
184,185,185,Peter Lonard,77,11.43,105,12
185,186,186,Briny Baird,81,11.38,123,14
186,187,187,Skip Kendall,72,11.34,97,11
187,T188,T188,Steve Elkington,52,11.11,72,8
188,T188,T188,Padraig Harrington,54,11.11,63,7
189,190,190,Jeff Brehaut,100,10.85,129,14
190,191,191,Thomas Levet,53,10.26,78,8
191,192,192,Omar Uresti,61,10.13,79,8
192,193,193,Mathew Goggin,72,10.0,80,8
193,T194,T194,J.L. Lewis,57,9.52,63,6
194,T194,T194,Will MacKenzie,91,9.52,105,10
195,196,196,Adam Scott,70,9.3,86,8
