,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
46,T45,T45,Jeff Sluman,2.12,8,378
47,48,48,José María Olazábal,2.14,5,234
48,T49,T49,Henrik Bjornstad,2.16,7,324
49,T49,T49,Bubba Dickerson,2.16,7,324
50,T49,T49,Richard Johnson,2.16,7,324
51,T49,T49,Shaun Micheel,2.16,7,324
52,T49,T49,John Rollins,2.16,7,324
53,T54,T54,Ian Leggatt,2.22,4,180
54,T54,T54,Vance Veazey,2.22,4,180
55,T56,T56,Robert Gamez,2.29,7,306
56,T56,T56,Davis Love III,2.29,7,306
57,T56,T56,Joe Ogilvie,2.29,7,306
58,59,59,Ryan Moore,2.31,5,216
59,T60,T60,Jerry Kelly,2.34,8,342
60,T60,T60,Charles Warren,2.34,8,342
61,T62,T62,K.J. Choi,2.38,9,378
62,T62,T62,Retief Goosen,2.38,6,252
63,T62,T62,Jeff Maggert,2.38,6,252
64,T62,T62,Jon Mills,2.38,3,126
65,66,66,Geoff Ogilvy,2.43,7,288
66,T67,T67,Robert Allenby,2.47,8,324
67,T67,T67,Larry Mize,2.47,4,162
68,T67,T67,Vaughn Taylor,2.47,8,324
69,T67,T67,Jimmy Walker,2.47,4,162
70,T71,T71,J.J. Henry,2.5,9,360
71,T71,T71,Kent Jones,2.5,9,360
72,T71,T71,Rod Pampling,2.5,9,360
73,T74,T74,David Duval,2.53,5,198
74,T74,T74,Brian Gay,2.53,10,396
75,76,76,David McKenzie,2.56,6,234
76,T77,T77,Briny Baird,2.59,7,270
77,T77,T77,Bob Tway,2.59,7,270
78,T79,T79,Bob Estes,2.61,8,306
79,T79,T79,Todd Fischer,2.61,8,306
80,T79,T79,Patrick Sheehan,2.61,8,306
81,82,82,Fred Funk,2.67,12,450
82,T83,T83,Stephen Ames,2.78,6,216
83,T83,T83,Stuart Appleby,2.78,9,324
84,T83,T83,"John Engler, Jr.",2.78,4,144
85,T83,T83,Harrison Frazar,2.78,9,324
86,T83,T83,Will MacKenzie,2.78,8,288
87,T83,T83,Shigeki Maruyama,2.78,9,324
88,T83,T83,Ian Poulter,2.78,6,216
89,90,90,Steve Flesch,2.89,13,450
90,T91,T91,Frank Lickliter II,2.91,11,378
91,T91,T91,Brett Quigley,2.91,11,378
92,T93,T93,Shane Bertsch,2.92,10,342
93,T93,T93,Mike Weir,2.92,10,342
94,95,95,Tim Petrovic,2.94,9,306
95,T96,T96,Justin Leonard,2.96,8,270
96,T96,T96,Kenny Perry,2.96,8,270
97,T96,T96,David Toms,2.96,8,270
98,T99,T99,Tommy Armour III,3.03,6,198
99,T99,T99,Woody Austin,3.03,12,396
100,T99,T99,Bob May,3.03,6,198
101,T99,T99,Jason Schultz,3.03,6,198
102,T103,T103,David Branshaw,3.06,11,360
103,T103,T103,Kevin Sutherland,3.06,11,360
104,105,105,Bart Bryant,3.09,10,324
105,T106,T106,Jeff Brehaut,3.13,9,288
106,T106,T106,Mathias Grönberg,3.13,9,288
107,T106,T106,Joey Sindelar,3.13,9,288
108,109,109,Tim Herron,3.17,8,252
109,T110,T110,Charles Howell III,3.22,11,342
110,T110,T110,Camilo Villegas,3.22,11,342
111,T112,T112,Sergio Garcia,3.24,7,216
112,T112,T112,Vijay Singh,3.24,14,432
113,T114,T114,Michael Allen,3.27,10,306
114,T114,T114,Ben Curtis,3.27,10,306
115,T114,T114,Heath Slocum,3.27,10,306
116,T117,T117,Craig Barlow,3.33,9,270
117,T117,T117,Doug Barron,3.33,6,180
118,T117,T117,Rich Beem,3.33,9,270
119,T117,T117,Luke Donald,3.33,9,270
120,T117,T117,Steve Lowery,3.33,12,360
121,T117,T117,Mike Sposa,3.33,6,180
122,123,123,Tim Clark,3.4,11,324
123,T124,T124,Brad Faxon,3.42,8,234
124,T124,T124,D.A. Points,3.42,8,234
125,T126,T126,Len Mattiace,3.47,5,144
126,T126,T126,Mark O'Meara,3.47,5,144
127,T126,T126,Brett Wetterich,3.47,10,288
128,129,129,Ted Purdy,3.51,12,342
129,T130,T130,David Howell,3.54,7,198
130,T130,T130,Dean Wilson,3.54,14,396
131,T132,T132,Billy Andrade,3.57,9,252
132,T132,T132,Kris Cox,3.57,9,252
133,134,134,Tom Pernice Jr.,3.61,13,360
134,T135,T135,Robert Damron,3.7,10,270
135,T135,T135,Robert Garrigus,3.7,10,270
136,T135,T135,Jason Gore,3.7,10,270
137,T135,T135,Paul Goydos,3.7,8,216
138,T135,T135,Charley Hoffman,3.7,14,378
139,T135,T135,Brandt Jobe,3.7,12,324
140,T135,T135,Steve Jones,3.7,10,270
141,T135,T135,Jerry Smith,3.7,12,324
142,T135,T135,Tjaart van der Walt,3.7,6,162
143,T135,T135,Bubba Watson,3.7,10,270
144,T145,T145,Zach Johnson,3.8,13,342
145,T145,T145,Duffy Waldorf,3.8,13,342
146,T145,T145,Nick Watney,3.8,13,342
147,T148,T148,Jason Bohn,3.86,16,414
148,T148,T148,Bo Van Pelt,3.86,16,414
149,150,150,Ryan Palmer,3.89,14,360
150,151,151,Peter Lonard,3.92,12,306
151,152,152,Carlos Franco,3.97,10,252
152,T153,T153,Billy Mayfair,4.01,13,324
153,T153,T153,Tag Ridings,4.01,13,324
154,T155,T155,John Cook,4.04,8,198
155,T155,T155,Chris Couch,4.04,8,198
156,157,157,Nathan Green,4.11,17,414
157,T158,T158,Michael Connell,4.17,3,72
158,T158,T158,Jeff Gove,4.17,12,288
159,T158,T158,Daisuke Maruyama,4.17,12,288
160,T158,T158,Greg Owen,4.17,12,288
161,T158,T158,Tiger Woods,4.17,9,216
162,T163,T163,Alex Cejka,4.25,13,306
163,T163,T163,Jonathan Kaye,4.25,13,306
164,165,165,Paul Stankowski,4.27,10,234
165,166,166,Pat Perez,4.32,7,162
166,T167,T167,Bernhard Langer,4.37,11,252
167,T167,T167,Ron Whittaker,4.37,11,252
168,T169,T169,Dudley Hart,4.44,12,270
169,T169,T169,"Wes Short, Jr.",4.44,12,270
170,T169,T169,D.J. Trahan,4.44,12,270
171,172,172,Adam Scott,4.51,13,288
172,T173,T173,John Huston,4.63,10,216
173,T173,T173,Troy Matteson,4.63,15,324
174,175,175,Arron Oberholser,4.68,16,342
175,176,176,John Daly,4.76,6,126
176,177,177,Joe Durant,4.8,19,396
177,178,178,J.B. Holmes,4.81,13,270
178,179,179,Olin Browne,4.83,20,414
179,180,180,Padraig Harrington,5.05,10,198
180,181,181,Tom Lehman,5.09,11,216
181,182,182,Chris Smith,5.13,12,234
182,183,183,Skip Kendall,5.19,14,270
183,T184,T184,Fred Couples,5.56,10,180
184,T184,T184,Brian Davis,5.56,18,324
185,T184,T184,J.L. Lewis,5.56,12,216
186,T184,T184,Roger Tambellini,5.56,8,144
187,T184,T184,Nicholas Thompson,5.56,16,288
188,189,189,Mark Calcavecchia,6.08,23,378
189,190,190,Freddie Jacobson,6.11,11,180
190,191,191,Thomas Levet,6.17,10,162
191,192,192,Ryan Hietala,6.25,9,144
192,193,193,J.P. Hayes,6.79,11,162
193,194,194,James Driscoll,7.07,14,198
194,195,195,Matt Hansen,7.22,13,180
195,196,196,Greg Chalmers,7.94,10,126
