,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
90,91,91,Robert Gamez,114,88.1,222,252,-0.66
91,92,92,David Gossett,92,88.06,177,201,-0.67
92,93,93,Stephen Ames,91,87.96,168,191,-0.62
93,94,94,Mike Grob,83,87.9,138,157,-0.61
94,95,95,Chris Smith,92,87.88,174,198,-0.66
95,96,96,J.J. Henry,100,87.84,195,222,-0.63
96,97,97,Joel Edwards,60,87.83,101,115,-0.55
97,98,98,Kenneth Staton,59,87.76,129,147,-0.56
98,99,99,John Daly,56,87.73,143,163,-0.57
99,T100,T100,Justin Leonard,80,87.7,107,122,-0.72
100,T100,T100,John Riegger,55,87.7,107,122,-0.55
101,102,102,Hidemichi Tanaka,112,87.67,199,227,-0.59
102,103,103,Pat Bates,111,87.64,156,178,-0.6
103,104,104,Jason Gore,83,87.57,162,185,-0.66
104,105,105,Glen Day,103,87.44,174,199,-0.62
105,T106,T106,Kent Jones,74,87.42,139,159,-0.64
106,T106,T106,Jeff Maggert,81,87.42,139,159,-0.59
107,108,108,Hank Kuehne,73,87.35,221,253,-0.62
108,109,109,Briny Baird,113,87.32,179,205,-0.68
109,110,110,Robert Damron,96,87.29,158,181,-0.54
110,111,111,Ernie Els,65,87.18,102,117,-0.67
111,112,112,Billy Mayfair,105,87.16,190,218,-0.58
112,113,113,Adam Scott,52,87.14,61,70,-0.64
113,114,114,Aaron Barber,94,87.12,115,132,-0.58
114,T115,T115,Jay Don Blake,77,87.07,101,116,-0.58
115,T115,T115,Brian Gay,100,87.07,128,147,-0.65
116,117,117,Bernhard Langer,65,87.06,74,85,-0.57
117,T118,T118,Jay Williamson,93,87.01,134,154,-0.58
118,T118,T118,Dean Wilson,82,87.01,134,154,-0.66
119,120,120,Jason Buha,61,86.99,107,123,-0.52
120,T121,T121,Mark Calcavecchia,84,86.96,140,161,-0.64
121,T121,T121,Ty Tryon,52,86.96,120,138,-0.53
122,123,123,José Coceres,62,86.82,112,129,-0.62
123,124,124,J.L. Lewis,99,86.67,169,195,-0.66
124,125,125,Brandt Jobe,77,86.58,129,149,-0.63
125,126,126,Esteban Toledo,109,86.56,161,186,-0.63
126,T127,T127,Kenny Perry,98,86.49,160,185,-0.62
127,T127,T127,Darron Stiles,93,86.49,192,222,-0.61
128,129,129,Chris Anderson,96,86.47,147,170,-0.65
129,T130,T130,Michael Clark II,54,86.41,89,103,-0.62
130,T130,T130,Brent Geiberger,51,86.41,89,103,-0.61
131,T130,T130,Rod Pampling,87,86.41,159,184,-0.63
132,133,133,John Rollins,89,86.39,146,169,-0.59
133,134,134,Akio Sadakata,83,86.34,139,161,-0.46
134,135,135,Todd Fischer,97,86.24,163,189,-0.64
135,136,136,Shaun Micheel,97,86.17,162,188,-0.63
136,137,137,Frank Lickliter II,94,86.14,143,166,-0.66
137,138,138,Richard Johnson,89,86.13,118,137,-0.52
138,T139,T139,Darren Clarke,61,86.0,86,100,-0.84
139,T139,T139,Jesper Parnevik,102,86.0,172,200,-0.69
140,141,141,Bob Burns,88,85.83,109,127,-0.62
141,T142,T142,Rich Beem,80,85.71,132,154,-0.6
142,T142,T142,Jonathan Byrd,101,85.71,192,224,-0.69
143,T142,T142,Fred Couples,71,85.71,90,105,-0.73
144,T142,T142,Matt Gogel,77,85.71,102,119,-0.59
145,T142,T142,Donnie Hammond,92,85.71,132,154,-0.52
146,147,147,Cliff Kresge,102,85.65,179,209,-0.64
147,148,148,Andy Miller,75,85.64,161,188,-0.63
148,149,149,Davis Love III,85,85.63,137,160,-0.72
149,150,150,Cameron Yancey,58,85.59,95,111,-0.69
150,151,151,Deane Pappas,75,85.51,183,214,-0.6
151,152,152,Jeff Klein,60,85.39,76,89,-0.45
152,153,153,Rory Sabbatini,95,85.22,173,203,-0.58
153,154,154,Notah Begay III,92,85.16,155,182,-0.57
154,T155,T155,Luke Donald,88,85.07,114,134,-0.71
155,T155,T155,John Morgan,81,85.07,188,221,-0.62
156,T157,T157,Todd Barranger,78,85.05,165,194,-0.65
157,T157,T157,Joey Sindelar,93,85.05,165,194,-0.6
158,159,159,Billy Andrade,100,84.88,174,205,-0.58
159,160,160,Tom Byrum,97,84.87,101,119,-0.66
160,161,161,Sergio Garcia,62,84.76,89,105,-0.74
161,162,162,Vance Veazey,66,84.73,111,131,-0.64
162,163,163,Woody Austin,107,84.67,221,261,-0.61
163,164,164,Tom Gillis,71,84.56,115,136,-0.6
164,165,165,Doug Barron,90,84.48,147,174,-0.61
165,166,166,Ben Crane,94,84.36,151,179,-0.65
166,167,167,Skip Kendall,110,84.29,177,210,-0.6
167,168,168,Dicky Pride,73,84.13,106,126,-0.64
168,169,169,Mike Weir,80,83.94,115,137,-0.63
169,170,170,Corey Pavin,88,83.7,113,135,-0.64
170,171,171,Paul Azinger,73,83.59,107,128,-0.66
171,172,172,Gavin Coles,69,83.53,71,85,-0.39
172,T173,T173,Paul Gow,62,83.43,141,169,-0.52
173,T173,T173,Steve Lowery,86,83.43,141,169,-0.62
174,175,175,Anthony Painter,87,83.41,171,205,-0.53
175,T176,T176,Dudley Hart,66,83.33,95,114,-0.66
176,T176,T176,Heath Slocum,101,83.33,145,174,-0.56
177,178,178,Steve Stricker,59,83.18,89,107,-0.69
178,179,179,Mark Brooks,90,82.95,107,129,-0.54
179,180,180,David Frost,80,82.68,105,127,-0.63
180,181,181,Steve Allan,53,82.61,95,115,-0.56
181,182,182,Patrick Sheehan,101,82.52,170,206,-0.69
182,183,183,Hal Sutton,81,82.46,94,114,-0.64
183,184,184,Pat Perez,95,82.44,169,205,-0.65
184,185,185,Brad Faxon,97,82.27,116,141,-0.59
185,186,186,Spike McRoy,103,81.77,166,203,-0.57
186,187,187,Kaname Yokoo,56,81.48,88,108,-0.58
187,188,188,Ben Curtis,69,80.83,97,120,-0.58
188,189,189,Matt Kuchar,63,79.82,87,109,-0.63
189,190,190,Scott Laycock,71,79.13,91,115,-0.63
