,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
56,T56,T56,Scott Laycock,71,-.045
57,T56,T56,Jesper Parnevik,102,-.045
58,59,59,Patrick Sheehan,101,-.044
59,60,60,Bernhard Langer,65,-.042
60,T61,T61,Marco Dawson,86,-.041
61,T61,T61,Skip Kendall,110,-.041
62,63,63,Jim Furyk,104,-.040
63,64,64,Jay Williamson,93,-.039
64,T65,T65,Gavin Coles,69,-.037
65,T65,T65,Tim Herron,102,-.037
66,T65,T65,Charles Howell III,120,-.037
67,T65,T65,Peter Lonard,96,-.037
68,T69,T69,J.P. Hayes,79,-.034
69,T69,T69,Cliff Kresge,102,-.034
70,T69,T69,Matt Kuchar,63,-.034
71,72,72,Jay Don Blake,77,-.029
72,73,73,Steven Alker,87,-.028
73,T74,T74,Corey Pavin,88,-.027
74,T74,T74,Hal Sutton,81,-.027
75,76,76,Tim Clark,79,-.026
76,77,77,Jonathan Byrd,101,-.024
77,T78,T78,Steve Allan,53,-.023
78,T78,T78,John Senden,111,-.023
79,80,80,Carlos Franco,99,-.022
80,T81,T81,Greg Chalmers,98,-.021
81,T81,T81,Kenny Perry,98,-.021
82,83,83,Todd Fischer,97,-.020
83,84,84,Lee Janzen,83,-.017
84,T85,T85,Briny Baird,113,-.016
85,T85,T85,Mike Heinen,89,-.016
86,T87,T87,Ernie Els,65,-.015
87,T87,T87,Sergio Garcia,62,-.015
88,T87,T87,Carl Paulson,101,-.015
89,90,90,Shaun Micheel,97,-.014
90,T91,T91,J.L. Lewis,99,-.013
91,T91,T91,Steve Stricker,59,-.013
92,T93,T93,Fred Couples,71,-.012
93,T93,T93,Bob Tway,89,-.012
94,95,95,John Rollins,89,-.011
95,T96,T96,Ben Curtis,69,-.009
96,T96,T96,Rod Pampling,87,-.009
97,T96,T96,Dicky Pride,73,-.009
98,99,99,Len Mattiace,94,-.007
99,T100,T100,Aaron Barber,94,-.006
100,T100,T100,Joe Durant,96,-.006
101,T102,T102,Robert Damron,96,-.005
102,T102,T102,Esteban Toledo,109,-.005
103,T104,T104,Aaron Baddeley,71,E
104,T104,T104,Michael Clark II,54,E
105,T104,T104,Brian Gay,100,E
106,T104,T104,Dudley Hart,66,E
107,T104,T104,Tom Pernice Jr.,105,E
108,T104,T104,Heath Slocum,101,E
109,T104,T104,Hidemichi Tanaka,112,E
110,111,111,Kevin Sutherland,97,+.008
111,112,112,Mike Sposa,72,+.009
112,113,113,Paul Goydos,86,+.014
113,T114,T114,Jim Carter,95,+.016
114,T114,T114,Joel Edwards,60,+.016
115,116,116,Jeff Maggert,81,+.019
116,117,117,Jeff Klein,60,+.021
117,118,118,Chris Anderson,96,+.022
118,T119,T119,Rich Beem,80,+.023
119,T119,T119,Luke Donald,88,+.023
120,T119,T119,John Riegger,55,+.023
121,T122,T122,Jason Buha,61,+.024
122,T122,T122,David Peoples,96,+.024
123,T124,T124,Cameron Beckman,86,+.025
124,T124,T124,Matt Gogel,77,+.025
125,126,126,John Morgan,81,+.026
126,127,127,Glen Hnatiuk,92,+.027
127,128,128,Loren Roberts,87,+.028
128,129,129,Alex Cejka,98,+.029
129,130,130,Mark Calcavecchia,84,+.030
130,131,131,Shigeki Maruyama,87,+.031
131,132,132,Neal Lancaster,110,+.032
132,T133,T133,Craig Barlow,95,+.034
133,T133,T133,Pat Bates,111,+.034
134,T133,T133,Harrison Frazar,88,+.034
135,T136,T136,Brad Elder,51,+.035
136,T136,T136,Pat Perez,95,+.035
137,T138,T138,Robert Gamez,114,+.037
138,T138,T138,Jason Gore,83,+.037
139,T138,T138,Spike McRoy,103,+.037
140,141,141,Andrew Magee,91,+.038
141,T142,T142,Doug Barron,90,+.040
142,T142,T142,Steve Lowery,86,+.040
143,144,144,Jason Caron,74,+.041
144,145,145,Vance Veazey,66,+.042
145,T146,T146,Billy Mayfair,105,+.043
146,T146,T146,Mark O'Meara,69,+.043
147,148,148,Jonathan Kaye,91,+.044
148,149,149,Thomas Levet,85,+.048
149,150,150,Paul Gow,62,+.051
150,151,151,Per-Ulrik Johansson,96,+.054
151,152,152,Donnie Hammond,92,+.055
152,T153,T153,Bob Burns,88,+.056
153,T153,T153,Geoff Ogilvy,86,+.056
154,T153,T153,Dean Wilson,82,+.056
155,T156,T156,Tom Gillis,71,+.057
156,T156,T156,David Gossett,92,+.057
157,158,158,Notah Begay III,92,+.058
158,T159,T159,Darron Stiles,93,+.059
159,T159,T159,Kaname Yokoo,56,+.059
160,T161,T161,Jeff Brehaut,110,+.063
161,T161,T161,Anthony Painter,87,+.063
162,163,163,Paul Azinger,73,+.065
163,164,164,Ian Leggatt,71,+.067
164,165,165,Garrett Willis,97,+.068
165,166,166,Craig Perks,82,+.069
166,167,167,Mathew Goggin,90,+.070
167,T168,T168,Brian Bateman,70,+.071
168,T168,T168,David Toms,90,+.071
169,T170,T170,K.J. Choi,112,+.072
170,T170,T170,Chris Smith,92,+.072
171,172,172,Brian Henninger,56,+.073
172,T173,T173,Frank Lickliter II,94,+.075
173,T173,T173,Scott McCarron,86,+.075
174,175,175,John Maginnes,87,+.077
175,176,176,Gene Sauers,87,+.088
176,177,177,"Dave Stockton, Jr.",79,+.092
177,178,178,Kenichi Kuboya,91,+.098
178,179,179,Ty Tryon,52,+.105
179,180,180,Todd Barranger,78,+.107
180,181,181,John Daly,56,+.114
181,182,182,Brenden Pappas,105,+.121
182,183,183,Rory Sabbatini,95,+.124
183,184,184,Phil Mickelson,87,+.127
184,T185,T185,Tommy Armour III,66,+.130
185,T185,T185,David Sutherland,77,+.130
186,187,187,Kenneth Staton,59,+.141
187,188,188,Mark Wilson,82,+.143
188,189,189,José Coceres,62,+.144
189,190,190,Cameron Yancey,58,+.169
