,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
47,T48,T48,Paul Azinger,73,"46' 1""",8762.667,190,43
48,T48,T48,Justin Leonard,80,"46' 1""",7141.3330000000005,155,7
49,T50,T50,Pat Bates,111,"46' 2""",9507.833,206,9
50,T50,T50,Pat Perez,95,"46' 2""",9552.833,207,40
51,T50,T50,Vijay Singh,106,"46' 2""",9883.417,214,-9
52,T53,T53,Robert Damron,96,"46' 3""",7169.75,155,36
53,T53,T53,Paul Stankowski,67,"46' 3""",6977.9169999999995,151,21
54,T55,T55,Retief Goosen,69,"46' 4""",5975.8330000000005,129,9
55,T55,T55,J.P. Hayes,79,"46' 4""",6669.0,144,31
56,T55,T55,Rod Pampling,87,"46' 4""",7182.5,155,23
57,T58,T58,Tom Byrum,97,"46' 5""",7665.3330000000005,165,30
58,T58,T58,Ty Tryon,52,"46' 5""",5473.6669999999995,118,11
59,T60,T60,Luke Donald,88,"46' 6""",6886.1669999999995,148,39
60,T60,T60,Donnie Hammond,92,"46' 6""",8700.167,187,34
61,T60,T60,Deane Pappas,75,"46' 6""",8185.1669999999995,176,8
62,T60,T60,Nick Price,65,"46' 6""",5860.25,126,20
63,T60,T60,John Riegger,55,"46' 6""",4326.0,93,6
64,T65,T65,Jason Caron,74,"46' 7""",8893.0,191,30
65,T65,T65,David Peoples,96,"46' 7""",8195.583,176,25
66,67,67,Mike Weir,80,"46' 8""",6576.0830000000005,141,3
67,T68,T68,Jason Buha,61,"46' 9""",6353.75,136,15
68,T68,T68,Spike McRoy,103,"46' 9""",9437.417,202,34
69,T68,T68,John Morgan,81,"46' 9""",9403.417,201,30
70,T68,T68,Craig Perks,82,"46' 9""",8557.917,183,30
71,T68,T68,Dean Wilson,82,"46' 9""",8643.0,185,9
72,T73,T73,Aaron Barber,94,"46' 10""",9041.5,193,35
73,T73,T73,Carlos Franco,99,"46' 10""",12494.083,267,21
74,75,75,Mark O'Meara,69,"46' 11""",4830.5,103,29
75,76,76,Jason Gore,83,"47' 0""",10339.667,220,26
76,77,77,Kenichi Kuboya,91,"47' 1""",9368.5,199,35
77,T78,T78,Stephen Ames,91,"47' 2""",9062.417,192,21
78,T78,T78,John Daly,56,"47' 2""",6750.5830000000005,143,26
79,T78,T78,Sergio Garcia,62,"47' 2""",5001.583,106,5
80,T78,T78,Dudley Hart,66,"47' 2""",6314.8330000000005,134,11
81,T78,T78,Charles Howell III,120,"47' 2""",12881.0,273,3
82,T83,T83,Per-Ulrik Johansson,96,"47' 3""",9928.167,210,44
83,T83,T83,Jonathan Kaye,91,"47' 3""",9349.5,198,40
84,T83,T83,Tim Petrovic,108,"47' 3""",10023.417,212,30
85,T83,T83,Gene Sauers,87,"47' 3""",7607.3330000000005,161,36
86,87,87,Corey Pavin,88,"47' 4""",7950.0830000000005,168,18
87,T88,T88,Stuart Appleby,90,"47' 5""",8198.417,173,1
88,T88,T88,Skip Kendall,110,"47' 5""",8019.3330000000005,169,21
89,T88,T88,Phil Mickelson,87,"47' 5""",9390.25,198,2
90,T88,T88,Jeff Sluman,106,"47' 5""",9678.917,204,35
91,92,92,Jonathan Byrd,101,"47' 6""",9539.25,201,32
92,T93,T93,Shaun Micheel,97,"47' 7""",10413.5,219,35
93,T93,T93,Garrett Willis,97,"47' 7""",8708.833,183,54
94,T95,T95,Tom Gillis,71,"47' 8""",6058.9169999999995,127,15
95,T95,T95,Scott McCarron,86,"47' 8""",8678.667,182,11
96,T95,T95,Carl Pettersson,80,"47' 8""",8773.417,184,35
97,T98,T98,Darren Clarke,61,"47' 9""",4202.167,88,6
98,T98,T98,Scott Verplank,97,"47' 9""",7920.6669999999995,166,29
99,100,100,Tom Pernice Jr.,105,"47' 10""",10801.917,226,19
100,T101,T101,Craig Barlow,95,"47' 11""",9011.167,188,39
101,T101,T101,Michael Clark II,54,"47' 11""",5986.5830000000005,125,27
102,T101,T101,Dicky Pride,73,"47' 11""",7429.0830000000005,155,17
103,T101,T101,Chris Riley,96,"47' 11""",8525.583,178,18
104,T105,T105,Brett Quigley,92,"48' 1""",11299.083,235,44
105,T105,T105,Rory Sabbatini,95,"48' 1""",9191.583,191,21
106,T107,T107,Mike Grob,83,"48' 2""",7078.3330000000005,147,47
107,T107,T107,J.J. Henry,100,"48' 2""",10495.75,218,37
108,T109,T109,Tim Herron,102,"48' 4""",11222.417,232,39
109,T109,T109,Arron Oberholser,80,"48' 4""",8937.417,185,28
110,111,111,Dan Forsman,98,"48' 5""",10895.667,225,11
111,T112,T112,Chris Anderson,96,"48' 6""",9312.0,192,27
112,T112,T112,Doug Barron,90,"48' 6""",9454.167,195,43
113,T112,T112,Bob Tway,89,"48' 6""",9840.917,203,26
114,T115,T115,Gavin Coles,69,"48' 7""",4908.0,101,22
115,T115,T115,Joel Edwards,60,"48' 7""",6702.1669999999995,138,29
116,T115,T115,Mark Wilson,82,"48' 7""",8068.0,166,30
117,T118,T118,K.J. Choi,112,"48' 8""",12019.917,247,51
118,T118,T118,Brad Elder,51,"48' 8""",4624.083,95,15
119,T118,T118,Harrison Frazar,88,"48' 8""",8662.5,178,18
120,T121,T121,Matt Kuchar,63,"48' 9""",6239.5830000000005,128,33
121,T121,T121,Jesper Parnevik,102,"48' 9""",9888.417,203,22
122,T121,T121,Kevin Sutherland,97,"48' 9""",10294.083,211,20
123,124,124,Cameron Yancey,58,"48' 10""",6692.6669999999995,137,18
124,T125,T125,Fred Couples,71,"48' 11""",6212.1669999999995,127,10
125,T125,T125,Patrick Sheehan,101,"48' 11""",11780.167,241,15
126,127,127,Steve Allan,53,"49' 0""",6660.0830000000005,136,20
127,T128,T128,Ben Crane,94,"49' 1""",10949.917,223,38
128,T128,T128,Darron Stiles,93,"49' 1""",7956.75,162,22
129,130,130,Scott Laycock,71,"49' 2""",8315.5,169,23
130,131,131,Mark Brooks,90,"49' 3""",8666.75,176,42
131,132,132,Kenny Perry,98,"49' 4""",7257.8330000000005,147,26
132,T133,T133,Brad Faxon,97,"49' 5""",11076.917,224,34
133,T133,T133,Todd Fischer,97,"49' 5""",11064.0,224,48
134,T133,T133,Fred Funk,112,"49' 5""",7064.0830000000005,143,30
135,T133,T133,Carl Paulson,101,"49' 5""",10133.917,205,32
136,T133,T133,Chris Smith,92,"49' 5""",8605.5,174,41
137,T138,T138,Billy Andrade,100,"49' 6""",12325.333,249,34
138,T138,T138,Adam Scott,52,"49' 6""",5147.75,104,30
139,140,140,Jim Furyk,104,"49' 7""",6540.8330000000005,132,27
140,T141,T141,Jay Don Blake,77,"49' 8""",6949.5,140,38
141,T141,T141,Chris DiMarco,98,"49' 8""",8387.25,169,16
142,T141,T141,Davis Love III,85,"49' 8""",7791.6669999999995,157,26
143,T141,T141,Mike Sposa,72,"49' 8""",8940.25,180,15
144,T141,T141,David Sutherland,77,"49' 8""",8339.75,168,20
145,146,146,Esteban Toledo,109,"49' 9""",10938.083,220,35
146,147,147,Anthony Painter,87,"49' 10""",10670.083,214,44
147,T148,T148,David Frost,80,"49' 11""",9089.167,182,29
148,T148,T148,Steve Stricker,59,"49' 11""",9178.583,184,16
149,150,150,Matt Gogel,77,"50' 0""",6803.0,136,21
150,T151,T151,Glen Hnatiuk,92,"50' 1""",6957.5830000000005,139,37
151,T151,T151,Jerry Kelly,108,"50' 1""",8707.333,174,29
152,T153,T153,Loren Roberts,87,"50' 2""",6317.9169999999995,126,13
153,T153,T153,John Senden,111,"50' 2""",11428.5,228,19
154,T155,T155,Jay Haas,89,"50' 3""",9343.667,186,39
155,T155,T155,Jeff Klein,60,"50' 3""",5580.0830000000005,111,26
156,157,157,Brian Henninger,56,"50' 5""",6298.5830000000005,125,6
157,T158,T158,Lee Janzen,83,"50' 6""",7522.25,149,21
158,T158,T158,Heath Slocum,101,"50' 6""",8541.0,169,31
159,T160,T160,Greg Chalmers,98,"50' 7""",12644.917,250,39
160,T160,T160,José Coceres,62,"50' 7""",5664.5830000000005,112,27
161,T160,T160,Bernhard Langer,65,"50' 7""",5667.4169999999995,112,24
162,163,163,Shigeki Maruyama,87,"50' 8""",7493.75,148,19
163,164,164,Peter Jacobsen,75,"50' 10""",6198.5,122,29
164,T165,T165,Jim Carter,95,"50' 11""",9878.917,194,31
165,T165,T165,J.L. Lewis,99,"50' 11""",10124.75,199,43
166,T165,T165,Kenneth Staton,59,"50' 11""",6619.4169999999995,130,23
167,168,168,Andy Miller,75,"51' 0""",9224.333,181,33
168,169,169,Bob Estes,92,"51' 1""",8830.833,173,23
169,170,170,Len Mattiace,94,"51' 2""",9204.0,180,30
170,171,171,Steven Alker,87,"51' 3""",8403.0,164,18
171,T172,T172,Mathew Goggin,90,"51' 4""",10066.75,196,26
172,T172,T172,Richard Johnson,89,"51' 4""",8059.75,157,20
173,174,174,Cliff Kresge,102,"51' 7""",10066.833,195,19
174,175,175,Ben Curtis,69,"51' 8""",7899.9169999999995,153,31
175,T176,T176,Notah Begay III,92,"51' 11""",8819.25,170,24
176,T176,T176,Tom Lehman,87,"51' 11""",7790.1669999999995,150,17
177,178,178,Brent Geiberger,51,"52' 3""",7423.8330000000005,142,20
178,179,179,Akio Sadakata,83,"52' 4""",8216.417,157,36
179,180,180,Paul Goydos,86,"52' 7""",7731.5,147,31
180,181,181,Brent Schwarzrock,60,"52' 10""",6704.8330000000005,127,25
181,182,182,Jeff Maggert,81,"52' 11""",6349.6669999999995,120,29
182,183,183,Rocco Mediate,80,"53' 2""",6433.0830000000005,121,37
183,184,184,"Dave Stockton, Jr.",79,"53' 4""",9491.75,178,25
184,185,185,Tiger Woods,74,"53' 8""",7621.1669999999995,142,4
185,186,186,Robert Allenby,87,"53' 10""",8937.417,166,32
186,187,187,Kaname Yokoo,56,"54' 0""",6640.1669999999995,123,35
187,188,188,Billy Mayfair,105,"55' 1""",8985.0,163,26
188,189,189,Ernie Els,65,"55' 5""",6094.9169999999995,110,6
189,190,190,Olin Browne,113,"55' 9""",9874.333,177,38
